# Program:featureCounts v2.1.1; Command:"featureCounts" "-p" "-a" "Peve_lncRNA_for_counts.gtf" "-t" "lncRNA" "-g" "gene_id" "-o" "lncRNA_counts_matrix.txt" "RNA-POR-71.sorted.bam" "RNA-POR-73.sorted.bam" "RNA-POR-76.sorted.bam" "RNA-POR-79.sorted.bam" "RNA-POR-82.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	RNA-POR-71.sorted.bam	RNA-POR-73.sorted.bam	RNA-POR-76.sorted.bam	RNA-POR-79.sorted.bam	RNA-POR-82.sorted.bam
lncRNA_6048	Porites_evermani_scaffold_669	2087	2538	+	452	11	16	13	24	40
lncRNA_6049	Porites_evermani_scaffold_669	187291	187761	+	471	0	6	56	6	11
lncRNA_6050	Porites_evermani_scaffold_6690	302	1019	+	718	54	56	103	15	87
lncRNA_6051	Porites_evermani_scaffold_6691	1	4818	+	4818	11	2	182	61	121
lncRNA_6052	Porites_evermani_scaffold_6698	419	5181	+	4763	170	43	123	150	478
lncRNA_6053	Porites_evermani_scaffold_6699	4095	5163	+	1069	345	229	152	108	175
lncRNA_6054	Porites_evermani_scaffold_67	280805	307423	+	26619	0	0	0	0	0
lncRNA_6055	Porites_evermani_scaffold_67	280889	307423	+	26535	0	0	0	0	0
lncRNA_6056	Porites_evermani_scaffold_67	280899	307423	+	26525	0	0	0	0	0
lncRNA_6057	Porites_evermani_scaffold_67	282789	307423	+	24635	0	0	0	0	0
lncRNA_6058	Porites_evermani_scaffold_67	296939	307423	+	10485	0	0	0	0	0
lncRNA_6059	Porites_evermani_scaffold_67	622029	622351	+	323	40	25	178	16	29
lncRNA_6060	Porites_evermani_scaffold_67	127208	128842	+	1635	401	113	5	251	2
lncRNA_6061	Porites_evermani_scaffold_67	230021	230318	+	298	21	20	126	16	3
lncRNA_6062	Porites_evermani_scaffold_670	185265	186921	+	1657	879	392	1129	538	1142
lncRNA_6063	Porites_evermani_scaffold_670	168577	179251	+	10675	561	149	591	381	526
lncRNA_6064	Porites_evermani_scaffold_6703	64	4149	+	4086	7	11	107	11	13
lncRNA_6065	Porites_evermani_scaffold_6705	30	1565	+	1536	1	6	0	0	9
lncRNA_6066	Porites_evermani_scaffold_6705	4136	5007	+	872	29	9	0	15	103
lncRNA_6067	Porites_evermani_scaffold_671	1466	1704	+	239	3	0	22	2	18
lncRNA_6068	Porites_evermani_scaffold_671	24453	24750	+	298	27	2	69	29	42
lncRNA_6069	Porites_evermani_scaffold_671	94829	95052	+	224	0	4	8	29	10
lncRNA_6070	Porites_evermani_scaffold_6710	1	1213	+	1213	102	53	59	10	219
lncRNA_6071	Porites_evermani_scaffold_6712	3726	4826	+	1101	230	16	201	54	149
lncRNA_6072	Porites_evermani_scaffold_6717	519	1774	+	1256	1	0	84	2	0
lncRNA_6073	Porites_evermani_scaffold_6719	429	830	+	402	68	56	168	10	55
lncRNA_6074	Porites_evermani_scaffold_673	199162	199380	+	219	0	0	26	1	4
lncRNA_6075	Porites_evermani_scaffold_6732	116	4085	+	3970	0	0	0	0	0
lncRNA_6076	Porites_evermani_scaffold_6732	117	4085	+	3969	0	0	0	0	0
lncRNA_6077	Porites_evermani_scaffold_6733	66	3731	+	3666	105	76	122	90	3
lncRNA_6078	Porites_evermani_scaffold_6735	625	4643	+	4019	14	28	41	3	51
lncRNA_6079	Porites_evermani_scaffold_6737	4540	4771	+	232	0	0	26	0	0
lncRNA_6080	Porites_evermani_scaffold_674	72413	77056	+	4644	0	0	30	0	0
lncRNA_6081	Porites_evermani_scaffold_6745	4434	5099	+	666	9	0	22	4	10
lncRNA_6082	Porites_evermani_scaffold_6749	2305	5117	+	2813	512	3	1	128	2
lncRNA_6083	Porites_evermani_scaffold_675	115344	115557	+	214	7	4	36	0	16
lncRNA_6084	Porites_evermani_scaffold_6750	219	805	+	587	123	32	249	47	101
lncRNA_6085	Porites_evermani_scaffold_6758	1	349	+	349	55	51	50	22	89
lncRNA_6086	Porites_evermani_scaffold_6759	3689	5110	+	1422	208	50	3	4	149
lncRNA_6087	Porites_evermani_scaffold_676	149671	150000	+	330	8	0	42	0	0
lncRNA_6088	Porites_evermani_scaffold_676	201813	209403	+	7591	244	143	467	206	352
lncRNA_6089	Porites_evermani_scaffold_676	199858	200148	+	291	12	7	0	2	30
lncRNA_6090	Porites_evermani_scaffold_6764	33	5101	+	5069	131	19	0	15	213
lncRNA_6091	Porites_evermani_scaffold_677	76586	78792	+	2207	470	238	1025	361	908
lncRNA_6092	Porites_evermani_scaffold_6773	3380	5082	+	1703	44	29	304	58	45
lncRNA_6093	Porites_evermani_scaffold_6776	3658	5051	+	1394	10	0	0	38	0
lncRNA_6094	Porites_evermani_scaffold_678	125080	127833	+	2754	8	30	80	27	10
lncRNA_6095	Porites_evermani_scaffold_6787	4293	4522	+	230	0	0	24	0	1
lncRNA_6096	Porites_evermani_scaffold_679	44126	54122	+	9997	542	162	276	7	475
lncRNA_6097	Porites_evermani_scaffold_679	82940	86895	+	3956	624	286	711	4	1253
lncRNA_6098	Porites_evermani_scaffold_679	100224	107910	+	7687	776	183	252	6	809
lncRNA_6099	Porites_evermani_scaffold_679	32284	33379	+	1096	370	103	158	50	501
lncRNA_6100	Porites_evermani_scaffold_679	47142	47352	+	211	0	0	0	0	0
lncRNA_6101	Porites_evermani_scaffold_6796	1	1574	+	1574	747	920	895	3	2317
lncRNA_6102	Porites_evermani_scaffold_6796	4812	5020	+	209	0	0	124	0	10
lncRNA_6103	Porites_evermani_scaffold_68	109275	112054	+	2780	374	238	595	195	295
lncRNA_6104	Porites_evermani_scaffold_68	221874	224065	+	2192	16	2	95	2	0
lncRNA_6105	Porites_evermani_scaffold_680	207835	208747	+	913	18	4	236	78	26
lncRNA_6106	Porites_evermani_scaffold_6800	356	814	+	459	0	4	56	0	1
lncRNA_6107	Porites_evermani_scaffold_6814	1	4826	+	4826	2413	180	4284	1117	2363
lncRNA_6108	Porites_evermani_scaffold_6818	12	1545	+	1534	32	8	48	20	19
lncRNA_6109	Porites_evermani_scaffold_682	24186	25280	+	1095	494	297	685	280	577
lncRNA_6110	Porites_evermani_scaffold_682	36924	37127	+	204	4	8	24	0	0
lncRNA_6111	Porites_evermani_scaffold_6820	46	369	+	324	34	0	52	0	527
lncRNA_6112	Porites_evermani_scaffold_6824	2597	4387	+	1791	30	54	175	43	170
lncRNA_6113	Porites_evermani_scaffold_683	3241	9469	+	6229	89	60	6	37	562
lncRNA_6114	Porites_evermani_scaffold_683	55423	61264	+	5842	2886	507	4999	2956	3800
lncRNA_6115	Porites_evermani_scaffold_6832	18	1514	+	1497	0	18	38	0	41
lncRNA_6116	Porites_evermani_scaffold_6833	3202	4986	+	1785	0	3	325	123	180
lncRNA_6117	Porites_evermani_scaffold_6834	1	1171	+	1171	72	2	54	11	121
lncRNA_6118	Porites_evermani_scaffold_6838	1	4982	+	4982	2514	10	6	1748	1150
lncRNA_6119	Porites_evermani_scaffold_684	94041	98903	+	4863	0	0	0	0	0
lncRNA_6120	Porites_evermani_scaffold_684	94048	98903	+	4856	0	0	0	0	0
lncRNA_6121	Porites_evermani_scaffold_684	96722	98903	+	2182	0	0	0	0	0
lncRNA_6122	Porites_evermani_scaffold_684	96735	98903	+	2169	0	0	0	0	0
lncRNA_6123	Porites_evermani_scaffold_684	96745	98903	+	2159	0	0	0	0	0
lncRNA_6124	Porites_evermani_scaffold_684	13578	13968	+	391	51	5	60	38	39
lncRNA_6125	Porites_evermani_scaffold_684	33451	34606	+	1156	121	64	242	12	146
lncRNA_6126	Porites_evermani_scaffold_6841	4047	4896	+	850	15	2	142	0	42
lncRNA_6127	Porites_evermani_scaffold_6845	4175	4972	+	798	253	77	95	85	172
lncRNA_6128	Porites_evermani_scaffold_685	19485	19714	+	230	0	0	24	0	3
lncRNA_6129	Porites_evermani_scaffold_6854	3100	4958	+	1859	9	20	262	2	0
lncRNA_6130	Porites_evermani_scaffold_6858	889	2682	+	1794	112	2	84	80	260
lncRNA_6131	Porites_evermani_scaffold_6858	1	256	+	256	34	13	11	15	17
lncRNA_6132	Porites_evermani_scaffold_6867	257	2682	+	2426	25	12	48	20	6
lncRNA_6133	Porites_evermani_scaffold_6868	183	473	+	291	200	62	489	97	153
lncRNA_6134	Porites_evermani_scaffold_687	91023	91227	+	205	3	0	32	0	4
lncRNA_6135	Porites_evermani_scaffold_6870	3810	4162	+	353	81	33	65	44	33
lncRNA_6136	Porites_evermani_scaffold_6872	1	2132	+	2132	90	0	1	20	93
lncRNA_6137	Porites_evermani_scaffold_6874	689	3148	+	2460	59	2	0	0	29
lncRNA_6138	Porites_evermani_scaffold_6875	1203	4286	+	3084	145	2	110	45	69
lncRNA_6139	Porites_evermani_scaffold_688	108522	111216	+	2695	89	2	178	51	4
lncRNA_6140	Porites_evermani_scaffold_688	169861	170227	+	367	35	2	49	8	7
lncRNA_6141	Porites_evermani_scaffold_688	170621	172410	+	1790	203	4	160	32	282
lncRNA_6142	Porites_evermani_scaffold_6883	3720	4646	+	927	28	2	0	20	0
lncRNA_6143	Porites_evermani_scaffold_6887	120	3912	+	3793	31	157	140	47	116
lncRNA_6144	Porites_evermani_scaffold_689	73011	74583	+	1573	0	0	49	17	0
lncRNA_6145	Porites_evermani_scaffold_69	529605	536464	+	6860	0	6	30	5	18
lncRNA_6146	Porites_evermani_scaffold_69	617033	617296	+	264	10	0	2	4	44
lncRNA_6147	Porites_evermani_scaffold_69	36345	36561	+	217	4	1	34	0	0
lncRNA_6148	Porites_evermani_scaffold_69	222474	222712	+	239	15	10	35	4	18
lncRNA_6149	Porites_evermani_scaffold_690	145041	145261	+	221	0	0	30	0	0
lncRNA_6150	Porites_evermani_scaffold_6905	136	1425	+	1290	39	2	24	47	85
lncRNA_6151	Porites_evermani_scaffold_6907	3579	4876	+	1298	0	0	0	0	0
lncRNA_6152	Porites_evermani_scaffold_6907	3591	4876	+	1286	0	0	0	0	0
lncRNA_6153	Porites_evermani_scaffold_6908	3109	4872	+	1764	88	330	3	328	120
lncRNA_6154	Porites_evermani_scaffold_6909	4430	4869	+	440	6	0	0	0	75
lncRNA_6155	Porites_evermani_scaffold_691	174943	175710	+	768	1	0	0	25	120
lncRNA_6156	Porites_evermani_scaffold_691	176628	177824	+	1197	0	0	141	39	449
lncRNA_6157	Porites_evermani_scaffold_6911	1228	1788	+	561	10	0	53	7	12
lncRNA_6158	Porites_evermani_scaffold_692	123506	123767	+	262	2	5	39	8	6
lncRNA_6159	Porites_evermani_scaffold_692	125922	126392	+	471	12	0	61	14	11
lncRNA_6160	Porites_evermani_scaffold_692	126650	127172	+	523	20	20	142	2	29
lncRNA_6161	Porites_evermani_scaffold_692	130874	131116	+	243	0	0	43	0	0
lncRNA_6162	Porites_evermani_scaffold_6921	1	1997	+	1997	80	19	194	130	116
lncRNA_6163	Porites_evermani_scaffold_6921	2851	4058	+	1208	190	43	212	101	304
lncRNA_6164	Porites_evermani_scaffold_6928	370	1146	+	777	12	17	59	14	7
lncRNA_6165	Porites_evermani_scaffold_693	81355	92082	+	10728	0	0	26	0	0
lncRNA_6166	Porites_evermani_scaffold_693	82630	92082	+	9453	0	0	0	0	0
lncRNA_6167	Porites_evermani_scaffold_693	83160	92082	+	8923	0	0	0	0	0
lncRNA_6168	Porites_evermani_scaffold_6934	1637	2807	+	1171	6	0	18	8	4
lncRNA_6169	Porites_evermani_scaffold_6934	66	617	+	552	7	0	77	0	3
lncRNA_6170	Porites_evermani_scaffold_6934	3085	4820	+	1736	97	2	252	79	51
lncRNA_6171	Porites_evermani_scaffold_6938	12	245	+	234	0	0	48	53	1
lncRNA_6172	Porites_evermani_scaffold_6939	204	458	+	255	13	0	36	2	6
lncRNA_6173	Porites_evermani_scaffold_6940	3149	3383	+	235	7	30	25	62	55
lncRNA_6174	Porites_evermani_scaffold_6942	951	4778	+	3828	12	16	0	12	53
lncRNA_6175	Porites_evermani_scaffold_6943	1450	2417	+	968	123	0	0	0	9
lncRNA_6176	Porites_evermani_scaffold_695	11228	11453	+	226	0	0	26	0	0
lncRNA_6177	Porites_evermani_scaffold_695	108303	108628	+	326	8	0	32	0	5
lncRNA_6178	Porites_evermani_scaffold_696	142770	142978	+	209	0	2	34	0	14
lncRNA_6179	Porites_evermani_scaffold_6966	3434	4779	+	1346	270	125	342	145	393
lncRNA_6180	Porites_evermani_scaffold_697	98901	100940	+	2040	0	0	94	9	53
lncRNA_6181	Porites_evermani_scaffold_6977	13	4593	+	4581	46	33	123	36	37
lncRNA_6182	Porites_evermani_scaffold_698	12518	12719	+	202	0	0	24	0	0
lncRNA_6183	Porites_evermani_scaffold_698	14364	14599	+	236	0	0	29	0	0
lncRNA_6184	Porites_evermani_scaffold_698	128679	128970	+	292	0	0	42	18	0
lncRNA_6185	Porites_evermani_scaffold_698	132891	133108	+	218	3	0	21	0	1
lncRNA_6186	Porites_evermani_scaffold_698	165216	165510	+	295	0	1	30	0	2
lncRNA_6187	Porites_evermani_scaffold_698	189364	189714	+	351	7	0	62	9	0
lncRNA_6188	Porites_evermani_scaffold_6983	1	4752	+	4752	16	0	18	0	138
lncRNA_6189	Porites_evermani_scaffold_6987	999	3898	+	2900	48	29	25	7	62
lncRNA_6190	Porites_evermani_scaffold_6990	3941	4587	+	647	0	0	24	8	0
lncRNA_6191	Porites_evermani_scaffold_7	1153116	1153502	+	387	1	2	1192	1	0
lncRNA_6192	Porites_evermani_scaffold_7	1239684	1244363	+	4680	72	3	32	24	125
lncRNA_6193	Porites_evermani_scaffold_7	1192572	1192890	+	319	167	97	107	111	181
lncRNA_6194	Porites_evermani_scaffold_7	366271	366717	+	447	10	1	98	4	4
lncRNA_6195	Porites_evermani_scaffold_7	399743	400013	+	271	0	0	0	0	68
lncRNA_6196	Porites_evermani_scaffold_7	415610	415830	+	221	0	0	28	0	0
lncRNA_6197	Porites_evermani_scaffold_7	627774	628241	+	468	12	4	0	0	28
lncRNA_6198	Porites_evermani_scaffold_7	925826	926089	+	264	26	0	0	0	1
lncRNA_6199	Porites_evermani_scaffold_7	964471	964795	+	325	10	0	32	16	29
lncRNA_6200	Porites_evermani_scaffold_7	1242532	1242820	+	289	0	0	0	0	0
lncRNA_6201	Porites_evermani_scaffold_70	11457	19175	+	7719	111	15	32	59	118
lncRNA_6202	Porites_evermani_scaffold_70	344371	344626	+	256	50	7	0	8	23
lncRNA_6203	Porites_evermani_scaffold_70	556773	560457	+	3685	3	0	52	2	4
lncRNA_6204	Porites_evermani_scaffold_70	383670	384275	+	606	0	4	115	0	9
lncRNA_6205	Porites_evermani_scaffold_70	458019	458455	+	437	20	10	3	12	22
lncRNA_6206	Porites_evermani_scaffold_700	72593	72824	+	232	0	0	0	0	0
lncRNA_6207	Porites_evermani_scaffold_700	125486	133010	+	7525	300	0	382	215	6
lncRNA_6208	Porites_evermani_scaffold_700	65471	72796	+	7326	58	8	10	15	39
lncRNA_6209	Porites_evermani_scaffold_700	189123	189462	+	340	41	21	41	16	37
lncRNA_6210	Porites_evermani_scaffold_7003	881	4691	+	3811	104	20	189	86	117
lncRNA_6211	Porites_evermani_scaffold_7005	511	1794	+	1284	7	0	72	2	8
lncRNA_6212	Porites_evermani_scaffold_7006	24	948	+	925	25	1	50	3	27
lncRNA_6213	Porites_evermani_scaffold_7008	23	4702	+	4680	115	14	112	64	151
lncRNA_6214	Porites_evermani_scaffold_7010	261	2829	+	2569	48	62	244	237	252
lncRNA_6215	Porites_evermani_scaffold_7010	3036	4693	+	1658	75	169	162	32	1138
lncRNA_6216	Porites_evermani_scaffold_7014	4340	4683	+	344	4549	659	1116	1218	677
lncRNA_6217	Porites_evermani_scaffold_7018	3855	4478	+	624	33	19	27	2	57
lncRNA_6218	Porites_evermani_scaffold_7022	4309	4659	+	351	0	0	0	0	0
lncRNA_6219	Porites_evermani_scaffold_7023	2152	3525	+	1374	0	9	13	0	11
lncRNA_6220	Porites_evermani_scaffold_7028	3249	4609	+	1361	6	0	88	0	2
lncRNA_6221	Porites_evermani_scaffold_7029	2334	4587	+	2254	57	0	20	10	13
lncRNA_6222	Porites_evermani_scaffold_703	4040	4373	+	334	2	0	0	0	37
lncRNA_6223	Porites_evermani_scaffold_703	166177	169094	+	2918	0	1	70	0	0
lncRNA_6224	Porites_evermani_scaffold_7034	1140	1462	+	323	0	0	37	1	0
lncRNA_6225	Porites_evermani_scaffold_7035	2839	4300	+	1462	36	26	335	6	100
lncRNA_6226	Porites_evermani_scaffold_7037	812	3141	+	2330	85	60	347	62	97
lncRNA_6227	Porites_evermani_scaffold_7038	735	4314	+	3580	4	4	50	15	19
lncRNA_6228	Porites_evermani_scaffold_704	204530	204823	+	294	6	0	75	3	2
lncRNA_6229	Porites_evermani_scaffold_7040	43	354	+	312	0	0	32	0	0
lncRNA_6230	Porites_evermani_scaffold_7048	61	1476	+	1416	0	0	0	3	2
lncRNA_6231	Porites_evermani_scaffold_7048	213	1476	+	1264	0	0	0	0	0
lncRNA_6232	Porites_evermani_scaffold_705	199691	199915	+	225	6	10	38	9	17
lncRNA_6233	Porites_evermani_scaffold_705	201302	201610	+	309	52	3	106	12	22
lncRNA_6234	Porites_evermani_scaffold_706	111867	112219	+	353	0	10	38	0	2
lncRNA_6235	Porites_evermani_scaffold_706	115367	115611	+	245	0	0	46	0	0
lncRNA_6236	Porites_evermani_scaffold_7067	798	1039	+	242	77	22	44	7	44
lncRNA_6237	Porites_evermani_scaffold_7068	599	1125	+	527	44	14	171	42	93
lncRNA_6238	Porites_evermani_scaffold_7068	2707	4522	+	1816	184	52	16	95	91
lncRNA_6239	Porites_evermani_scaffold_7071	692	1136	+	445	0	0	116	0	3
lncRNA_6240	Porites_evermani_scaffold_7072	714	3439	+	2726	0	0	0	0	0
lncRNA_6241	Porites_evermani_scaffold_7072	766	3439	+	2674	0	0	0	0	0
lncRNA_6242	Porites_evermani_scaffold_708	131078	140618	+	9541	296	66	243	138	93
lncRNA_6243	Porites_evermani_scaffold_7081	847	4354	+	3508	217	110	163	86	154
lncRNA_6244	Porites_evermani_scaffold_7085	39	4322	+	4284	24	2	54	8	10
lncRNA_6245	Porites_evermani_scaffold_7088	1	3175	+	3175	374	205	1	73	243
lncRNA_6246	Porites_evermani_scaffold_7089	470	3452	+	2983	26	21	260	17	83
lncRNA_6247	Porites_evermani_scaffold_709	170956	171747	+	792	0	0	0	0	0
lncRNA_6248	Porites_evermani_scaffold_709	170956	174083	+	3128	5	4	12	2	0
lncRNA_6249	Porites_evermani_scaffold_709	125900	126154	+	255	1	0	30	0	2
lncRNA_6250	Porites_evermani_scaffold_709	145434	145674	+	241	0	0	44	0	5
lncRNA_6251	Porites_evermani_scaffold_709	147755	148126	+	372	0	0	62	0	0
lncRNA_6252	Porites_evermani_scaffold_7096	41	1360	+	1320	0	34	293	56	2
lncRNA_6253	Porites_evermani_scaffold_71	266911	270661	+	3751	41	112	2	49	147
lncRNA_6254	Porites_evermani_scaffold_71	613976	615356	+	1381	95	12	127	8	171
lncRNA_6255	Porites_evermani_scaffold_71	19554	19876	+	323	2	0	54	0	0
lncRNA_6256	Porites_evermani_scaffold_71	323537	323925	+	389	46	0	0	0	114
lncRNA_6257	Porites_evermani_scaffold_71	328700	329541	+	842	24	52	103	47	87
lncRNA_6258	Porites_evermani_scaffold_71	620032	620278	+	247	69	25	0	1	120
lncRNA_6259	Porites_evermani_scaffold_710	28278	28807	+	530	121	21	50	31	126
lncRNA_6260	Porites_evermani_scaffold_7104	3	3193	+	3191	49	5	56	12	38
lncRNA_6261	Porites_evermani_scaffold_7105	2056	3854	+	1799	13	11	94	27	48
lncRNA_6262	Porites_evermani_scaffold_7105	21	290	+	270	15	37	65	8	44
lncRNA_6263	Porites_evermani_scaffold_7106	1157	1500	+	344	50	7	67	14	36
lncRNA_6264	Porites_evermani_scaffold_7107	3316	3683	+	368	1	2	21	8	36
lncRNA_6265	Porites_evermani_scaffold_7108	1219	1463	+	245	58	34	31	14	4
lncRNA_6266	Porites_evermani_scaffold_7108	2028	2229	+	202	16	19	30	8	20
lncRNA_6267	Porites_evermani_scaffold_7108	3097	3343	+	247	6	9	26	0	1
lncRNA_6268	Porites_evermani_scaffold_711	69031	69474	+	444	2	0	25	20	58
lncRNA_6269	Porites_evermani_scaffold_711	40137	40364	+	228	0	8	32	0	2
lncRNA_6270	Porites_evermani_scaffold_7110	1	3822	+	3822	202	47	177	37	112
lncRNA_6271	Porites_evermani_scaffold_7113	1	501	+	501	76	0	0	10	98
lncRNA_6272	Porites_evermani_scaffold_7118	616	1588	+	973	0	0	0	0	1
lncRNA_6273	Porites_evermani_scaffold_712	102487	102988	+	502	42	4	57	0	22
lncRNA_6274	Porites_evermani_scaffold_712	192893	198770	+	5878	19	9	33	13	11
lncRNA_6275	Porites_evermani_scaffold_7125	1175	1480	+	306	18	0	44	0	0
lncRNA_6276	Porites_evermani_scaffold_713	1028	1239	+	212	1	0	54	5	0
lncRNA_6277	Porites_evermani_scaffold_713	50276	50791	+	516	4	0	60	2	0
lncRNA_6278	Porites_evermani_scaffold_7135	1052	1320	+	269	0	0	58	0	0
lncRNA_6279	Porites_evermani_scaffold_7136	2422	3559	+	1138	144	42	2	59	164
lncRNA_6280	Porites_evermani_scaffold_7137	324	3498	+	3175	61	2	46	6	22
lncRNA_6281	Porites_evermani_scaffold_714	8273	8964	+	692	68	89	226	28	50
lncRNA_6282	Porites_evermani_scaffold_7141	1375	1690	+	316	0	6	40	2	8
lncRNA_6283	Porites_evermani_scaffold_715	76133	77665	+	1533	542	439	730	389	909
lncRNA_6284	Porites_evermani_scaffold_715	158289	158640	+	352	40	0	0	0	5
lncRNA_6285	Porites_evermani_scaffold_715	80913	81502	+	590	32	0	0	24	2
lncRNA_6286	Porites_evermani_scaffold_7151	938	1970	+	1033	129	2	43	35	73
lncRNA_6287	Porites_evermani_scaffold_7156	226	2301	+	2076	33	4	28	13	17
lncRNA_6288	Porites_evermani_scaffold_716	98733	99376	+	644	24	31	17	38	13
lncRNA_6289	Porites_evermani_scaffold_716	647	6861	+	6215	118	66	233	85	288
lncRNA_6290	Porites_evermani_scaffold_716	80032	80249	+	218	23	0	0	2	0
lncRNA_6291	Porites_evermani_scaffold_716	137240	137565	+	326	18	6	53	4	16
lncRNA_6292	Porites_evermani_scaffold_716	139445	139739	+	295	8	3	30	0	1
lncRNA_6293	Porites_evermani_scaffold_716	148213	148553	+	341	7	0	63	0	0
lncRNA_6294	Porites_evermani_scaffold_717	154974	156466	+	1493	689	155	286	143	388
lncRNA_6295	Porites_evermani_scaffold_717	197578	201396	+	3819	512	139	630	194	589
lncRNA_6296	Porites_evermani_scaffold_717	63425	64044	+	620	12	2	76	0	35
lncRNA_6297	Porites_evermani_scaffold_7173	606	2972	+	2367	114	42	74	59	116
lncRNA_6298	Porites_evermani_scaffold_7180	308	2540	+	2233	12	80	721	14	344
lncRNA_6299	Porites_evermani_scaffold_7183	1421	2573	+	1153	65	24	6	12	48
lncRNA_6300	Porites_evermani_scaffold_7186	779	3180	+	2402	3	18	0	0	25
lncRNA_6301	Porites_evermani_scaffold_7187	523	2799	+	2277	3	7	15	10	0
lncRNA_6302	Porites_evermani_scaffold_7192	6	2013	+	2008	1	0	250	197	0
lncRNA_6303	Porites_evermani_scaffold_7196	3	2453	+	2451	377	117	3	164	540
lncRNA_6304	Porites_evermani_scaffold_72	614164	619299	+	5136	4877	391	2825	2315	4804
lncRNA_6305	Porites_evermani_scaffold_72	59442	59688	+	247	6	4	24	1	6
lncRNA_6306	Porites_evermani_scaffold_720	193684	195348	+	1665	0	0	0	0	0
lncRNA_6307	Porites_evermani_scaffold_720	192235	195335	+	3101	15	33	77	16	9
lncRNA_6308	Porites_evermani_scaffold_720	4888	5222	+	335	15	0	0	34	34
lncRNA_6309	Porites_evermani_scaffold_721	55621	57595	+	1975	439	6	0	0	49
lncRNA_6310	Porites_evermani_scaffold_7212	1145	3060	+	1916	510	23	65	6	17
lncRNA_6311	Porites_evermani_scaffold_7218	1	3035	+	3035	183	12	92	27	91
lncRNA_6312	Porites_evermani_scaffold_722	142618	142912	+	295	0	0	26	0	0
lncRNA_6313	Porites_evermani_scaffold_722	171871	172670	+	800	68	71	155	19	93
lncRNA_6314	Porites_evermani_scaffold_722	177885	178338	+	454	2	4	46	0	2
lncRNA_6315	Porites_evermani_scaffold_723	104810	105961	+	1152	19	1	60	4	18
lncRNA_6316	Porites_evermani_scaffold_7237	221	2952	+	2732	199	2	477	140	181
lncRNA_6317	Porites_evermani_scaffold_7238	566	2537	+	1972	0	0	0	4	0
lncRNA_6318	Porites_evermani_scaffold_724	20542	23746	+	3205	17312	11830	20474	12477	19310
lncRNA_6319	Porites_evermani_scaffold_724	145893	147274	+	1382	48	35	57	29	77
lncRNA_6320	Porites_evermani_scaffold_7249	244	2913	+	2670	96	21	51	9	43
lncRNA_6321	Porites_evermani_scaffold_725	85493	89320	+	3828	2967	634	1851	1189	4081
lncRNA_6322	Porites_evermani_scaffold_725	83509	83963	+	455	8	0	56	6	2
lncRNA_6323	Porites_evermani_scaffold_725	84276	84604	+	329	10	0	50	0	10
lncRNA_6324	Porites_evermani_scaffold_7251	2665	2894	+	230	0	0	26	7	0
lncRNA_6325	Porites_evermani_scaffold_7258	19	2257	+	2239	11	6	844	2	1607
lncRNA_6326	Porites_evermani_scaffold_726	74706	80046	+	5341	80	10	156	80	60
lncRNA_6327	Porites_evermani_scaffold_726	178695	179073	+	379	193	2	0	0	0
lncRNA_6328	Porites_evermani_scaffold_726	194684	195007	+	324	0	0	32	0	3
lncRNA_6329	Porites_evermani_scaffold_7266	223	2319	+	2097	163	205	175	82	387
lncRNA_6330	Porites_evermani_scaffold_7269	21	348	+	328	0	0	50	0	0
lncRNA_6331	Porites_evermani_scaffold_727	3161	4686	+	1526	7	0	72	0	16
lncRNA_6332	Porites_evermani_scaffold_7271	724	2432	+	1709	3	1	28	0	1
lncRNA_6333	Porites_evermani_scaffold_7273	61	295	+	235	0	0	24	0	2
lncRNA_6334	Porites_evermani_scaffold_7274	471	2292	+	1822	183	113	240	111	246
lncRNA_6335	Porites_evermani_scaffold_7279	2208	2453	+	246	462	258	48	212	240
lncRNA_6336	Porites_evermani_scaffold_7280	223	1413	+	1191	37	6	41	4	50
lncRNA_6337	Porites_evermani_scaffold_7284	242	2817	+	2576	773	488	453	296	944
lncRNA_6338	Porites_evermani_scaffold_7288	1	203	+	203	7	3	0	0	27
lncRNA_6339	Porites_evermani_scaffold_729	21481	22460	+	980	2	2	44	0	7
lncRNA_6340	Porites_evermani_scaffold_729	23323	25033	+	1711	4	11	34	10	16
lncRNA_6341	Porites_evermani_scaffold_7291	15	1997	+	1983	28	18	47	12	16
lncRNA_6342	Porites_evermani_scaffold_7295	791	1443	+	653	19	68	0	0	6
lncRNA_6343	Porites_evermani_scaffold_7296	917	2781	+	1865	44	44	91	36	115
lncRNA_6344	Porites_evermani_scaffold_73	336127	336804	+	678	0	0	0	0	0
lncRNA_6345	Porites_evermani_scaffold_73	336127	337695	+	1569	1	116	0	0	323
lncRNA_6346	Porites_evermani_scaffold_73	137618	137899	+	282	46	2	0	1	4
lncRNA_6347	Porites_evermani_scaffold_73	140359	140567	+	209	73	0	0	3	0
lncRNA_6348	Porites_evermani_scaffold_73	201598	201905	+	308	3	2	38	0	0
lncRNA_6349	Porites_evermani_scaffold_730	31	870	+	840	51	75	119	86	0
lncRNA_6350	Porites_evermani_scaffold_7301	1764	2778	+	1015	3	0	0	0	0
lncRNA_6351	Porites_evermani_scaffold_7301	1816	2778	+	963	0	0	0	0	0
