Coords	Name	MIRNA	sRNA-ACR-140-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-145-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-150-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-173-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-178-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG
NW_025323112.1:383385-383814	Cluster_18189	N	10	95	7	1	38
NW_025323113.1:99235-99657	Cluster_18190	N	60	32	60	18	72
NW_025323113.1:107819-108247	Cluster_18191	N	15	1	110	96	0
NW_025323113.1:178371-179079	Cluster_18192	N	8	3	14	519	790
NW_025323113.1:246356-246781	Cluster_18193	N	17	14	34	23	12
NW_025323114.1:20295-20812	Cluster_18194	N	14	48	189	1065	163
NW_025323114.1:59284-59779	Cluster_18195	N	108	244	203	573	60
NW_025323114.1:64532-64959	Cluster_18196	N	0	0	106	0	0
NW_025323114.1:105925-106347	Cluster_18197	N	23	63	0	2	0
NW_025323114.1:170685-171114	Cluster_18198	N	0	189	7	0	2
NW_025323114.1:173471-173900	Cluster_18199	N	18	136	24	4	11
NW_025323114.1:174396-174824	Cluster_18200	N	31	182	70	11	7
NW_025323114.1:212691-213118	Cluster_18201	N	8	14	28	0	67
NW_025323114.1:216372-216801	Cluster_18202	N	22	252	213	22	22
NW_025323114.1:222658-223088	Cluster_18203	N	0	7	485	1	0
NW_025323114.1:274208-274728	Cluster_18204	N	88	288	113	1028	530
NW_025323114.1:283177-283606	Cluster_18205	N	6	3	119	1	0
NW_025323114.1:330366-331087	Cluster_18206	N	24	3	70	26	378
NW_025323115.1:1350-1853	Cluster_18207	N	73	43	57	9	321
NW_025323115.1:1942-2371	Cluster_18208	N	885	11	18	194	5
NW_025323115.1:12234-12840	Cluster_18209	N	20	34	7	6	1910
NW_025323115.1:12852-13594	Cluster_18210	N	19	84	29	7	202
NW_025323115.1:13880-14305	Cluster_18211	N	9	33	7	7	153
NW_025323115.1:15894-16776	Cluster_18212	N	120	400	118	3436	939
NW_025323115.1:27507-27935	Cluster_18213	N	1	2	39	324	0
NW_025323115.1:59083-59506	Cluster_18214	N	82	52	23	21	7
NW_025323115.1:62016-62472	Cluster_18215	N	3933	6339	2913	3736	50
NW_025323115.1:69233-69701	Cluster_18216	N	268	212	20	0	2
NW_025323115.1:71505-73041	Cluster_18217	N	545	788	509	302	598
NW_025323115.1:76827-77447	Cluster_18218	N	138	275	31	203	63
NW_025323115.1:77600-78026	Cluster_18219	N	44	61	5	74	7
NW_025323115.1:78605-79386	Cluster_18220	N	949	2919	1120	191	2709
NW_025323115.1:79458-79975	Cluster_18221	N	208	59	410	206	48
NW_025323115.1:80018-80457	Cluster_18222	N	31	63	15	80	45
NW_025323115.1:80938-81368	Cluster_18223	N	193	129	108	269	168
NW_025323115.1:81900-82475	Cluster_18224	N	232	14	123	144	227
NW_025323115.1:82614-83949	Cluster_18225	N	1969	1785	1144	2968	2767
NW_025323115.1:84643-85086	Cluster_18226	N	9	94	17	43	66
NW_025323115.1:85277-86397	Cluster_18227	N	825	2896	900	462	1474
NW_025323115.1:104148-104580	Cluster_18228	N	167	1273	0	0	13
NW_025323115.1:105547-106222	Cluster_18229	N	44	9839	30	1213	183
NW_025323115.1:106754-107569	Cluster_18230	N	86	1004	81	1680	75
NW_025323115.1:109045-110372	Cluster_18231	N	835	1492	27	8	168
NW_025323115.1:111030-111479	Cluster_18232	N	227	369	2	6	105
NW_025323115.1:111886-112311	Cluster_18233	N	98	95	2	0	9
NW_025323115.1:113461-114193	Cluster_18234	N	492	421	11	6	99
NW_025323115.1:116153-116582	Cluster_18235	N	126	1001	23	9	22
NW_025323115.1:117079-117775	Cluster_18236	N	1942	471	30	15	251
NW_025323115.1:119993-120700	Cluster_18237	N	4663	1	4	730	1601
NW_025323115.1:120832-121479	Cluster_18238	N	107	0	0	144	482
NW_025323115.1:138339-138771	Cluster_18239	N	1520	614	0	0	9
NW_025323115.1:148177-148760	Cluster_18240	N	120	93	125	144	69
NW_025323115.1:149091-151910	Cluster_18241	N	1183	2186	43470	9793	2696
NW_025323115.1:170717-171145	Cluster_18242	N	11	1	5	131	2
NW_025323115.1:178510-178942	Cluster_18243	N	105	280	231	129	85
NW_025323115.1:191611-193470	Cluster_18244	N	83	1184	1949	221	751
NW_025323115.1:193486-194287	Cluster_18245	N	29	537	248	20	384
NW_025323115.1:219804-220237	Cluster_18246	N	246	0	239	13	124
NW_025323115.1:224006-224499	Cluster_18247	N	92	19	259	14	33
NW_025323115.1:226434-228294	Cluster_18248	N	2718	1439	4118	3138	3081
NW_025323115.1:228326-228799	Cluster_18249	N	286	80	133	96	225
NW_025323115.1:228957-229656	Cluster_18250	N	296	813	448	597	1616
NW_025323115.1:229821-231306	Cluster_18251	N	744	666	648	605	1421
NW_025323115.1:238079-238506	Cluster_18252	N	90	12	37	76	4
NW_025323115.1:259215-259616	Cluster_18253	N	37	27	29	15	16
NW_025323115.1:261293-262123	Cluster_18254	N	28	181	87	50	36
NW_025323115.1:276840-277265	Cluster_18255	N	105	49	153	9	22
NW_025323115.1:278186-278609	Cluster_18256	N	55	36	74	16	99
NW_025323115.1:314354-314919	Cluster_18257	N	166	87	172	87	368
NW_025323115.1:353672-354108	Cluster_18258	N	80	50	391	92	54
NW_025323115.1:360019-360445	Cluster_18259	N	36	41	42	15	15
NW_025323116.1:20119-20548	Cluster_18260	N	1	154	107	1	1
NW_025323116.1:48680-49171	Cluster_18261	N	36	143	31	37	65
NW_025323116.1:53529-54158	Cluster_18262	N	64	74	314	32	56
NW_025323116.1:57526-58251	Cluster_18263	N	518	894	91	144	723
NW_025323116.1:58705-59133	Cluster_18264	N	213	18	17	2	11
NW_025323116.1:61263-61690	Cluster_18265	N	154	3	110	227	0
NW_025323116.1:64595-65294	Cluster_18266	N	498	326	328	424	201
NW_025323116.1:65435-65853	Cluster_18267	N	73	125	15	37	6
NW_025323116.1:66354-66776	Cluster_18268	N	46	48	25	14	10
NW_025323116.1:68017-68561	Cluster_18269	N	58	196	38	25	11
NW_025323116.1:68754-69169	Cluster_18270	N	62	80	45	70	25
NW_025323116.1:75336-75745	Cluster_18271	N	12	1	89	0	0
NW_025323116.1:86742-87302	Cluster_18272	N	252	1	0	438	3
NW_025323116.1:87945-88480	Cluster_18273	N	32	2964	842	972	449
NW_025323116.1:88842-89405	Cluster_18274	N	314	21	34	127	51
NW_025323116.1:89576-90118	Cluster_18275	N	473	1541	533	552	1649
NW_025323116.1:90296-90724	Cluster_18276	N	4	171	3	4	20
NW_025323116.1:91892-92327	Cluster_18277	N	65	88	141	126	74
NW_025323116.1:103947-104372	Cluster_18278	N	146	23	1	3	2
NW_025323116.1:144832-145590	Cluster_18279	N	29	486	12	16	8
NW_025323116.1:162084-162512	Cluster_18280	N	15	30	88	15	17
NW_025323116.1:168399-168813	Cluster_18281	N	15	46	79	36	5
NW_025323116.1:199174-199601	Cluster_18282	N	0	39	40	72	1
NW_025323116.1:218504-218927	Cluster_18283	N	20	94	40	57	273
NW_025323116.1:280121-282129	Cluster_18284	N	1316	2468	118	381	84
NW_025323116.1:282956-283389	Cluster_18285	N	109	262	4	0	22
NW_025323116.1:284045-284473	Cluster_18286	N	147	15	5	2	8
NW_025323117.1:32238-32643	Cluster_18287	N	8	40	54	4	4
NW_025323117.1:53673-54101	Cluster_18288	N	0	0	151	0	0
NW_025323117.1:87664-88081	Cluster_18289	N	16	46	53	11	26
NW_025323117.1:89151-90123	Cluster_18290	N	61	3756	80	15	62
NW_025323117.1:184449-184990	Cluster_18291	N	13	430	18	178	175
NW_025323117.1:197473-197901	Cluster_18292	N	193	0	3	0	0
NW_025323117.1:202628-203057	Cluster_18293	N	927	12	11	214	27
NW_025323117.1:206473-206976	Cluster_18294	N	6	90	53	12	216
NW_025323117.1:207956-208384	Cluster_18295	N	1	108	21	5	54
NW_025323117.1:209266-210075	Cluster_18296	N	14	295	9	21	129
NW_025323117.1:212059-212734	Cluster_18297	N	0	3	781	853	0
NW_025323117.1:225633-226376	Cluster_18298	N	600	1145	823	897	3529
NW_025323117.1:255145-255571	Cluster_18299	N	0	0	76	0	83
NW_025323118.1:63350-63759	Cluster_18300	N	0	24	43	52	1
NW_025323118.1:73966-74395	Cluster_18301	N	58	49	48	4	93
NW_025323118.1:74408-74888	Cluster_18302	N	2635	358	1964	302	76
NW_025323118.1:302127-302573	Cluster_18303	N	0	682	0	751	0
NW_025323119.1:21005-21435	Cluster_18304	N	2	2	195	139	0
NW_025323119.1:22257-23066	Cluster_18305	N	4	478	258	3	0
NW_025323119.1:41599-42202	Cluster_18306	N	1744	72	1710	5	1
NW_025323119.1:42657-43301	Cluster_18307	N	211	73	279	7	43
NW_025323119.1:60297-60725	Cluster_18308	N	175	0	1	0	0
NW_025323119.1:84096-84510	Cluster_18309	N	0	1	3	32	81
NW_025323119.1:104777-105205	Cluster_18310	N	148	0	0	0	13
NW_025323119.1:105251-106365	Cluster_18311	N	33	197	93	85	209
NW_025323119.1:107414-107843	Cluster_18312	N	15	672	23	7	20
NW_025323119.1:115945-116372	Cluster_18313	N	0	31	0	0	141
NW_025323119.1:116796-117681	Cluster_18314	N	303	785	429	690	815
NW_025323119.1:131406-131944	Cluster_18315	N	515	3	205	59	93
NW_025323119.1:207256-208087	Cluster_18316	N	4	199	681	282	319
NW_025323119.1:208187-208643	Cluster_18317	N	2	8	1137	1444	33
NW_025323119.1:223989-224398	Cluster_18318	N	44	56	29	3	39
NW_025323119.1:227049-227465	Cluster_18319	N	35	46	0	68	0
NW_025323119.1:271769-273691	Cluster_18320	N	945	1358	534	204	682
NW_025323119.1:273733-275108	Cluster_18321	N	1209	771	309	600	336
NW_025323119.1:292412-292924	Cluster_18322	N	7	0	0	725	1
NW_025323120.1:6436-6849	Cluster_18323	N	1	46	28	0	16
NW_025323120.1:21248-21676	Cluster_18324	N	157	10	3	0	2
NW_025323120.1:22145-23204	Cluster_18325	N	40	4	869	14	748
NW_025323120.1:133230-133643	Cluster_18326	N	20	5	5	95	9
NW_025323120.1:137077-137504	Cluster_18327	N	69	40	15	2	13
NW_025323120.1:143068-143637	Cluster_18328	N	843	488	466	38	1552
NW_025323120.1:144098-144606	Cluster_18329	N	1527	430	191	6	621
NW_025323120.1:150583-151261	Cluster_18330	N	48	51	34	74	15
NW_025323120.1:257134-258143	Cluster_18331	N	3069	6616	3	6205	6404
NW_025323121.1:31049-31477	Cluster_18332	N	5	210	9	3	9
NW_025323121.1:84854-85282	Cluster_18333	N	203	4	0	34	0
NW_025323121.1:139347-139802	Cluster_18334	N	21	53	208	0	106
NW_025323121.1:139857-140453	Cluster_18335	N	532	0	321	166	3
NW_025323121.1:156034-156475	Cluster_18336	N	0	1	4	2	248
NW_025323121.1:176198-176676	Cluster_18337	N	60	160	124	100	100
NW_025323121.1:183724-184152	Cluster_18338	N	78	6	42	0	7
NW_025323122.1:59187-59963	Cluster_18339	N	849	545	423	30	533
NW_025323122.1:76986-77486	Cluster_18340	N	2464	34	2	18	451
NW_025323122.1:94026-94455	Cluster_18341	N	1	40	4	26	275
NW_025323122.1:94812-95393	Cluster_18342	N	269	790	2490	421	668
NW_025323122.1:96464-96891	Cluster_18343	N	91	34	43	99	13
NW_025323122.1:135775-136358	Cluster_18344	N	851	2	345	0	277
NW_025323122.1:151383-151811	Cluster_18345	N	0	298	0	1	0
NW_025323122.1:154310-154736	Cluster_18346	N	0	4	216	1	28
NW_025323122.1:187358-187787	Cluster_18347	N	62	165	130	220	605
NW_025323122.1:208376-208802	Cluster_18348	N	0	1	140	0	45
NW_025323122.1:211441-211873	Cluster_18349	N	60	12	1	1	556
NW_025323122.1:225035-226287	Cluster_18350	N	213	158	441	135	54
NW_025323122.1:230765-231194	Cluster_18351	N	170	160	207	78	52
NW_025323122.1:259835-260302	Cluster_18352	N	151	82	92	103	234
NW_025323122.1:260381-260810	Cluster_18353	N	49	0	144	0	0
NW_025323122.1:262501-263505	Cluster_18354	N	432	961	1293	909	481
NW_025323123.1:10363-10805	Cluster_18355	N	76	171	0	420	3
NW_025323123.1:30203-30631	Cluster_18356	N	120	0	0	24	0
NW_025323123.1:55689-56105	Cluster_18357	N	81	0	8	0	0
NW_025323123.1:59720-60148	Cluster_18358	N	136	0	0	29	1
NW_025323123.1:63525-63965	Cluster_18359	N	145	33	420	35	42
NW_025323123.1:65471-65967	Cluster_18360	N	261	36	479	916	299
NW_025323123.1:87887-88315	Cluster_18361	N	40	3	151	23	4
NW_025323123.1:100022-100450	Cluster_18362	N	40	17	138	32	14
NW_025323123.1:152161-152590	Cluster_18363	N	53	44	107	18	17
NW_025323123.1:220362-220790	Cluster_18364	N	32	8	16	108	6
NW_025323123.1:225115-225541	Cluster_18365	N	63	0	0	71	1
NW_025323123.1:248220-248617	Cluster_18366	N	3	184	77	14	69
NW_025323124.1:5486-6876	Cluster_18367	N	1806	27	1450	1526	49
NW_025323124.1:6943-8294	Cluster_18368	N	4293	208	1091	6240	29
NW_025323124.1:10056-10591	Cluster_18369	N	728	1	389	1164	1
NW_025323124.1:14348-14991	Cluster_18370	N	246	26	191	861	1
NW_025323124.1:15793-16243	Cluster_18371	N	2839	2530	2287	2179	5
NW_025323124.1:42493-42920	Cluster_18372	N	137	1	5	50	36
NW_025323124.1:55579-56000	Cluster_18373	N	95	1	29	40	27
NW_025323124.1:78509-78936	Cluster_18374	N	10	104	0	4	10
NW_025323124.1:109822-110237	Cluster_18375	N	29	35	76	33	41
NW_025323124.1:125748-126163	Cluster_18376	N	17	27	36	3	67
NW_025323124.1:134244-135015	Cluster_18377	N	1	5	6	14	380
NW_025323124.1:135348-135779	Cluster_18378	N	4	19	38	22	259
NW_025323124.1:136448-136886	Cluster_18379	N	18	18	271	1	85
NW_025323124.1:137298-137726	Cluster_18380	N	0	0	367	0	2
NW_025323124.1:223427-223848	Cluster_18381	N	0	92	0	13	17
NW_025323125.1:29-454	Cluster_18382	N	5	2	4	121	0
NW_025323125.1:6855-7281	Cluster_18383	N	13	17	3	112	3
NW_025323125.1:9705-10142	Cluster_18384	N	163	23	2	215	44
NW_025323125.1:10507-10933	Cluster_18385	N	24	0	6	96	0
NW_025323125.1:30528-30942	Cluster_18386	N	18	0	72	5	3
NW_025323125.1:31738-32275	Cluster_18387	N	5	5	40	302	26
NW_025323125.1:32562-32989	Cluster_18388	N	23	10	56	69	23
NW_025323125.1:38876-39304	Cluster_18389	N	37	92	42	24	106
NW_025323125.1:42111-42540	Cluster_18390	N	58	23	3	131	22
NW_025323125.1:57637-58065	Cluster_18391	N	1	145	0	51	7
NW_025323125.1:65974-66397	Cluster_18392	N	0	143	0	50	56
NW_025323125.1:74240-74665	Cluster_18393	N	0	86	0	29	20
NW_025323125.1:81532-81957	Cluster_18394	N	4	64	23	50	7
NW_025323125.1:88244-89333	Cluster_18395	N	22	803	1218	871	2
NW_025323125.1:95815-96227	Cluster_18396	N	0	48	1	134	18
NW_025323125.1:99769-100593	Cluster_18397	N	10	1	10	1525	1
NW_025323125.1:104075-104502	Cluster_18398	N	1	0	4	160	0
NW_025323125.1:104626-105054	Cluster_18399	N	10	1	14	331	1
NW_025323125.1:106719-107578	Cluster_18400	N	451	169	160	1994	19
NW_025323125.1:109923-110361	Cluster_18401	N	178	31	0	207	47
NW_025323125.1:114506-114931	Cluster_18402	N	30	57	43	73	148
NW_025323125.1:130238-131033	Cluster_18403	N	0	163	1	92	46
NW_025323125.1:139222-139649	Cluster_18404	N	6	123	2	6	13
NW_025323125.1:145879-146385	Cluster_18405	N	177	258	104	137	80
NW_025323125.1:148054-148482	Cluster_18406	N	25	23	4	172	2
NW_025323125.1:148602-149119	Cluster_18407	N	80	379	157	161	179
NW_025323125.1:152086-152608	Cluster_18408	N	54	120	37	106	32
NW_025323125.1:152611-153337	Cluster_18409	N	150	174	149	2020	63
NW_025323125.1:164473-164901	Cluster_18410	N	124	92	16	22	8
NW_025323125.1:172023-173757	Cluster_18411	N	2374	2776	772	214	2190
NW_025323125.1:174335-174764	Cluster_18412	N	46	44	36	57	98
NW_025323125.1:234125-234685	Cluster_18413	N	10	256	148	3	0
NW_025323126.1:5421-6305	Cluster_18414	N	32	749	36	36	88
NW_025323126.1:6447-7302	Cluster_18415	N	1009	609	1149	632	1133
NW_025323126.1:7430-8276	Cluster_18416	N	583	765	126	54	121
NW_025323126.1:32852-33384	Cluster_18417	N	1085	1	4	14	0
NW_025323126.1:96224-96651	Cluster_18418	N	144	0	2	0	0
NW_025323126.1:132115-132533	Cluster_18419	N	13	6	22	47	0
NW_025323127.1:1304-1761	Cluster_18420	N	33	114	86	9	102
NW_025323127.1:2505-3057	Cluster_18421	N	6	591	665	150	709
NW_025323127.1:19943-21200	Cluster_18422	N	30	2415	2465	63	30
NW_025323127.1:25427-25861	Cluster_18423	N	164	100	48	14	159
NW_025323127.1:38537-38966	Cluster_18424	N	21	16	142	14	93
NW_025323127.1:39433-39861	Cluster_18425	N	0	5	1	3	212
NW_025323127.1:59070-59497	Cluster_18426	N	27	56	274	23	3
NW_025323127.1:59793-60205	Cluster_18427	N	1	64	0	41	5
NW_025323127.1:111424-112001	Cluster_18428	N	61	360	521	375	166
NW_025323127.1:114203-114632	Cluster_18429	N	0	2	5958	4002	0
NW_025323127.1:114785-115213	Cluster_18430	N	78	15	73	53	83
NW_025323127.1:137965-138392	Cluster_18431	N	60	99	118	47	59
NW_025323127.1:138950-139377	Cluster_18432	N	23	41	95	2	1
NW_025323127.1:198367-198892	Cluster_18433	N	405	105	338	63	237
NW_025323127.1:220193-220607	Cluster_18434	N	11	39	24	16	0
NW_025323128.1:11586-12015	Cluster_18435	N	101	0	57	0	3
NW_025323129.1:83383-83925	Cluster_18436	N	2018	1672	1372	701	1827
NW_025323129.1:162842-163362	Cluster_18437	N	2	54	222	75	700
NW_025323129.1:163852-164281	Cluster_18438	N	2	117	14	46	18
NW_025323129.1:178826-179305	Cluster_18439	N	5518	5329	0	1773	1353
NW_025323129.1:182141-182556	Cluster_18440	N	77	6	22	3	2
NW_025323129.1:202013-202551	Cluster_18441	N	47	124	351	58	79
NW_025323129.1:202697-203135	Cluster_18442	N	11	887	12	2058	138
NW_025323130.1:6386-7332	Cluster_18443	N	40	996	3	1	2
NW_025323130.1:8236-8678	Cluster_18444	N	22	758	6	0	0
NW_025323130.1:10138-10675	Cluster_18445	N	6	739	1	0	0
NW_025323130.1:24701-25173	Cluster_18446	N	141	614	92	117	379
NW_025323130.1:26275-26687	Cluster_18447	N	58	11	42	78	0
NW_025323130.1:28012-28433	Cluster_18448	N	22	15	37	91	1
NW_025323130.1:33756-35451	Cluster_18449	N	555	361	886	257	239
NW_025323130.1:38731-39135	Cluster_18450	N	30	35	61	11	27
NW_025323130.1:41277-41704	Cluster_18451	N	102	5	2	2	3
NW_025323130.1:46928-47347	Cluster_18452	N	30	25	38	32	12
NW_025323130.1:56743-57171	Cluster_18453	N	87	2	282	1	0
NW_025323130.1:75332-75762	Cluster_18454	N	1	0	533	2	21
NW_025323130.1:93129-94188	Cluster_18455	N	1834	2964	1483	4541	2
NW_025323130.1:98757-99176	Cluster_18456	N	35	28	56	36	23
NW_025323130.1:104368-104849	Cluster_18457	N	96	1105	2119	2695	263
NW_025323130.1:107861-108286	Cluster_18458	N	20	34	69	33	15
NW_025323130.1:109004-109504	Cluster_18459	N	109	110	131	52	44
NW_025323130.1:109823-110751	Cluster_18460	N	161	304	287	147	165
NW_025323130.1:110984-111609	Cluster_18461	N	309	180	330	153	115
NW_025323130.1:120063-120491	Cluster_18462	N	73	37	74	176	0
NW_025323130.1:120948-121487	Cluster_18463	N	185	108	164	305	3
NW_025323130.1:126092-126518	Cluster_18464	N	94	0	38	24	0
NW_025323130.1:134377-134914	Cluster_18465	N	27	749	3	0	0
NW_025323130.1:140257-140698	Cluster_18466	N	22	731	8	2	3
NW_025323130.1:147705-148146	Cluster_18467	N	19	782	8	0	4
NW_025323130.1:150586-150989	Cluster_18468	N	137	62	1	2	18
NW_025323130.1:152028-152936	Cluster_18469	N	356	166	105	3	71
NW_025323130.1:153401-153979	Cluster_18470	N	232	163	4	1	69
NW_025323130.1:165975-166395	Cluster_18471	N	0	0	92	45	2
NW_025323130.1:179178-179821	Cluster_18472	N	61	111	111	50	59
NW_025323130.1:203074-203813	Cluster_18473	N	10	82	530	5	167
NW_025323130.1:203934-204343	Cluster_18474	N	0	21	188	7	11
NW_025323130.1:204567-205346	Cluster_18475	N	1	115	793	8	1
NW_025323130.1:208201-208738	Cluster_18476	N	23	200	0	12	13
NW_025323131.1:2666-3169	Cluster_18477	N	261	220	0	600	1011
NW_025323131.1:14861-15270	Cluster_18478	N	50	49	1	0	0
NW_025323131.1:20762-21339	Cluster_18479	N	0	122	528	587	192
NW_025323131.1:69224-69654	Cluster_18480	N	39	4	2	463	3
NW_025323131.1:73684-74730	Cluster_18481	N	602	22	53	13	340
NW_025323131.1:75116-75547	Cluster_18482	N	40	0	180	501	110
NW_025323131.1:110707-111124	Cluster_18483	N	1	0	64	65	134
NW_025323131.1:118200-118729	Cluster_18484	N	95	49	90	28	14
NW_025323131.1:126835-127277	Cluster_18485	N	12	103	56	173	200
NW_025323131.1:162663-163080	Cluster_18486	N	61	122	21	0	0
NW_025323131.1:163083-163648	Cluster_18487	N	206	310	49	1	10
NW_025323131.1:164642-165071	Cluster_18488	N	5	180	34	0	5
NW_025323131.1:174483-175147	Cluster_18489	N	162	197	142	18	37
NW_025323131.1:176232-176661	Cluster_18490	N	47	114	122	0	46
NW_025323131.1:188916-189343	Cluster_18491	N	105	20	15	0	48
NW_025323132.1:5538-5968	Cluster_18492	N	90	17	37	72	34
NW_025323132.1:6334-6769	Cluster_18493	N	163	13	45	3	206
NW_025323132.1:46984-47412	Cluster_18494	N	84	0	5	2	51
NW_025323132.1:72429-72843	Cluster_18495	N	10	31	43	13	19
NW_025323132.1:94903-95332	Cluster_18496	N	0	169	0	2	0
NW_025323132.1:189199-191183	Cluster_18497	N	512	274	866	272	266
NW_025323133.1:19067-19495	Cluster_18498	N	1	146	5	0	1
NW_025323133.1:20320-20747	Cluster_18499	N	2	18	0	171	4
NW_025323133.1:42093-42638	Cluster_18500	N	40	67	278	1077	19
NW_025323133.1:44421-45008	Cluster_18501	N	104	479	463	117	55
NW_025323133.1:45359-45882	Cluster_18502	N	42	194	114	78	39
NW_025323133.1:47456-48313	Cluster_18503	N	95	640	46	38	79
NW_025323133.1:105232-105662	Cluster_18504	N	2	98	2	1	217
NW_025323133.1:154989-156156	Cluster_18505	N	326	31	180	85	156
NW_025323133.1:161024-161452	Cluster_18506	N	0	1	139	5	3
NW_025323134.1:7131-7538	Cluster_18507	N	56	19	29	22	12
NW_025323134.1:8449-9104	Cluster_18508	N	157	95	45	55	557
NW_025323134.1:9657-10089	Cluster_18509	N	86	68	42	38	51
NW_025323134.1:57991-58411	Cluster_18510	N	546	393	622	547	438
NW_025323134.1:64148-64710	Cluster_18511	N	290	223	71	645	28
NW_025323134.1:64754-66366	Cluster_18512	N	585	208	978	344	167
NW_025323134.1:66522-66956	Cluster_18513	N	83	135	152	82	72
NW_025323134.1:70375-70800	Cluster_18514	N	14	0	4	121	2
NW_025323134.1:85084-85515	Cluster_18515	N	106	105	17	54	10
NW_025323134.1:86232-86656	Cluster_18516	N	2	57	0	23	37
NW_025323134.1:86745-87193	Cluster_18517	N	41	2	1	1	434
NW_025323134.1:100696-101853	Cluster_18518	N	3	1575	12	0	2220
NW_025323134.1:102179-102580	Cluster_18519	N	7	61	10	12	29
NW_025323134.1:119373-119802	Cluster_18520	N	289	0	33	203	40
NW_025323134.1:121384-121799	Cluster_18521	N	46	21	16	38	0
NW_025323134.1:132977-133405	Cluster_18522	N	78	43	3	300	2
NW_025323134.1:141861-142291	Cluster_18523	N	366	63	5	1	178
NW_025323134.1:144347-144775	Cluster_18524	N	26	1	0	182	0
NW_025323134.1:146242-146816	Cluster_18525	N	0	163	1	328	0
NW_025323134.1:162622-163110	Cluster_18526	N	82	1	59	155	682
NW_025323134.1:175020-175442	Cluster_18527	N	1	12	51	86	0
NW_025323135.1:30680-31154	Cluster_18528	N	13	2	22	0	647
NW_025323135.1:31948-32710	Cluster_18529	N	44	269	10	315	145
NW_025323135.1:113459-113897	Cluster_18530	N	0	3	0	0	616
NW_025323135.1:136335-137202	Cluster_18531	N	24	1460	28	454	13
NW_025323135.1:140381-141214	Cluster_18532	N	49	357	112	301	99
NW_025323135.1:175925-176355	Cluster_18533	N	148	94	29	6	0
NW_025323136.1:59586-60014	Cluster_18534	N	35	20	61	149	54
NW_025323136.1:77438-78037	Cluster_18535	N	241	1	20	20	10
NW_025323136.1:78366-78843	Cluster_18536	N	230	231	8	3	1
NW_025323136.1:78919-79638	Cluster_18537	N	696	48	56	0	3
NW_025323136.1:80972-81748	Cluster_18538	N	160	6	109	312	35
NW_025323136.1:82925-83337	Cluster_18539	N	75	70	40	64	39
NW_025323136.1:83448-83875	Cluster_18540	N	99	21	13	41	15
NW_025323136.1:85656-86250	Cluster_18541	N	250	140	258	83	180
NW_025323136.1:91423-92004	Cluster_18542	N	3012	13	10	8	7
NW_025323136.1:95825-96257	Cluster_18543	N	158	469	162	234	1893
NW_025323136.1:128922-129585	Cluster_18544	N	124	118	109	50	52
NW_025323136.1:130014-130564	Cluster_18545	N	51	81	97	78	57
NW_025323136.1:151014-151442	Cluster_18546	N	37	19	123	8	4
NW_025323136.1:158197-158620	Cluster_18547	N	0	117	0	0	0
NW_025323137.1:3708-5222	Cluster_18548	N	156	1642	899	1523	3089
NW_025323137.1:25274-26252	Cluster_18549	N	134	206	245	100	84
NW_025323137.1:47029-47575	Cluster_18550	N	1635	5308	5937	4690	1809
NW_025323137.1:67049-67476	Cluster_18551	N	2	280	5	2	6
NW_025323137.1:94182-94609	Cluster_18552	N	5	48	53	106	31
NW_025323138.1:109895-110324	Cluster_18553	N	0	0	0	0	340
NW_025323138.1:121143-122246	Cluster_18554	N	2417	1468	801	2001	2999
NW_025323138.1:123034-123437	Cluster_18555	N	22	19	33	9	19
NW_025323138.1:132401-133304	Cluster_18556	N	1299	765	1527	1864	1313
