Coords	Name	MIRNA	sRNA-ACR-140-S1-TP2-fastp-adapters-polyG-31bp-merged	sRNA-ACR-145-S1-TP2-fastp-adapters-polyG-31bp-merged	sRNA-ACR-150-S1-TP2-fastp-adapters-polyG-31bp-merged	sRNA-ACR-173-S1-TP2-fastp-adapters-polyG-31bp-merged	sRNA-ACR-178-S1-TP2-fastp-adapters-polyG-31bp-merged
NW_025322866.1:67101-67529	Cluster_17146	N	0	2	1	0	245
NW_025322866.1:99010-99438	Cluster_17147	N	61	67	73	199	9
NW_025322868.1:239-668	Cluster_17148	N	57	13	0	115	226
NW_025322868.1:2566-2982	Cluster_17149	N	8	85	0	10	1
NW_025322868.1:32158-32585	Cluster_17150	N	21	22	13	87	45
NW_025322868.1:37780-38210	Cluster_17151	N	160	616	26	3	19
NW_025322868.1:58873-59290	Cluster_17152	N	0	0	2	1	111
NW_025322868.1:86460-86871	Cluster_17153	N	37	11	34	8	16
NW_025322869.1:4243-4670	Cluster_17154	N	24	49	126	36	46
NW_025322869.1:4990-5409	Cluster_17155	N	42	38	113	44	33
NW_025322869.1:19152-19581	Cluster_17156	N	0	36	2	24	46
NW_025322869.1:31524-31955	Cluster_17157	N	34	1	36	230	0
NW_025322869.1:51432-52115	Cluster_17158	N	102	263	238	0	271
NW_025322869.1:59638-60146	Cluster_17159	N	222	294	377	149	11
NW_025322869.1:63762-64190	Cluster_17160	N	6	318	31	70	12
NW_025322869.1:97445-97870	Cluster_17161	N	103	3	11	0	7
NW_025322870.1:38805-39234	Cluster_17162	N	80	0	142	66	0
NW_025322870.1:89376-89784	Cluster_17163	N	44	0	75	0	33
NW_025322870.1:91935-92571	Cluster_17164	N	293	322	132	158	240
NW_025322870.1:93026-93455	Cluster_17165	N	48	7	152	1	7
NW_025322870.1:101519-102120	Cluster_17166	N	86	283	45	244	92
NW_025322870.1:102262-102690	Cluster_17167	N	2	2	1	1	254
NW_025322871.1:14204-14633	Cluster_17168	N	69	14	79	0	0
NW_025322871.1:30075-30504	Cluster_17169	N	556	109	0	9	8
NW_025322871.1:30637-31066	Cluster_17170	N	1409	3198	3	584	463
NW_025322871.1:59923-60395	Cluster_17171	N	1	480	183	0	86
NW_025322871.1:77873-78300	Cluster_17172	N	307	1	869	3	0
NW_025322871.1:88710-89273	Cluster_17173	N	53	163	106	14	675
NW_025322871.1:101136-101596	Cluster_17174	N	113	189	78	16	8
NW_025322872.1:7696-8124	Cluster_17175	N	6	128	38	4	11
NW_025322872.1:62813-63238	Cluster_17176	N	0	0	177	2	3
NW_025322872.1:103817-104475	Cluster_17177	N	1347	2614	6430	1053	2085
NW_025322872.1:104592-105018	Cluster_17178	N	24	21	39	34	91
NW_025322872.1:108438-108846	Cluster_17179	N	33	36	107	38	56
NW_025322873.1:2460-2888	Cluster_17180	N	5	17	6	5	714
NW_025322873.1:5811-6239	Cluster_17181	N	8	129	37	11	4
NW_025322873.1:75646-76214	Cluster_17182	N	74	302	1	2	5
NW_025322874.1:68405-68898	Cluster_17183	N	0	2891	20	713	654
NW_025322874.1:79439-79904	Cluster_17184	N	0	103	71	90	70
NW_025322875.1:31879-32306	Cluster_17185	N	0	5	3	0	220
NW_025322875.1:103610-104056	Cluster_17186	N	481	567	60	33	255
NW_025322876.1:6260-6780	Cluster_17187	N	70	293	229	508	413
NW_025322876.1:6796-7228	Cluster_17188	N	15	149	64	143	24
NW_025322876.1:7310-7784	Cluster_17189	N	46	100	126	34	13
NW_025322876.1:25680-26090	Cluster_17190	N	0	66	0	93	1
NW_025322876.1:29213-29633	Cluster_17191	N	49	21	86	9	61
NW_025322876.1:34383-34812	Cluster_17192	N	194	7	0	78	0
NW_025322876.1:59919-60349	Cluster_17193	N	152	2	1	0	13
NW_025322877.1:12673-13075	Cluster_17194	N	0	0	53	0	59
NW_025322877.1:48065-48493	Cluster_17195	N	0	0	43	2	136
NW_025322877.1:63963-64540	Cluster_17196	N	232	129	943	1259	387
NW_025322877.1:83186-83596	Cluster_17197	N	1	9	16	55	27
NW_025322877.1:83822-85036	Cluster_17198	N	667	178	45	2088	84
NW_025322878.1:19317-19747	Cluster_17199	N	189	72	58	147	16
NW_025322878.1:29246-29674	Cluster_17200	N	3	0	0	21	269
NW_025322878.1:52324-52826	Cluster_17201	N	386	50	871	0	262
NW_025322878.1:55170-55967	Cluster_17202	N	5630	3558	9	10962	1510
NW_025322878.1:60279-60701	Cluster_17203	N	184	23	17	32	66
NW_025322878.1:66054-66856	Cluster_17204	N	184	1718	265	695	218
NW_025322878.1:83494-83912	Cluster_17205	N	18	16	24	15	38
NW_025322878.1:89450-89878	Cluster_17206	N	34	110	28	15	12
NW_025322878.1:90377-91249	Cluster_17207	N	275	221	325	215	272
NW_025322878.1:92413-92940	Cluster_17208	N	0	124	8	201	132
NW_025322878.1:94583-95009	Cluster_17209	N	23	20	31	69	44
NW_025322879.1:56403-61049	Cluster_17210	N	3646	10625	1420	2850	7478
NW_025322879.1:61260-61665	Cluster_17211	N	10	49	14	17	73
NW_025322879.1:61958-62448	Cluster_17212	N	42	91	71	196	232
NW_025322879.1:62776-63202	Cluster_17213	N	37	221	1	4	10
NW_025322879.1:67504-67913	Cluster_17214	N	21	42	11	19	77
NW_025322880.1:25346-25937	Cluster_17215	N	416	17	146	2	6
NW_025322880.1:31668-32110	Cluster_17216	N	106	41	191	3	3
NW_025322880.1:45848-46294	Cluster_17217	N	69	10	325	4	14
NW_025322880.1:46810-47229	Cluster_17218	N	72	12	161	2	0
NW_025322880.1:60146-60695	Cluster_17219	N	25	94	56	2	523
NW_025322880.1:71908-72338	Cluster_17220	N	0	1	130	476	0
NW_025322880.1:94881-95309	Cluster_17221	N	157	14	17	11	9
NW_025322881.1:23655-24079	Cluster_17222	N	35	15	51	14	23
NW_025322881.1:61114-61946	Cluster_17223	N	32	339	403	140	3
NW_025322881.1:62258-63516	Cluster_17224	N	20	221	189	187	373
NW_025322882.1:49489-49914	Cluster_17225	N	136	0	0	0	110
NW_025322882.1:52768-53193	Cluster_17226	N	110	32	4	6	59
NW_025322882.1:53432-53860	Cluster_17227	N	171	4	14	7	17
NW_025322882.1:54517-55204	Cluster_17228	N	160	0	8	0	115
NW_025322882.1:55327-55756	Cluster_17229	N	154	0	6	2	4
NW_025322883.1:64312-64895	Cluster_17230	N	45	2	795	6774	1
NW_025322885.1:20979-21404	Cluster_17231	N	49	30	74	23	28
NW_025322885.1:23525-23968	Cluster_17232	N	2	5	194	240	9
NW_025322885.1:69034-69504	Cluster_17233	N	2	313	49	277	101
NW_025322885.1:79398-79821	Cluster_17234	N	83	9	12	0	16
NW_025322886.1:18950-19372	Cluster_17235	N	1	79	31	7	7
NW_025322886.1:28211-28872	Cluster_17236	N	101	68	105	95	110
NW_025322886.1:31338-31767	Cluster_17237	N	0	22	230	80	24
NW_025322886.1:33738-34460	Cluster_17238	N	832	26	235	66	495
NW_025322886.1:34708-35137	Cluster_17239	N	480	0	3	0	6
NW_025322886.1:35326-36141	Cluster_17240	N	283	3	15	351	52
NW_025322886.1:39685-40105	Cluster_17241	N	19	169	0	0	0
NW_025322886.1:41515-41942	Cluster_17242	N	75	186	2	3	0
NW_025322886.1:46597-47220	Cluster_17243	N	0	247	176	1	12
NW_025322886.1:53547-54271	Cluster_17244	N	70	40	102	245	26
NW_025322886.1:56599-57028	Cluster_17245	N	51	49	103	12	37
NW_025322886.1:57613-58030	Cluster_17246	N	192	177	278	29	50
NW_025322886.1:86080-86512	Cluster_17247	N	0	0	1247	0	82
NW_025322886.1:86763-87192	Cluster_17248	N	0	0	1	1	744
NW_025322886.1:89201-89643	Cluster_17249	N	0	0	538	3	390
NW_025322886.1:89981-91176	Cluster_17250	N	0	0	290	21	142
NW_025322887.1:54309-54709	Cluster_17251	N	161	58	34	10	5
NW_025322887.1:55546-55975	Cluster_17252	N	189	34	52	12	6
NW_025322887.1:73375-73807	Cluster_17253	N	157	107	1	0	21
NW_025322887.1:80759-81207	Cluster_17254	N	39	45	503	680	34
NW_025322888.1:757-1694	Cluster_17255	N	7753	752	6587	15	10542
NW_025322888.1:5642-6063	Cluster_17256	N	0	31	1	39	64
NW_025322888.1:23919-24764	Cluster_17257	N	4	851	9	4	2
NW_025322888.1:77859-79395	Cluster_17258	N	10	1479	37	30	8
NW_025322888.1:80905-81332	Cluster_17259	N	3	3	3	0	118
NW_025322889.1:56613-57040	Cluster_17260	N	9	0	5	37	53
NW_025322889.1:59790-60315	Cluster_17261	N	109	1	669	825	545
NW_025322889.1:61032-61771	Cluster_17262	N	167	2	29	155	30
NW_025322889.1:70892-71322	Cluster_17263	N	285	0	6	1	0
NW_025322889.1:75461-76053	Cluster_17264	N	149	86	73	335	369
NW_025322890.1:18824-19253	Cluster_17265	N	1	19	175	43	0
NW_025322890.1:23430-24205	Cluster_17266	N	10	33	10	519	1149
NW_025322890.1:24264-24681	Cluster_17267	N	5	11	0	48	152
NW_025322890.1:24734-25370	Cluster_17268	N	6	38	15	461	1105
NW_025322890.1:25458-26335	Cluster_17269	N	13	142	20	175	634
NW_025322890.1:26363-26787	Cluster_17270	N	8	1	4	28	108
NW_025322890.1:59066-59494	Cluster_17271	N	0	0	150	64	1
NW_025322890.1:66910-67326	Cluster_17272	N	139	71	12	21	28
NW_025322890.1:68427-68845	Cluster_17273	N	59	48	35	17	34
NW_025322891.1:3899-4325	Cluster_17274	N	1	453	6	0	2
NW_025322891.1:32051-32614	Cluster_17275	N	1965	3095	3196	4237	5635
NW_025322891.1:44896-45318	Cluster_17276	N	34	47	19	68	21
NW_025322891.1:59738-60265	Cluster_17277	N	3215	2364	1697	2406	5587
NW_025322892.1:26620-27046	Cluster_17278	N	1	0	1	0	157
NW_025322892.1:47708-48239	Cluster_17279	N	109	63	101	17	138
NW_025322892.1:69874-70324	Cluster_17280	N	0	41	250	0	189
NW_025322892.1:72736-73223	Cluster_17281	N	0	489	196	0	182
NW_025322892.1:77452-77879	Cluster_17282	N	76	139	4	1	53
NW_025322893.1:22402-22820	Cluster_17283	N	113	81	50	12	79
NW_025322893.1:56058-56622	Cluster_17284	N	731	0	44	389	372
NW_025322893.1:82773-83241	Cluster_17285	N	66	92	117	7	117
NW_025322893.1:85955-86410	Cluster_17286	N	0	1313	49	764	347
NW_025322894.1:13787-15387	Cluster_17287	N	390	357	770	24591	283
NW_025322894.1:15412-15822	Cluster_17288	N	32	35	66	13	19
NW_025322894.1:15984-16384	Cluster_17289	N	15	40	34	21	58
NW_025322894.1:18653-19068	Cluster_17290	N	64	62	75	30	22
NW_025322894.1:21468-22324	Cluster_17291	N	322	241	708	954	207
NW_025322894.1:31176-31583	Cluster_17292	N	13	21	46	19	12
NW_025322894.1:33128-33551	Cluster_17293	N	48	58	47	25	2
NW_025322894.1:36807-37518	Cluster_17294	N	47	121	339	44	5232
NW_025322894.1:41485-41897	Cluster_17295	N	62	7	74	46	65
NW_025322894.1:42007-42561	Cluster_17296	N	124	13	103	355	143
NW_025322894.1:52326-52902	Cluster_17297	N	68	155	68	175	27
NW_025322894.1:53116-53869	Cluster_17298	N	217	643	396	331	351
NW_025322894.1:54688-55104	Cluster_17299	N	12	55	133	15	8
NW_025322894.1:63378-63805	Cluster_17300	N	32	34	97	49	15
NW_025322894.1:66332-66942	Cluster_17301	N	1476	1462	76	32	26
NW_025322894.1:67190-67615	Cluster_17302	N	9	11	159	0	17
NW_025322894.1:68275-68702	Cluster_17303	N	40	47	55	12	75
NW_025322894.1:70366-70795	Cluster_17304	N	98	0	212	14	26
NW_025322894.1:72388-73346	Cluster_17305	N	277	71	340	112	87
NW_025322894.1:73918-74502	Cluster_17306	N	339	96	108	28	39
NW_025322894.1:83499-83900	Cluster_17307	N	5	6	83	4	2
NW_025322895.1:26153-26947	Cluster_17308	N	285	36	254	1383	256
NW_025322895.1:27262-28051	Cluster_17309	N	31	713	102	393	52
NW_025322895.1:33057-33497	Cluster_17310	N	27	60	0	585	0
NW_025322895.1:35278-35741	Cluster_17311	N	2672	3	90	0	1
NW_025322895.1:36807-37502	Cluster_17312	N	1039	1817	169	11244	675
NW_025322895.1:55816-56398	Cluster_17313	N	10	33	42	302	146
NW_025322895.1:56545-57095	Cluster_17314	N	26	83	47	206	205
NW_025322895.1:57139-58002	Cluster_17315	N	33	132	26	204	112
NW_025322895.1:59167-59583	Cluster_17316	N	12	28	15	75	64
NW_025322895.1:62721-64255	Cluster_17317	N	2385	7	67	4	1
NW_025322895.1:77821-78431	Cluster_17318	N	4	1689	20	2	4
NW_025322895.1:79657-81268	Cluster_17319	N	8241	6523	3263	6396	3564
NW_025322895.1:83884-84313	Cluster_17320	N	0	64	156	283	0
NW_025322896.1:8483-9222	Cluster_17321	N	11	263	129	95	161
NW_025322896.1:18524-18946	Cluster_17322	N	31	33	2	45	60
NW_025322896.1:28933-29826	Cluster_17323	N	149	94	255	37	560
NW_025322896.1:41568-41997	Cluster_17324	N	1	0	0	101	0
NW_025322897.1:57435-57865	Cluster_17325	N	664	205	48	83	0
NW_025322898.1:4205-4751	Cluster_17326	N	1	1	1	0	1043
NW_025322898.1:46900-47608	Cluster_17327	N	19	108	187	61	115
NW_025322898.1:47717-48146	Cluster_17328	N	2	100	16	8	14
NW_025322899.1:2717-3149	Cluster_17329	N	31	220	2	139	28
NW_025322899.1:8322-8751	Cluster_17330	N	14	11	16	50	68
NW_025322899.1:13617-14560	Cluster_17331	N	475	159	53	3	3
NW_025322899.1:14889-15846	Cluster_17332	N	477	244	59	3	1
NW_025322899.1:23471-23928	Cluster_17333	N	413	2787	62	0	144
NW_025322899.1:28571-28989	Cluster_17334	N	76	90	42	35	55
NW_025322899.1:32217-32957	Cluster_17335	N	227	149	202	36	38
NW_025322899.1:33152-33814	Cluster_17336	N	161	103	131	45	39
NW_025322899.1:35147-35575	Cluster_17337	N	148	1	125	0	0
NW_025322899.1:35765-36330	Cluster_17338	N	6478	11	8083	11	0
NW_025322899.1:36365-37367	Cluster_17339	N	1488	4	1513	6	0
NW_025322899.1:38269-38689	Cluster_17340	N	19	1	123	4	0
NW_025322899.1:38978-39501	Cluster_17341	N	134	121	181	59	65
NW_025322899.1:39860-40286	Cluster_17342	N	96	80	65	47	55
NW_025322899.1:40302-40731	Cluster_17343	N	258	78	277	62	51
NW_025322899.1:49142-49570	Cluster_17344	N	58	181	25	3	44
NW_025322899.1:51491-52056	Cluster_17345	N	239	190	394	81	26
NW_025322899.1:61399-63207	Cluster_17346	N	2519	3825	4319	6197	3650
NW_025322899.1:63337-64696	Cluster_17347	N	1470	2770	974	1838	2603
NW_025322899.1:64742-65666	Cluster_17348	N	237	133	245	169	160
NW_025322899.1:65774-66666	Cluster_17349	N	1400	1827	693	1514	1178
NW_025322899.1:69069-69485	Cluster_17350	N	22	2	73	3	7
NW_025322899.1:72956-73385	Cluster_17351	N	80	3	97	37	74
NW_025322901.1:56772-57200	Cluster_17352	N	97	0	32	10	2
NW_025322902.1:14025-14745	Cluster_17353	N	105	17	483	336	74
NW_025322902.1:55429-55855	Cluster_17354	N	1	70	72	44	68
NW_025322906.1:13353-13874	Cluster_17355	N	1	289	269	12	10
NW_025322906.1:15731-16239	Cluster_17356	N	1	4	163	21	21
NW_025322906.1:55309-55737	Cluster_17357	N	8	11	129	17	1
NW_025322907.1:44476-44972	Cluster_17358	N	0	1	0	0	526
NW_025322907.1:68389-69125	Cluster_17359	N	306	1320	569	376	831
NW_025322907.1:69371-69805	Cluster_17360	N	296	621	1051	324	73
NW_025322908.1:51215-51997	Cluster_17361	N	619	3174	3621	2294	213
NW_025322909.1:5717-6133	Cluster_17362	N	2	30	92	59	0
NW_025322909.1:7008-7440	Cluster_17363	N	3	46	463	61	0
NW_025322909.1:10593-11307	Cluster_17364	N	96	178	168	15	79
NW_025322909.1:54403-54843	Cluster_17365	N	19	3	0	0	305
NW_025322909.1:61210-61639	Cluster_17366	N	0	4	2	0	103
NW_025322910.1:47402-47829	Cluster_17367	N	159	5	0	69	4
NW_025322910.1:53085-53515	Cluster_17368	N	9	23	14	12	232
NW_025322912.1:7125-7553	Cluster_17369	N	6	0	5	2	252
NW_025322912.1:18331-18764	Cluster_17370	N	2	41	39	259	2
NW_025322912.1:24356-24761	Cluster_17371	N	0	51	41	39	52
NW_025322912.1:25103-26141	Cluster_17372	N	1	2	624	237	1589
NW_025322912.1:26557-27513	Cluster_17373	N	124	1028	74	61	523
NW_025322912.1:39955-40408	Cluster_17374	N	101	388	171	49	36
NW_025322912.1:60587-61015	Cluster_17375	N	199	158	810	1	0
NW_025322913.1:39466-40133	Cluster_17376	N	2317	1721	0	142	139
NW_025322913.1:45668-46541	Cluster_17377	N	123	233	177	47	64
NW_025322913.1:55425-55976	Cluster_17378	N	358	603	262	449	406
NW_025322913.1:58634-59096	Cluster_17379	N	45	184	132	120	33
NW_025322914.1:46133-46560	Cluster_17380	N	35	23	33	16	80
NW_025322915.1:23093-23510	Cluster_17381	N	1	30	47	4	50
NW_025322915.1:35548-36278	Cluster_17382	N	5946	6738	4787	2664	4183
NW_025322915.1:36581-37532	Cluster_17383	N	8570	6702	4478	1974	5281
NW_025322915.1:39253-39680	Cluster_17384	N	12	103	51	119	527
NW_025322915.1:44444-44958	Cluster_17385	N	2	2	3	397	0
NW_025322915.1:47194-47621	Cluster_17386	N	7	7	452	3	1
NW_025322917.1:22090-22641	Cluster_17387	N	65	110	0	2	472
NW_025322917.1:37762-38191	Cluster_17388	N	97	82	74	10	58
NW_025322917.1:41574-42343	Cluster_17389	N	1827	323	3	2	3
NW_025322921.1:39258-39690	Cluster_17390	N	512	2	4	3	0
NW_025322921.1:48081-48509	Cluster_17391	N	73	0	5	276	11
NW_025322923.1:48018-48445	Cluster_17392	N	137	7	8	2	4
NW_025322923.1:49361-49787	Cluster_17393	N	22	1	70	2	2
NW_025322924.1:24672-25100	Cluster_17394	N	2	178	5	24	4
NW_025322924.1:26712-27139	Cluster_17395	N	19	2	98	62	20
NW_025322924.1:28042-28444	Cluster_17396	N	51	1	1	25	14
NW_025322924.1:29061-29594	Cluster_17397	N	67	298	69	37	27
NW_025322924.1:29633-30061	Cluster_17398	N	49	110	25	81	14
NW_025322924.1:30763-31276	Cluster_17399	N	297	436	612	483	935
NW_025322924.1:32368-32815	Cluster_17400	N	1447	2006	0	3	0
NW_025322924.1:33014-33781	Cluster_17401	N	114	99	36	57	95
NW_025322924.1:38599-39495	Cluster_17402	N	450	7	415	1191	540
NW_025322924.1:40889-41853	Cluster_17403	N	112	31493	7831	11121	28775
NW_025322924.1:42756-43248	Cluster_17404	N	0	0	4	229	152
NW_025322924.1:54916-55247	Cluster_17405	N	30	3	10	0	108
NW_025322925.1:12620-13746	Cluster_17406	N	0	638	1	3	1
NW_025322925.1:16127-16955	Cluster_17407	N	4	718	3	1	2
NW_025322925.1:29329-29757	Cluster_17408	N	4	8	207	6	0
NW_025322925.1:40921-41828	Cluster_17409	N	1772	2476	683	5	1
NW_025322925.1:42327-42794	Cluster_17410	N	1485	530	2291	3	0
NW_025322925.1:43135-43634	Cluster_17411	N	1425	1346	865	5	0
NW_025322926.1:38139-38565	Cluster_17412	N	68	26	35	31	30
NW_025322926.1:40754-42510	Cluster_17413	N	596	130	195	1409	44
NW_025322926.1:43498-43925	Cluster_17414	N	70	64	1	0	2
NW_025322926.1:53219-53646	Cluster_17415	N	40	95	0	38	4
NW_025322928.1:51815-52244	Cluster_17416	N	180	47	9	17	0
NW_025322929.1:10505-10931	Cluster_17417	N	3	0	1	2	82
NW_025322933.1:1-625	Cluster_17418	N	284	378	189	130	96
NW_025322933.1:939-1866	Cluster_17419	N	43	285	611	317	203
NW_025322933.1:2921-3351	Cluster_17420	N	52	63	47	59	21
NW_025322933.1:3895-4325	Cluster_17421	N	5	0	6	209	1
NW_025322933.1:5092-5521	Cluster_17422	N	194	1	4	3	0
NW_025322933.1:12663-13221	Cluster_17423	N	705	174	500	47	17
NW_025322933.1:14662-15093	Cluster_17424	N	709	8	189	91	0
NW_025322933.1:24274-24680	Cluster_17425	N	2	113	1	3	4
NW_025322933.1:29376-29796	Cluster_17426	N	54	148	45	18	25
NW_025322933.1:35062-35491	Cluster_17427	N	61	6	150	15	99
NW_025322933.1:35494-36260	Cluster_17428	N	161	4	1626	208	45
NW_025322933.1:36843-37257	Cluster_17429	N	84	45	49	49	34
NW_025322933.1:37319-37747	Cluster_17430	N	22	4	0	329	44
NW_025322933.1:39933-40350	Cluster_17431	N	4	7	4	11	112
NW_025322933.1:44428-45617	Cluster_17432	N	1806	1650	1436	573	560
NW_025322933.1:46008-46993	Cluster_17433	N	285	411	201	152	77
NW_025322933.1:47269-48097	Cluster_17434	N	13	42	355	78	67
NW_025322933.1:49360-49792	Cluster_17435	N	39	331	23	34	25
NW_025322934.1:26446-26880	Cluster_17436	N	217	188	76	360	286
NW_025322934.1:30647-31289	Cluster_17437	N	2329	264	0	1661	1752
NW_025322934.1:33470-34436	Cluster_17438	N	284	1039	263	7	397
NW_025322934.1:34659-35178	Cluster_17439	N	808	92	66	13	110
NW_025322934.1:35221-35649	Cluster_17440	N	10	8	10	3	309
NW_025322934.1:36410-36900	Cluster_17441	N	100	78	112	43	48
NW_025322935.1:5102-5578	Cluster_17442	N	13	677	26	0	0
NW_025322935.1:17767-18436	Cluster_17443	N	44	585	109	13	0
NW_025322935.1:18815-19224	Cluster_17444	N	48	8	55	21	1
NW_025322937.1:1-284	Cluster_17445	N	12	45	59	4	37
NW_025322938.1:29127-29612	Cluster_17446	N	1001	794	887	380	207
NW_025322938.1:33254-33681	Cluster_17447	N	41	12	99	20	72
NW_025322939.1:8467-8894	Cluster_17448	N	4	5	4	239	5
NW_025322941.1:12070-13357	Cluster_17449	N	5103	6510	1970	5499	1040
NW_025322941.1:21110-21549	Cluster_17450	N	53	73	303	186	63
NW_025322941.1:21758-22219	Cluster_17451	N	32	65	127	30	124
NW_025322941.1:25174-25944	Cluster_17452	N	112	285	56	0	1
NW_025322941.1:25965-26394	Cluster_17453	N	29	153	159	0	0
NW_025322941.1:27222-27645	Cluster_17454	N	39	97	72	0	3
NW_025322941.1:28724-29148	Cluster_17455	N	16	64	86	0	1
NW_025322941.1:29577-30002	Cluster_17456	N	4	7	72	2	64
NW_025322942.1:15430-15839	Cluster_17457	N	1	3	0	179	0
NW_025322942.1:16933-17383	Cluster_17458	N	67	25	0	26	389
NW_025322942.1:27055-27482	Cluster_17459	N	1	4	0	209	0
NW_025322943.1:1-359	Cluster_17460	N	24	40	50	56	39
NW_025322943.1:10047-10784	Cluster_17461	N	192	72	475	55	67
NW_025322943.1:11397-11929	Cluster_17462	N	42	78	20	73	75
NW_025322943.1:12388-13219	Cluster_17463	N	726	770	9	512	48
NW_025322943.1:20380-20855	Cluster_17464	N	118	317	3	384	227
NW_025322943.1:28348-28968	Cluster_17465	N	166	57	388	279	36
NW_025322943.1:35217-35637	Cluster_17466	N	37	45	19	90	27
NW_025322944.1:16257-16686	Cluster_17467	N	0	1	0	59	26
NW_025322946.1:21389-21806	Cluster_17468	N	75	14	29	0	0
NW_025322946.1:31484-31932	Cluster_17469	N	743	7	93	304	37
NW_025322949.1:1396-2286	Cluster_17470	N	8243	6	1	10	0
NW_025322949.1:22330-22748	Cluster_17471	N	8	67	5	0	3
NW_025322951.1:19072-19872	Cluster_17472	N	19	90	2386	0	515
NW_025322951.1:19989-20633	Cluster_17473	N	8	17	159	15	244
NW_025322951.1:20939-21369	Cluster_17474	N	8	4	6	16	215
NW_025322951.1:21710-22205	Cluster_17475	N	1	3	1	0	804
NW_025322951.1:26652-27350	Cluster_17476	N	28	243	91	195	250
NW_025322951.1:29839-30266	Cluster_17477	N	0	4	3	81	71
NW_025322952.1:21077-21506	Cluster_17478	N	1	0	0	100	0
NW_025322952.1:27351-27780	Cluster_17479	N	2	0	0	81	0
NW_025322954.1:29879-30359	Cluster_17480	N	59	68	78	87	86
NW_025322955.1:28492-28918	Cluster_17481	N	4	22	24	16	130
NW_025322956.1:21684-22112	Cluster_17482	N	37	47	32	1	54
NW_025322956.1:23584-24003	Cluster_17483	N	5	77	17	1	3
NW_025322956.1:24532-24954	Cluster_17484	N	54	65	47	26	26
NW_025322956.1:28507-28929	Cluster_17485	N	3	78	25	3	4
NW_025322959.1:1527-1954	Cluster_17486	N	35	4	51	14	90
NW_025322959.1:4232-4654	Cluster_17487	N	86	2	12	25	2
NW_025322959.1:10107-10842	Cluster_17488	N	126	95	87	35	37
NW_025322959.1:10918-11542	Cluster_17489	N	91	80	127	48	32
NW_025322959.1:12604-13202	Cluster_17490	N	1072	12	35	10	21
NW_025322959.1:14388-14951	Cluster_17491	N	233	9	119	7	14
NW_025322959.1:16001-16915	Cluster_17492	N	569	130	455	24	104
NW_025322959.1:18919-19337	Cluster_17493	N	48	35	72	31	21
NW_025322959.1:19503-19922	Cluster_17494	N	86	63	62	13	18
NW_025322959.1:20222-20638	Cluster_17495	N	47	30	50	8	9
NW_025322959.1:21886-22314	Cluster_17496	N	128	49	93	57	37
NW_025322959.1:23897-24323	Cluster_17497	N	83	50	81	19	21
NW_025322959.1:24365-25073	Cluster_17498	N	908	67	147	68	60
NW_025322959.1:25139-25566	Cluster_17499	N	72	15	36	18	51
NW_025322959.1:26704-27430	Cluster_17500	N	126	24	123	26	136
NW_025322960.1:10998-11426	Cluster_17501	N	10	4	196	13	0
NW_025322961.1:15158-15586	Cluster_17502	N	42	59	0	0	1
NW_025322963.1:16554-17008	Cluster_17503	N	107	134	145	120	127
NW_025322963.1:18854-19281	Cluster_17504	N	5	18	30	30	16
NW_025322964.1:3966-4746	Cluster_17505	N	255	28	2360	283	2578
NW_025322964.1:4799-5249	Cluster_17506	N	69	769	339	5	23
NW_025322966.1:11137-11565	Cluster_17507	N	1	438	12	2	36
NW_025322967.1:7686-8116	Cluster_17508	N	314	37	4	3	859
NW_025322967.1:8472-9210	Cluster_17509	N	175	19	71	16	63
NW_025322967.1:9896-10608	Cluster_17510	N	242	182	4	1	61
NW_025322967.1:10638-11415	Cluster_17511	N	5279	264	4	239	57
NW_025322967.1:18564-19370	Cluster_17512	N	480	228	258	252	207
NW_025322967.1:23964-24392	Cluster_17513	N	70	1	4	67	142
NW_025322967.1:25347-26316	Cluster_17514	N	418	238	403	543	259
NW_025322968.1:8576-9212	Cluster_17515	N	119	109	145	172	50
NW_025322968.1:9532-10046	Cluster_17516	N	77	106	134	47	43
NW_025322968.1:11417-12190	Cluster_17517	N	124	75	178	71	64
