"","gene_name","GeneOntologyIDs","Term","Annotated","Significant","Expected","Fisher","ontology","l_chrom","l_start","l_end","V4","gf_chrom","gf_type","gf_start","gf_end","gf_attr","overlap","is_overlapping","prop.sig.genes"
"1518","Peve_00036440","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_5813",631,1128,"transcript::Porites_evermani_scaffold_5813:631-1128","Porites_evermani_scaffold_5813","mRNA",6222,7736,"ID=Peve_00036440;Name=Peve_00036440;start=1;stop=1;cds_size=1188",5094,FALSE,0.062639267145333
"1519","Peve_00036440","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_5813",1548,1811,"transcript::Porites_evermani_scaffold_5813:1548-1811","Porites_evermani_scaffold_5813","mRNA",6222,7736,"ID=Peve_00036440;Name=Peve_00036440;start=1;stop=1;cds_size=1188",4411,FALSE,0.062639267145333
"1520","Peve_00036440","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_5813",4304,4567,"transcript::Porites_evermani_scaffold_5813:4304-4567","Porites_evermani_scaffold_5813","mRNA",6222,7736,"ID=Peve_00036440;Name=Peve_00036440;start=1;stop=1;cds_size=1188",1655,FALSE,0.062639267145333
"1521","Peve_00036456","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_582",139468,140092,"transcript::Porites_evermani_scaffold_582:139468-140092","Porites_evermani_scaffold_582","mRNA",123937,139021,"ID=Peve_00036456;Name=Peve_00036456;start=1;stop=1;cds_size=2364",447,FALSE,0.0580282545951694
"1522","Peve_00036456","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_582",139468,140092,"transcript::Porites_evermani_scaffold_582:139468-140092","Porites_evermani_scaffold_582","mRNA",123937,139021,"ID=Peve_00036456;Name=Peve_00036456;start=1;stop=1;cds_size=2364",447,FALSE,0.062639267145333
"1523","Peve_00036617","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_5888",6785,7834,"transcript::Porites_evermani_scaffold_5888:6785-7834","Porites_evermani_scaffold_5888","mRNA",1119,3359,"ID=Peve_00036617;Name=Peve_00036617;start=1;stop=1;cds_size=675",3426,FALSE,0.0580282545951694
"1524","Peve_00036617","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_5888",6785,7834,"transcript::Porites_evermani_scaffold_5888:6785-7834","Porites_evermani_scaffold_5888","mRNA",1119,3359,"ID=Peve_00036617;Name=Peve_00036617;start=1;stop=1;cds_size=675",3426,FALSE,0.062639267145333
"1525","Peve_00036685","GO:0031901","early endosome membrane",222,19,12.42,0.0435,"Cellular Components","Porites_evermani_scaffold_59",665119,665386,"transcript::Porites_evermani_scaffold_59:665119-665386","Porites_evermani_scaffold_59","mRNA",661304,661969,"ID=Peve_00036685;Name=Peve_00036685;start=1;stop=1;cds_size=666",3150,FALSE,0.0855855855855856
"1526","Peve_00036778","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_5921",3485,8696,"transcript::Porites_evermani_scaffold_5921:3485-8696","Porites_evermani_scaffold_5921","mRNA",43,3485,"ID=Peve_00036778;Name=Peve_00036778;start=0;stop=1;cds_size=696",0,TRUE,0.062639267145333
"1527","Peve_00036778","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_5921",3485,8696,"transcript::Porites_evermani_scaffold_5921:3485-8696","Porites_evermani_scaffold_5921","mRNA",43,3485,"ID=Peve_00036778;Name=Peve_00036778;start=0;stop=1;cds_size=696",0,TRUE,0.062639267145333
"1528","Peve_00036778","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_5921",3485,8696,"transcript::Porites_evermani_scaffold_5921:3485-8696","Porites_evermani_scaffold_5921","mRNA",43,3485,"ID=Peve_00036778;Name=Peve_00036778;start=0;stop=1;cds_size=696",0,TRUE,0.062639267145333
"1529","Peve_00036778","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_5921",3485,8696,"transcript::Porites_evermani_scaffold_5921:3485-8696","Porites_evermani_scaffold_5921","mRNA",43,3485,"ID=Peve_00036778;Name=Peve_00036778;start=0;stop=1;cds_size=696",0,TRUE,0.062639267145333
"1530","Peve_00036912","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_5982",2387,3564,"transcript::Porites_evermani_scaffold_5982:2387-3564","Porites_evermani_scaffold_5982","mRNA",1,1014,"ID=Peve_00036912;Name=Peve_00036912;start=0;stop=0;cds_size=360",1373,FALSE,0.0580282545951694
"1531","Peve_00036912","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_5982",2387,3564,"transcript::Porites_evermani_scaffold_5982:2387-3564","Porites_evermani_scaffold_5982","mRNA",1,1014,"ID=Peve_00036912;Name=Peve_00036912;start=0;stop=0;cds_size=360",1373,FALSE,0.062639267145333
"1532","Peve_00036936","GO:0005813","centrosome",999,78,55.88,0.001,"Cellular Components","Porites_evermani_scaffold_5995",0,240,"transcript::Porites_evermani_scaffold_5995:0-240","Porites_evermani_scaffold_5995","mRNA",2921,8018,"ID=Peve_00036936;Name=Peve_00036936;start=0;stop=1;cds_size=1065",2681,FALSE,0.0780780780780781
"1533","Peve_00037077","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_60",624743,625438,"transcript::Porites_evermani_scaffold_60:624743-625438","Porites_evermani_scaffold_60","mRNA",614256,622460,"ID=Peve_00037077;Name=Peve_00037077;start=1;stop=1;cds_size=1092",2283,FALSE,0.0580282545951694
"1534","Peve_00037077","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_60",624743,625438,"transcript::Porites_evermani_scaffold_60:624743-625438","Porites_evermani_scaffold_60","mRNA",614256,622460,"ID=Peve_00037077;Name=Peve_00037077;start=1;stop=1;cds_size=1092",2283,FALSE,0.062639267145333
"1535","Peve_00037077","GO:0045177","apical part of cell",710,44,39.71,0.0117,"Cellular Components","Porites_evermani_scaffold_60",624743,625438,"transcript::Porites_evermani_scaffold_60:624743-625438","Porites_evermani_scaffold_60","mRNA",614256,622460,"ID=Peve_00037077;Name=Peve_00037077;start=1;stop=1;cds_size=1092",2283,FALSE,0.0619718309859155
"1536","Peve_00037084","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_60",30411,43788,"transcript::Porites_evermani_scaffold_60:30411-43788","Porites_evermani_scaffold_60","mRNA",20248,25097,"ID=Peve_00037084;Name=Peve_00037084;start=1;stop=1;cds_size=765",5314,FALSE,0.0580282545951694
"1537","Peve_00037084","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_60",30411,43788,"transcript::Porites_evermani_scaffold_60:30411-43788","Porites_evermani_scaffold_60","mRNA",20248,25097,"ID=Peve_00037084;Name=Peve_00037084;start=1;stop=1;cds_size=765",5314,FALSE,0.0580282545951694
"1538","Peve_00037084","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_60",30411,43788,"transcript::Porites_evermani_scaffold_60:30411-43788","Porites_evermani_scaffold_60","mRNA",20248,25097,"ID=Peve_00037084;Name=Peve_00037084;start=1;stop=1;cds_size=765",5314,FALSE,0.0580282545951694
"1539","Peve_00037084","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_60",30411,43788,"transcript::Porites_evermani_scaffold_60:30411-43788","Porites_evermani_scaffold_60","mRNA",20248,25097,"ID=Peve_00037084;Name=Peve_00037084;start=1;stop=1;cds_size=765",5314,FALSE,0.0580282545951694
"1540","Peve_00037084","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_60",32929,45891,"transcript::Porites_evermani_scaffold_60:32929-45891","Porites_evermani_scaffold_60","mRNA",20248,25097,"ID=Peve_00037084;Name=Peve_00037084;start=1;stop=1;cds_size=765",7832,FALSE,0.0580282545951694
"1541","Peve_00037084","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_60",30411,43788,"transcript::Porites_evermani_scaffold_60:30411-43788","Porites_evermani_scaffold_60","mRNA",20248,25097,"ID=Peve_00037084;Name=Peve_00037084;start=1;stop=1;cds_size=765",5314,FALSE,0.062639267145333
"1542","Peve_00037084","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_60",30411,43788,"transcript::Porites_evermani_scaffold_60:30411-43788","Porites_evermani_scaffold_60","mRNA",20248,25097,"ID=Peve_00037084;Name=Peve_00037084;start=1;stop=1;cds_size=765",5314,FALSE,0.062639267145333
"1543","Peve_00037084","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_60",30411,43788,"transcript::Porites_evermani_scaffold_60:30411-43788","Porites_evermani_scaffold_60","mRNA",20248,25097,"ID=Peve_00037084;Name=Peve_00037084;start=1;stop=1;cds_size=765",5314,FALSE,0.062639267145333
"1544","Peve_00037084","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_60",30411,43788,"transcript::Porites_evermani_scaffold_60:30411-43788","Porites_evermani_scaffold_60","mRNA",20248,25097,"ID=Peve_00037084;Name=Peve_00037084;start=1;stop=1;cds_size=765",5314,FALSE,0.062639267145333
"1545","Peve_00037084","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_60",32929,45891,"transcript::Porites_evermani_scaffold_60:32929-45891","Porites_evermani_scaffold_60","mRNA",20248,25097,"ID=Peve_00037084;Name=Peve_00037084;start=1;stop=1;cds_size=765",7832,FALSE,0.062639267145333
"1546","Peve_00037102","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_600",20022,20738,"transcript::Porites_evermani_scaffold_600:20022-20738","Porites_evermani_scaffold_600","mRNA",9364,19786,"ID=Peve_00037102;Name=Peve_00037102;start=1;stop=1;cds_size=1386",236,FALSE,0.0580282545951694
"1547","Peve_00037139","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_602",129526,129928,"transcript::Porites_evermani_scaffold_602:129526-129928","Porites_evermani_scaffold_602","mRNA",111679,128438,"ID=Peve_00037139;Name=Peve_00037139;start=1;stop=1;cds_size=3513",1088,FALSE,0.062639267145333
"1548","Peve_00037139","GO:0031410","cytoplasmic vesicle",2584,175,144.53,0.0439,"Cellular Components","Porites_evermani_scaffold_602",129526,129928,"transcript::Porites_evermani_scaffold_602:129526-129928","Porites_evermani_scaffold_602","mRNA",111679,128438,"ID=Peve_00037139;Name=Peve_00037139;start=1;stop=1;cds_size=3513",1088,FALSE,0.0677244582043344
"1549","Peve_00037182","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_604",52350,52917,"transcript::Porites_evermani_scaffold_604:52350-52917","Porites_evermani_scaffold_604","mRNA",60143,74965,"ID=Peve_00037182;Name=Peve_00037182;start=1;stop=1;cds_size=1620",7226,FALSE,0.0580282545951694
"1550","Peve_00037182","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_604",52350,52917,"transcript::Porites_evermani_scaffold_604:52350-52917","Porites_evermani_scaffold_604","mRNA",60143,74965,"ID=Peve_00037182;Name=Peve_00037182;start=1;stop=1;cds_size=1620",7226,FALSE,0.062639267145333
"1551","Peve_00037280","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_608",124251,124846,"transcript::Porites_evermani_scaffold_608:124251-124846","Porites_evermani_scaffold_608","mRNA",127552,131681,"ID=Peve_00037280;Name=Peve_00037280;start=1;stop=1;cds_size=609",2706,FALSE,0.0580282545951694
"1552","Peve_00037280","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_608",124251,124846,"transcript::Porites_evermani_scaffold_608:124251-124846","Porites_evermani_scaffold_608","mRNA",127552,131681,"ID=Peve_00037280;Name=Peve_00037280;start=1;stop=1;cds_size=609",2706,FALSE,0.062639267145333
"1553","Peve_00037280","GO:0030496","midbody",479,39,26.79,0.0103,"Cellular Components","Porites_evermani_scaffold_608",124251,124846,"transcript::Porites_evermani_scaffold_608:124251-124846","Porites_evermani_scaffold_608","mRNA",127552,131681,"ID=Peve_00037280;Name=Peve_00037280;start=1;stop=1;cds_size=609",2706,FALSE,0.081419624217119
"1554","Peve_00037296","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_609",93017,93335,"transcript::Porites_evermani_scaffold_609:93017-93335","Porites_evermani_scaffold_609","mRNA",80779,88638,"ID=Peve_00037296;Name=Peve_00037296;start=1;stop=1;cds_size=1584",4379,FALSE,0.0580282545951694
"1555","Peve_00037296","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_609",93017,93335,"transcript::Porites_evermani_scaffold_609:93017-93335","Porites_evermani_scaffold_609","mRNA",80779,88638,"ID=Peve_00037296;Name=Peve_00037296;start=1;stop=1;cds_size=1584",4379,FALSE,0.062639267145333
"1556","Peve_00037421","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_613",100466,102275,"transcript::Porites_evermani_scaffold_613:100466-102275","Porites_evermani_scaffold_613","mRNA",92426,100312,"ID=Peve_00037421;Name=Peve_00037421;start=1;stop=1;cds_size=771",154,FALSE,0.0580282545951694
"1557","Peve_00037470","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_6157",4936,5648,"transcript::Porites_evermani_scaffold_6157:4936-5648","Porites_evermani_scaffold_6157","mRNA",2206,4332,"ID=Peve_00037470;Name=Peve_00037470;start=0;stop=1;cds_size=2127",604,FALSE,0.0580282545951694
"1558","Peve_00037470","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_6157",4936,5648,"transcript::Porites_evermani_scaffold_6157:4936-5648","Porites_evermani_scaffold_6157","mRNA",2206,4332,"ID=Peve_00037470;Name=Peve_00037470;start=0;stop=1;cds_size=2127",604,FALSE,0.062639267145333
"1559","Peve_00037480","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_616",114640,116423,"transcript::Porites_evermani_scaffold_616:114640-116423","Porites_evermani_scaffold_616","mRNA",118854,126523,"ID=Peve_00037480;Name=Peve_00037480;start=1;stop=1;cds_size=1002",2431,FALSE,0.0580282545951694
"1560","Peve_00037591","GO:0005813","centrosome",999,78,55.88,0.001,"Cellular Components","Porites_evermani_scaffold_62",65669,67901,"transcript::Porites_evermani_scaffold_62:65669-67901","Porites_evermani_scaffold_62","mRNA",48770,64157,"ID=Peve_00037591;Name=Peve_00037591;start=1;stop=1;cds_size=1677",1512,FALSE,0.0780780780780781
"1561","Peve_00037684","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_622",100701,101001,"transcript::Porites_evermani_scaffold_622:100701-101001","Porites_evermani_scaffold_622","mRNA",37055,89608,"ID=Peve_00037684;Name=Peve_00037684;start=1;stop=1;cds_size=4584",11093,FALSE,0.062639267145333
"1562","Peve_00037744","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_625",64132,65041,"transcript::Porites_evermani_scaffold_625:64132-65041","Porites_evermani_scaffold_625","mRNA",65711,84360,"ID=Peve_00037744;Name=Peve_00037744;start=1;stop=1;cds_size=2487",670,FALSE,0.0580282545951694
"1563","Peve_00037744","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_625",64132,65041,"transcript::Porites_evermani_scaffold_625:64132-65041","Porites_evermani_scaffold_625","mRNA",65711,84360,"ID=Peve_00037744;Name=Peve_00037744;start=1;stop=1;cds_size=2487",670,FALSE,0.062639267145333
"1564","Peve_00037926","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_6311",0,1021,"transcript::Porites_evermani_scaffold_6311:0-1021","Porites_evermani_scaffold_6311","mRNA",2395,3783,"ID=Peve_00037926;Name=Peve_00037926;start=1;stop=1;cds_size=1389",1374,FALSE,0.062639267145333
"1565","Peve_00038009","GO:0005829","cytosol",4039,253,225.92,0.0433,"Cellular Components","Porites_evermani_scaffold_636",117959,119311,"transcript::Porites_evermani_scaffold_636:117959-119311","Porites_evermani_scaffold_636","mRNA",91423,115120,"ID=Peve_00038009;Name=Peve_00038009;start=1;stop=1;cds_size=1719",2839,FALSE,0.062639267145333
"1566","Peve_00038034","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_637",67222,67476,"transcript::Porites_evermani_scaffold_637:67222-67476","Porites_evermani_scaffold_637","mRNA",65550,66056,"ID=Peve_00038034;Name=Peve_00038034;start=0;stop=1;cds_size=507",1166,FALSE,0.0580282545951694
"1567","Peve_00038083","GO:0005802","trans-Golgi network",299,26,16.72,0.0294,"Cellular Components","Porites_evermani_scaffold_639",101972,102196,"transcript::Porites_evermani_scaffold_639:101972-102196","Porites_evermani_scaffold_639","mRNA",79165,95029,"ID=Peve_00038083;Name=Peve_00038083;start=1;stop=1;cds_size=1470",6943,FALSE,0.0869565217391304
"1568","Peve_00038126","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_64",103384,103909,"transcript::Porites_evermani_scaffold_64:103384-103909","Porites_evermani_scaffold_64","mRNA",85993,100465,"ID=Peve_00038126;Name=Peve_00038126;start=0;stop=1;cds_size=2073",2919,FALSE,0.0580282545951694
"1569","Peve_00038267","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_644",33899,34745,"transcript::Porites_evermani_scaffold_644:33899-34745","Porites_evermani_scaffold_644","mRNA",35178,36131,"ID=Peve_00038267;Name=Peve_00038267;start=0;stop=0;cds_size=690",433,FALSE,0.0580282545951694
"1570","Peve_00038267","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_644",41099,41831,"transcript::Porites_evermani_scaffold_644:41099-41831","Porites_evermani_scaffold_644","mRNA",35178,36131,"ID=Peve_00038267;Name=Peve_00038267;start=0;stop=0;cds_size=690",4968,FALSE,0.0580282545951694
"1571","Peve_00038393","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_65",311663,312434,"transcript::Porites_evermani_scaffold_65:311663-312434","Porites_evermani_scaffold_65","mRNA",274101,308935,"ID=Peve_00038393;Name=Peve_00038393;start=1;stop=1;cds_size=6894",2728,FALSE,0.0580282545951694
"1572","Peve_00038466","GO:0005634","nucleus",6583,382,368.22,0.0045,"Cellular Components","Porites_evermani_scaffold_653",62514,63943,"transcript::Porites_evermani_scaffold_653:62514-63943","Porites_evermani_scaffold_653","mRNA",64370,69943,"ID=Peve_00038466;Name=Peve_00038466;start=1;stop=1;cds_size=603",427,FALSE,0.0580282545951694
