Coords	Name	MIRNA	sRNA-ACR-140-S1-TP2-fastp-adapters-polyG-31bp-merged	sRNA-ACR-145-S1-TP2-fastp-adapters-polyG-31bp-merged	sRNA-ACR-150-S1-TP2-fastp-adapters-polyG-31bp-merged	sRNA-ACR-173-S1-TP2-fastp-adapters-polyG-31bp-merged	sRNA-ACR-178-S1-TP2-fastp-adapters-polyG-31bp-merged
NW_025323152.1:95163-95592	Cluster_18290	N	1	288	1	0	2
NW_025323152.1:104709-105132	Cluster_18291	N	23	19	41	16	44
NW_025323152.1:124540-125861	Cluster_18292	N	541	26	1680	1073	659
NW_025323153.1:2074-2865	Cluster_18293	N	233	215	529	50	178
NW_025323153.1:5793-6363	Cluster_18294	N	155	5243	188	458	73
NW_025323153.1:8096-8554	Cluster_18295	N	71	85	49	36	59
NW_025323153.1:12740-13168	Cluster_18296	N	30	47	28	14	11
NW_025323153.1:16656-17536	Cluster_18297	N	943	51	82	67	23
NW_025323153.1:22390-23079	Cluster_18298	N	80	76	262	64	65
NW_025323153.1:59583-60013	Cluster_18299	N	289	8	1	0	0
NW_025323153.1:88088-88509	Cluster_18300	N	32	200	84	162	26
NW_025323153.1:107320-107748	Cluster_18301	N	2	0	8	331	0
NW_025323153.1:112214-112645	Cluster_18302	N	3	174	6	0	389
NW_025323155.1:63499-63921	Cluster_18303	N	0	19	185	31	32
NW_025323156.1:61227-61665	Cluster_18304	N	4	0	0	306	3
NW_025323156.1:67513-67941	Cluster_18305	N	100	72	95	111	144
NW_025323156.1:99658-100087	Cluster_18306	N	418	101	64	137	242
NW_025323156.1:109764-110324	Cluster_18307	N	401	257	55	2	2
NW_025323156.1:117189-117618	Cluster_18308	N	15	5	94	49	5
NW_025323157.1:12054-12527	Cluster_18309	N	2	1	0	268	3
NW_025323157.1:50637-51067	Cluster_18310	N	0	0	928	0	9
NW_025323157.1:59491-60095	Cluster_18311	N	38	135	497	15	149
NW_025323157.1:60272-60808	Cluster_18312	N	163	38	275	33	83
NW_025323157.1:61283-61710	Cluster_18313	N	0	0	2	89	3
NW_025323157.1:73935-74457	Cluster_18314	N	95	8	40	234	161
NW_025323157.1:81127-81555	Cluster_18315	N	238	15	0	0	0
NW_025323157.1:84186-84607	Cluster_18316	N	62	10	72	0	0
NW_025323157.1:92557-92985	Cluster_18317	N	42	21	26	19	9
NW_025323157.1:96751-97180	Cluster_18318	N	1	0	0	252	6
NW_025323157.1:115537-115984	Cluster_18319	N	650	0	805	0	584
NW_025323157.1:121116-121757	Cluster_18320	N	445	791	25	236	126
NW_025323158.1:9286-9692	Cluster_18321	N	0	6	73	14	6
NW_025323158.1:15544-15950	Cluster_18322	N	46	17	49	13	12
NW_025323158.1:17825-18262	Cluster_18323	N	51	253	52	42	53
NW_025323158.1:19583-20244	Cluster_18324	N	110	141	52	25	33
NW_025323158.1:24135-24538	Cluster_18325	N	57	29	61	36	40
NW_025323158.1:24586-25505	Cluster_18326	N	97	81	223	65	924
NW_025323158.1:25514-25934	Cluster_18327	N	6	2	68	16	16
NW_025323158.1:27611-28035	Cluster_18328	N	12	2	52	37	15
NW_025323158.1:46555-47072	Cluster_18329	N	118	1893	177	135	87
NW_025323158.1:47773-48441	Cluster_18330	N	191	270	406	220	344
NW_025323158.1:49838-50267	Cluster_18331	N	6	8	1574	21	22
NW_025323158.1:56030-56458	Cluster_18332	N	111	69	129	53	47
NW_025323158.1:56578-56988	Cluster_18333	N	71	75	109	58	44
NW_025323158.1:58232-58654	Cluster_18334	N	83	84	45	30	56
NW_025323158.1:59937-60364	Cluster_18335	N	1	9	140	13	20
NW_025323159.1:81983-82558	Cluster_18336	N	774	425	47	0	7
NW_025323159.1:93317-93743	Cluster_18337	N	86	0	53	0	0
NW_025323159.1:105539-106026	Cluster_18338	N	13	28	496	161	154
NW_025323160.1:21155-21584	Cluster_18339	N	0	164	0	1	0
NW_025323160.1:21845-22296	Cluster_18340	N	33	707	292	282	794
NW_025323160.1:23423-23841	Cluster_18341	N	0	110	1	1	0
NW_025323160.1:23933-24361	Cluster_18342	N	1	44	4	156	3
NW_025323160.1:26166-26582	Cluster_18343	N	0	53	0	0	77
NW_025323160.1:40646-41401	Cluster_18344	N	142	107	197	36	154
NW_025323160.1:42221-42627	Cluster_18345	N	78	19	19	38	54
NW_025323160.1:69069-69597	Cluster_18346	N	4769	712	807	12971	2637
NW_025323160.1:77336-79516	Cluster_18347	N	4195	6516	4619	7281	4573
NW_025323160.1:80563-81112	Cluster_18348	N	548	411	128	351	111
NW_025323160.1:105331-105776	Cluster_18349	N	3148	250	0	0	1
NW_025323161.1:8319-8855	Cluster_18350	N	490	534	11	93	74
NW_025323161.1:12112-12539	Cluster_18351	N	1	184	30	3	27
NW_025323161.1:81933-82360	Cluster_18352	N	1	0	0	47	106
NW_025323161.1:88078-88578	Cluster_18353	N	289	2	0	1	366
NW_025323161.1:108951-109437	Cluster_18354	N	254	22	279	354	684
NW_025323162.1:9709-10134	Cluster_18355	N	0	48	0	38	0
NW_025323162.1:10544-10992	Cluster_18356	N	1	55	2	253	95
NW_025323162.1:11194-11616	Cluster_18357	N	159	0	0	0	0
NW_025323163.1:30451-30880	Cluster_18358	N	7	6	31	26	204
NW_025323163.1:31201-31606	Cluster_18359	N	20	27	19	37	7
NW_025323163.1:34409-34839	Cluster_18360	N	3	3004	1	0	4
NW_025323163.1:35005-35449	Cluster_18361	N	0	460	0	26	16
NW_025323163.1:41540-41967	Cluster_18362	N	70	19	161	0	564
NW_025323163.1:58275-59299	Cluster_18363	N	446	556	197	362	277
NW_025323163.1:62391-62910	Cluster_18364	N	0	2	240	2	6
NW_025323163.1:65760-66187	Cluster_18365	N	0	26	85	0	0
NW_025323163.1:69478-70115	Cluster_18366	N	10	1	8460	34	970
NW_025323163.1:72743-73338	Cluster_18367	N	1313	1	60	557	271
NW_025323163.1:103459-104025	Cluster_18368	N	4110	6044	3335	2378	1219
NW_025323164.1:99649-100076	Cluster_18369	N	167	3	33	33	7
NW_025323165.1:5965-6392	Cluster_18370	N	3	158	0	0	5
NW_025323165.1:28898-29348	Cluster_18371	N	1218	11	14	4	1
NW_025323165.1:38370-38966	Cluster_18372	N	13	180	93	3	9
NW_025323165.1:39884-40660	Cluster_18373	N	113	38	110	710	95
NW_025323165.1:41876-42318	Cluster_18374	N	42	19	100	99	19
NW_025323165.1:88475-89564	Cluster_18375	N	181	438	155	52	873
NW_025323165.1:102058-102485	Cluster_18376	N	50	142	20	5	3
NW_025323165.1:103653-104074	Cluster_18377	N	160	15	14	12	12
NW_025323166.1:4737-5147	Cluster_18378	N	0	1	132	55	0
NW_025323166.1:5524-5952	Cluster_18379	N	0	0	89	47	0
NW_025323166.1:20767-21314	Cluster_18380	N	49	468	1070	789	77
NW_025323166.1:30731-31173	Cluster_18381	N	822	2364	1139	168	44
NW_025323166.1:32237-32645	Cluster_18382	N	9	41	43	14	16
NW_025323166.1:34304-34719	Cluster_18383	N	45	33	31	9	13
NW_025323166.1:34915-35325	Cluster_18384	N	53	49	22	14	12
NW_025323166.1:35778-36760	Cluster_18385	N	122	649	117	62	367
NW_025323166.1:39351-40021	Cluster_18386	N	6	16	6	181	213
NW_025323166.1:47191-47618	Cluster_18387	N	9	194	3	0	0
NW_025323166.1:65372-66755	Cluster_18388	N	0	26	62	1684	0
NW_025323166.1:66996-67422	Cluster_18389	N	0	4	5	126	0
NW_025323166.1:68762-69186	Cluster_18390	N	0	0	155	69	0
NW_025323166.1:71443-72836	Cluster_18391	N	920	334	1050	814	256
NW_025323166.1:74703-75113	Cluster_18392	N	55	17	9	88	17
NW_025323166.1:78510-78938	Cluster_18393	N	255	69	201	23	9
NW_025323166.1:80402-80812	Cluster_18394	N	70	96	23	19	29
NW_025323166.1:81434-81859	Cluster_18395	N	114	121	24	58	39
NW_025323166.1:82419-83041	Cluster_18396	N	165	282	27	24	62
NW_025323166.1:83567-84045	Cluster_18397	N	163	203	16	12	18
NW_025323166.1:91036-91465	Cluster_18398	N	13	11	12	0	273
NW_025323166.1:92589-93019	Cluster_18399	N	173	271	649	75	501
NW_025323166.1:95480-95909	Cluster_18400	N	278	206	281	211	53
NW_025323166.1:97281-97688	Cluster_18401	N	33	15	76	47	28
NW_025323166.1:98710-99130	Cluster_18402	N	26	18	56	26	31
NW_025323166.1:99472-100136	Cluster_18403	N	104	78	133	83	53
NW_025323166.1:100810-101785	Cluster_18404	N	1497	852	477	695	158
NW_025323167.1:2028-2449	Cluster_18405	N	1	45	61	0	27
NW_025323167.1:35382-35809	Cluster_18406	N	0	0	0	1	250
NW_025323167.1:36623-37051	Cluster_18407	N	146	79	21	30	0
NW_025323167.1:41755-42390	Cluster_18408	N	83	183	72	536	169
NW_025323167.1:68974-69401	Cluster_18409	N	47	99	67	4	1
NW_025323167.1:83472-84544	Cluster_18410	N	226	305	463	694	286
NW_025323167.1:84752-86936	Cluster_18411	N	657	628	2160	1970	1251
NW_025323167.1:87027-87611	Cluster_18412	N	164	536	95	3251	864
NW_025323167.1:95801-96220	Cluster_18413	N	88	1	0	0	0
NW_025323169.1:29253-29681	Cluster_18414	N	43	0	240	0	0
NW_025323169.1:59146-59575	Cluster_18415	N	0	3	192	0	0
NW_025323169.1:70207-70646	Cluster_18416	N	0	0	219	0	0
NW_025323169.1:71023-71450	Cluster_18417	N	2	7	16	128	2
NW_025323169.1:83536-83964	Cluster_18418	N	129	9	349	183	4
NW_025323170.1:65109-65801	Cluster_18419	N	82	186	69	1	165
NW_025323170.1:66903-67332	Cluster_18420	N	1	0	89	0	280
NW_025323170.1:68183-68611	Cluster_18421	N	1	0	0	241	2
NW_025323170.1:69458-70056	Cluster_18422	N	0	0	590	1	553
NW_025323170.1:71628-72057	Cluster_18423	N	1	276	2	227	178
NW_025323170.1:83977-84404	Cluster_18424	N	4	7	40	2	49
NW_025323170.1:84769-85434	Cluster_18425	N	204	32	184	150	113
NW_025323170.1:104289-105093	Cluster_18426	N	1839	797	37	5742	7027
NW_025323171.1:24731-26145	Cluster_18427	N	40	5597	2722	1182	127
NW_025323171.1:26170-26731	Cluster_18428	N	8	188	432	507	2
NW_025323171.1:30045-30464	Cluster_18429	N	42	68	76	131	73
NW_025323171.1:50447-51153	Cluster_18430	N	134	0	357	3	5
NW_025323171.1:54998-55425	Cluster_18431	N	36	199	95	40	1
NW_025323171.1:55721-56546	Cluster_18432	N	91	503	287	192	10
NW_025323171.1:56877-57428	Cluster_18433	N	73	301	79	54	2
NW_025323171.1:66356-67155	Cluster_18434	N	86	1073	119	16	14
NW_025323171.1:67430-67844	Cluster_18435	N	20	174	19	5	25
NW_025323171.1:68611-70185	Cluster_18436	N	197	1508	313	127	892
NW_025323171.1:76760-77185	Cluster_18437	N	103	25	160	37	13
NW_025323171.1:77755-78417	Cluster_18438	N	1134	26	2171	393	446
NW_025323171.1:78483-78915	Cluster_18439	N	59	3	207	11	26
NW_025323171.1:89014-89443	Cluster_18440	N	83	47	12	5	23
NW_025323171.1:92540-92967	Cluster_18441	N	47	52	35	46	10
NW_025323171.1:99337-99764	Cluster_18442	N	63	76	66	23	15
NW_025323171.1:100203-100674	Cluster_18443	N	44	178	115	48	53
NW_025323171.1:100945-101384	Cluster_18444	N	38	85	38	26	55
NW_025323171.1:103076-103507	Cluster_18445	N	3	106	94	101	90
NW_025323172.1:4544-4972	Cluster_18446	N	9	7	121	6	14
NW_025323172.1:6415-6846	Cluster_18447	N	13	11	192	4	12
NW_025323172.1:7241-7669	Cluster_18448	N	33	8	27	100	37
NW_025323172.1:37472-37905	Cluster_18449	N	2570	2424	26	5	8
NW_025323172.1:62802-63300	Cluster_18450	N	0	100	225	0	62
NW_025323172.1:102888-103316	Cluster_18451	N	48	67	2	19	101
NW_025323172.1:103320-103746	Cluster_18452	N	149	2	0	16	0
NW_025323173.1:2115-2545	Cluster_18453	N	30	115	91	56	53
NW_025323173.1:6244-6659	Cluster_18454	N	23	48	18	21	25
NW_025323173.1:8340-9526	Cluster_18455	N	209	2049	354	833	2235
NW_025323173.1:12736-13168	Cluster_18456	N	7	136	283	1	8
NW_025323173.1:26010-26688	Cluster_18457	N	85	768	23	64	156
NW_025323173.1:26726-27271	Cluster_18458	N	1112	6536	3904	1345	3236
NW_025323173.1:42291-43048	Cluster_18459	N	142	166	41	18	638
NW_025323173.1:44170-44848	Cluster_18460	N	76	718	19	65	154
NW_025323173.1:44887-45432	Cluster_18461	N	1115	6526	3901	1344	3247
NW_025323173.1:46138-46681	Cluster_18462	N	7	182	17	9	13
NW_025323173.1:46936-47761	Cluster_18463	N	13	766	159	16	215
NW_025323173.1:54755-55433	Cluster_18464	N	89	716	27	50	137
NW_025323173.1:55473-56018	Cluster_18465	N	1142	6649	3946	1358	3276
NW_025323173.1:75197-75873	Cluster_18466	N	107	681	21	66	141
NW_025323173.1:75913-76458	Cluster_18467	N	1127	6562	3962	1397	3358
NW_025323173.1:82357-83191	Cluster_18468	N	1567	4949	1205	586	3229
NW_025323173.1:83876-88519	Cluster_18469	N	3637	10465	1414	2899	7395
NW_025323173.1:88727-89144	Cluster_18470	N	14	55	12	25	71
NW_025323173.1:89426-89970	Cluster_18471	N	55	110	65	196	241
NW_025323173.1:90166-90675	Cluster_18472	N	49	203	2	7	11
NW_025323173.1:94169-94591	Cluster_18473	N	5	143	7	5	33
NW_025323174.1:60883-61315	Cluster_18474	N	0	1	0	1090	162
NW_025323174.1:66165-66745	Cluster_18475	N	56	52	251	3	2
NW_025323174.1:92171-92716	Cluster_18476	N	22	0	2	1	250
NW_025323174.1:100577-101012	Cluster_18477	N	244	261	48	106	86
NW_025323175.1:22778-23204	Cluster_18478	N	39	4	76	61	56
NW_025323175.1:23851-24790	Cluster_18479	N	112	19245	6382	19459	173
NW_025323176.1:2921-3350	Cluster_18480	N	2	156	1	1	1
NW_025323176.1:9018-9521	Cluster_18481	N	1	0	3	1578	1
NW_025323176.1:37241-37661	Cluster_18482	N	27	0	70	32	25
NW_025323176.1:60880-61308	Cluster_18483	N	229	75	0	0	0
NW_025323176.1:90566-90994	Cluster_18484	N	17	62	20	22	1
NW_025323177.1:20603-21030	Cluster_18485	N	95	0	86	2	61
NW_025323179.1:2667-3113	Cluster_18486	N	4	14	1	275	2
NW_025323179.1:6079-6840	Cluster_18487	N	64	338	83	111	1
NW_025323179.1:6965-7555	Cluster_18488	N	62	13	106	152	4
NW_025323179.1:8060-8999	Cluster_18489	N	25	299	129	45	1
NW_025323179.1:23929-24358	Cluster_18490	N	75	34	135	7	33
NW_025323179.1:28163-28565	Cluster_18491	N	84	2	44	23	5
NW_025323179.1:29108-29844	Cluster_18492	N	91	66	246	29	134
NW_025323179.1:30375-30811	Cluster_18493	N	148	52	351	64	84
NW_025323179.1:31131-31559	Cluster_18494	N	38	4	195	19	64
NW_025323179.1:32142-32845	Cluster_18495	N	94	61	346	28	103
NW_025323179.1:44576-45172	Cluster_18496	N	68	57	2076	56	3
NW_025323179.1:45250-45679	Cluster_18497	N	7	8	266	19	2
NW_025323179.1:47608-48019	Cluster_18498	N	28	16	109	7	19
NW_025323179.1:49183-49611	Cluster_18499	N	12	35	196	20	58
NW_025323179.1:57687-58090	Cluster_18500	N	13	5	67	9	18
NW_025323179.1:68617-69045	Cluster_18501	N	64	9	61	1	281
NW_025323180.1:18940-19818	Cluster_18502	N	370	304	290	262	246
NW_025323180.1:20640-21047	Cluster_18503	N	10	80	33	16	23
NW_025323180.1:22482-22967	Cluster_18504	N	237	85	190	168	95
NW_025323180.1:30284-30712	Cluster_18505	N	52	28	73	1	58
NW_025323181.1:605-1030	Cluster_18506	N	0	0	26	1	124
NW_025323181.1:11819-12671	Cluster_18507	N	349	189	1172	153	212
NW_025323181.1:14823-16129	Cluster_18508	N	106	59	1109	17	31
NW_025323181.1:16229-16638	Cluster_18509	N	8	1	198	2	1
NW_025323181.1:32872-33301	Cluster_18510	N	217	7	6	3	2
NW_025323181.1:35995-36422	Cluster_18511	N	92	43	5	7	11
NW_025323181.1:38574-38986	Cluster_18512	N	84	4	1	0	1
NW_025323181.1:39073-39504	Cluster_18513	N	187	102	20	17	2
NW_025323181.1:58263-58686	Cluster_18514	N	19	78	5	22	11
NW_025323181.1:58695-59196	Cluster_18515	N	461	409	334	324	174
NW_025323181.1:71689-72116	Cluster_18516	N	1	195	8	12	10
NW_025323181.1:76684-77112	Cluster_18517	N	0	1	0	0	124
NW_025323181.1:84118-84649	Cluster_18518	N	361	272	121	89	276
NW_025323181.1:85870-86344	Cluster_18519	N	120	366	228	419	3981
NW_025323182.1:2958-3386	Cluster_18520	N	1	117	44	7	0
NW_025323182.1:13921-14641	Cluster_18521	N	40	16	138	85	337
NW_025323182.1:26210-26765	Cluster_18522	N	1	3	433	3	136
NW_025323182.1:47862-48294	Cluster_18523	N	76	153	54	80	125
NW_025323182.1:69771-70183	Cluster_18524	N	60	4	32	55	103
NW_025323183.1:1379-1808	Cluster_18525	N	791	1	2	4	0
NW_025323184.1:5948-6354	Cluster_18526	N	24	51	24	3	12
NW_025323184.1:7168-7596	Cluster_18527	N	10	121	45	4	52
NW_025323185.1:4555-5473	Cluster_18528	N	150	113	279	76	79
NW_025323185.1:12813-13369	Cluster_18529	N	7	569	75	5	0
NW_025323185.1:16368-16792	Cluster_18530	N	10	13	108	1	5
NW_025323185.1:17005-17433	Cluster_18531	N	63	4	282	7	32
NW_025323185.1:31701-32111	Cluster_18532	N	38	18	46	21	1
NW_025323185.1:32934-33589	Cluster_18533	N	19	23	100	131	90
NW_025323185.1:62784-63213	Cluster_18534	N	1	172	26	30	223
NW_025323185.1:67051-67479	Cluster_18535	N	12	548	22	22	3
NW_025323185.1:69954-71218	Cluster_18536	N	953	1004	72	234	549
NW_025323185.1:71607-72034	Cluster_18537	N	0	159	8	2	131
NW_025323185.1:72806-73216	Cluster_18538	N	0	21	12	0	75
NW_025323185.1:73681-74103	Cluster_18539	N	0	65	2	1	129
NW_025323185.1:74233-74645	Cluster_18540	N	1	232	0	1	4
NW_025323185.1:75064-75492	Cluster_18541	N	0	138	1	0	131
NW_025323185.1:77895-78323	Cluster_18542	N	10	434	79	2	1
NW_025323186.1:4344-4822	Cluster_18543	N	0	45	0	0	248
NW_025323186.1:31294-31953	Cluster_18544	N	2	293	95	179	188
NW_025323186.1:32387-32871	Cluster_18545	N	28	458	81	258	296
NW_025323186.1:34674-35216	Cluster_18546	N	146	286	411	0	0
NW_025323188.1:14558-16140	Cluster_18547	N	9866	19	61	1404	126
NW_025323188.1:19455-19885	Cluster_18548	N	692	2	1	10	11
NW_025323188.1:20118-20543	Cluster_18549	N	264	1	2	1	1
NW_025323188.1:24264-24692	Cluster_18550	N	1	218	0	0	3
NW_025323188.1:51534-51964	Cluster_18551	N	2	221	1	1	47
NW_025323188.1:53619-54028	Cluster_18552	N	27	154	15	0	10
NW_025323188.1:54414-54841	Cluster_18553	N	42	80	115	1	2
NW_025323188.1:56853-57278	Cluster_18554	N	3	5	2	96	46
NW_025323188.1:58057-58484	Cluster_18555	N	3	83	3	0	0
NW_025323188.1:69934-70360	Cluster_18556	N	14	36	6	71	29
NW_025323188.1:74216-74627	Cluster_18557	N	74	25	76	29	31
NW_025323189.1:11941-12746	Cluster_18558	N	56	80	122	163	181
NW_025323190.1:2562-3016	Cluster_18559	N	99	83	141	61	35
NW_025323190.1:3200-3630	Cluster_18560	N	3	85	160	2	0
NW_025323190.1:3740-4778	Cluster_18561	N	55	1266	447	49	21
NW_025323190.1:5641-6070	Cluster_18562	N	16	168	20	53	158
NW_025323190.1:6109-6537	Cluster_18563	N	106	19	40	121	9
NW_025323190.1:16293-16712	Cluster_18564	N	67	118	100	56	116
NW_025323190.1:21468-21899	Cluster_18565	N	3	369	5	9	5
NW_025323190.1:31037-31845	Cluster_18566	N	0	1	512	0	2
NW_025323190.1:35105-35905	Cluster_18567	N	291	211	392	118	230
NW_025323190.1:40782-43200	Cluster_18568	N	1044	158	3079	88	22
NW_025323190.1:44912-45722	Cluster_18569	N	128	17	139	2	92
NW_025323190.1:57043-57471	Cluster_18570	N	80	1	0	219	7
NW_025323190.1:58608-59035	Cluster_18571	N	45	13	41	54	6
NW_025323191.1:7798-8227	Cluster_18572	N	273	32	8	1	16
NW_025323191.1:50311-50731	Cluster_18573	N	0	18	104	28	37
NW_025323191.1:60668-61149	Cluster_18574	N	54	250	2	2	71
NW_025323191.1:69720-70801	Cluster_18575	N	58	598	150	969	217
NW_025323192.1:13862-14354	Cluster_18576	N	159	7	231	27	16
NW_025323192.1:18408-18837	Cluster_18577	N	172	0	35	1	27
NW_025323192.1:28531-29328	Cluster_18578	N	88	34	76	394	703
NW_025323192.1:29339-29769	Cluster_18579	N	24	5	26	43	273
NW_025323192.1:40428-40857	Cluster_18580	N	287	41	92	26	25
NW_025323192.1:41068-41496	Cluster_18581	N	94	229	83	91	81
NW_025323192.1:67763-68191	Cluster_18582	N	0	4	135	1	278
NW_025323193.1:6662-7090	Cluster_18583	N	24	14	14	127	4
NW_025323193.1:8255-8658	Cluster_18584	N	16	77	73	8	10
NW_025323193.1:13674-14257	Cluster_18585	N	951	2205	1068	3403	1291
NW_025323193.1:35501-36066	Cluster_18586	N	292	0	0	57	709
NW_025323193.1:36423-36850	Cluster_18587	N	45	23	57	10	227
NW_025323193.1:48752-49251	Cluster_18588	N	2040	0	100	59	49
NW_025323193.1:61516-61945	Cluster_18589	N	128	137	693	326	138
NW_025323194.1:3135-3844	Cluster_18590	N	48	312	63	86	20
NW_025323194.1:5651-6080	Cluster_18591	N	70	127	38	45	7
NW_025323194.1:6215-6642	Cluster_18592	N	69	5	70	134	5
NW_025323194.1:11217-11646	Cluster_18593	N	215	5	4	1	8
NW_025323194.1:16035-16464	Cluster_18594	N	0	0	86	74	0
NW_025323194.1:16921-17416	Cluster_18595	N	0	135	161	190	123
NW_025323194.1:21261-21690	Cluster_18596	N	0	23	87	10	12
NW_025323194.1:22343-23782	Cluster_18597	N	0	357	303	2762	270
NW_025323194.1:25093-26082	Cluster_18598	N	0	47	1094	1298	996
NW_025323194.1:26239-27156	Cluster_18599	N	0	58	1727	6097	1245
NW_025323194.1:27819-28421	Cluster_18600	N	2	8	50	94	301
NW_025323194.1:28475-28902	Cluster_18601	N	0	14	36	73	263
NW_025323194.1:30310-30739	Cluster_18602	N	0	66	34	95	9
NW_025323194.1:32984-34246	Cluster_18603	N	34	399	1078	135	193
NW_025323194.1:35847-36273	Cluster_18604	N	0	43	3	48	10
NW_025323194.1:39336-40142	Cluster_18605	N	532	1	5	2	0
NW_025323194.1:46327-46754	Cluster_18606	N	0	0	6	1	285
NW_025323194.1:46963-47388	Cluster_18607	N	0	0	4	1	128
NW_025323194.1:49118-49543	Cluster_18608	N	0	0	88	2	22
NW_025323195.1:21080-22146	Cluster_18609	N	563	1614	1	1559	4257
NW_025323195.1:33200-33710	Cluster_18610	N	51	182	0	110	2
NW_025323196.1:4432-4860	Cluster_18611	N	1	33	101	31	4
NW_025323196.1:8378-8805	Cluster_18612	N	41	33	3	12	6
NW_025323196.1:20254-20719	Cluster_18613	N	169	50	27	147	49
NW_025323196.1:64609-65107	Cluster_18614	N	86	226	110	100	94
NW_025323198.1:53150-53578	Cluster_18615	N	144	64	5	111	6
NW_025323199.1:10153-10579	Cluster_18616	N	86	32	0	0	0
NW_025323199.1:10685-11104	Cluster_18617	N	8	86	3	0	6
NW_025323199.1:16560-17382	Cluster_18618	N	48	163	1178	47	30
NW_025323199.1:17522-17949	Cluster_18619	N	4	181	2	11	0
NW_025323199.1:28208-28702	Cluster_18620	N	116	130	2	33	244
NW_025323199.1:31764-32192	Cluster_18621	N	0	53	3	736	0
NW_025323200.1:1439-1864	Cluster_18622	N	0	26	14	64	15
NW_025323200.1:3463-4292	Cluster_18623	N	45	1	3448	638	2
NW_025323200.1:27659-28102	Cluster_18624	N	162	138	31	6	28
NW_025323200.1:29761-30651	Cluster_18625	N	481	70	72	56	61
NW_025323200.1:55962-56390	Cluster_18626	N	0	0	1	495	0
NW_025323201.1:16750-17178	Cluster_18627	N	25	40	36	73	43
NW_025323201.1:25090-25519	Cluster_18628	N	1	0	45	128	4
NW_025323201.1:36814-37500	Cluster_18629	N	87	980	43	43	81
NW_025323201.1:42674-43103	Cluster_18630	N	75	93	99	3	48
NW_025323201.1:43312-44029	Cluster_18631	N	235	46	108	40	54
NW_025323201.1:50036-50465	Cluster_18632	N	53	21	1	125	0
NW_025323202.1:11279-11695	Cluster_18633	N	16	0	112	23	5
NW_025323202.1:35576-36006	Cluster_18634	N	103	45	0	66	48
NW_025323203.1:41006-41431	Cluster_18635	N	84	70	25	9	0
NW_025323204.1:56143-56552	Cluster_18636	N	61	7	2	29	8
NW_025323205.1:3928-4510	Cluster_18637	N	626	5	2	896	0
NW_025323205.1:4798-5306	Cluster_18638	N	4317	2806	2	523	1
NW_025323205.1:6101-7821	Cluster_18639	N	711	140	22	5229	548
NW_025323205.1:7868-8346	Cluster_18640	N	276	81	6	917	7
NW_025323205.1:8424-8833	Cluster_18641	N	30	12	6	214	0
NW_025323205.1:22390-23009	Cluster_18642	N	1257	830	202	1	3
NW_025323205.1:23332-23801	Cluster_18643	N	118	48	58	2	3
NW_025323205.1:23838-24305	Cluster_18644	N	25	38	209	1	1
NW_025323205.1:35590-36156	Cluster_18645	N	817	6	277	200	182
NW_025323206.1:1183-2379	Cluster_18646	N	261	12	1041	1974	60
NW_025323206.1:4600-5026	Cluster_18647	N	36	165	14	14	8
NW_025323206.1:5091-5678	Cluster_18648	N	292	199	103	117	37
NW_025323206.1:6267-7067	Cluster_18649	N	98	97	71	34	28
NW_025323206.1:7271-7756	Cluster_18650	N	67	199	53	78	11
NW_025323206.1:8014-8813	Cluster_18651	N	319	506	282	373	93
NW_025323206.1:11955-14018	Cluster_18652	N	69	1428	196	573	433
NW_025323207.1:42558-42974	Cluster_18653	N	37	0	55	0	0
NW_025323207.1:47905-48331	Cluster_18654	N	0	27	0	0	197
NW_025323207.1:50953-51379	Cluster_18655	N	0	25	0	88	104
NW_025323208.1:20707-21116	Cluster_18656	N	51	49	1	77	3
NW_025323208.1:21841-22730	Cluster_18657	N	11	878	231	909	0
NW_025323209.1:52408-52997	Cluster_18658	N	89	8	113	36	50
NW_025323210.1:4479-4906	Cluster_18659	N	0	0	1	1	109
NW_025323210.1:9315-9732	Cluster_18660	N	0	0	104	0	0
NW_025323210.1:19817-20241	Cluster_18661	N	36	89	15	8	10
NW_025323210.1:26233-26659	Cluster_18662	N	13	108	0	45	1
