Coords	Name	MIRNA	sRNA-ACR-140-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-145-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-150-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-173-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-178-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG
NW_025322630.1:720526-720955	Cluster_13694	N	7	88	63	154	477
NW_025322630.1:721084-721531	Cluster_13695	N	7	142	863	66	13
NW_025322630.1:721539-722170	Cluster_13696	N	220	1331	1742	285	963
NW_025322630.1:752596-753872	Cluster_13697	N	110	494	232	1736	1734
NW_025322630.1:753917-754910	Cluster_13698	N	32	168	29	401	122
NW_025322630.1:755702-756372	Cluster_13699	N	9	32	36	81	512
NW_025322630.1:786166-786579	Cluster_13700	N	23	10	19	27	10
NW_025322630.1:790449-790882	Cluster_13701	N	3	220	7	0	5
NW_025322630.1:796006-796436	Cluster_13702	N	2	256	1	0	0
NW_025322630.1:810120-810549	Cluster_13703	N	9	99	47	0	44
NW_025322630.1:813867-814296	Cluster_13704	N	6	135	24	0	24
NW_025322630.1:874028-874457	Cluster_13705	N	64	3	7	0	1491
NW_025322630.1:874623-875051	Cluster_13706	N	2	4	11	12	178
NW_025322630.1:875251-875682	Cluster_13707	N	37	63	732	65	160
NW_025322630.1:882220-883785	Cluster_13708	N	263	98	199	1209	106
NW_025322630.1:884902-885333	Cluster_13709	N	37	56	89	0	19
NW_025322630.1:954185-954612	Cluster_13710	N	15	72	29	74	116
NW_025322631.1:31784-32213	Cluster_13711	N	106	723	3	4	453
NW_025322631.1:32612-33042	Cluster_13712	N	166	248	1	4	42
NW_025322631.1:42913-43344	Cluster_13713	N	64	167	2	7	0
NW_025322631.1:46118-46548	Cluster_13714	N	0	1	1	0	323
NW_025322631.1:85751-86427	Cluster_13715	N	8	1025	18	166	34
NW_025322631.1:86729-87561	Cluster_13716	N	0	461	5	204	60
NW_025322631.1:88156-88924	Cluster_13717	N	16	630	13	534	1177
NW_025322631.1:91171-91595	Cluster_13718	N	10	117	1	84	18
NW_025322631.1:92009-93153	Cluster_13719	N	778	2725	107	396	1309
NW_025322631.1:97631-98398	Cluster_13720	N	583	765	37	652	797
NW_025322631.1:102667-103137	Cluster_13721	N	164	66	3	40	60
NW_025322631.1:124491-125502	Cluster_13722	N	171	163	775	1372	424
NW_025322631.1:125966-126847	Cluster_13723	N	79	55	875	417	219
NW_025322631.1:127505-127935	Cluster_13724	N	31	6	347	57	5
NW_025322631.1:136580-137002	Cluster_13725	N	216	2	3	25	0
NW_025322631.1:137138-137567	Cluster_13726	N	0	159	0	0	0
NW_025322631.1:153456-153884	Cluster_13727	N	140	42	1	118	1
NW_025322631.1:173633-174071	Cluster_13728	N	1321	1289	4219	1465	2326
NW_025322631.1:197354-197770	Cluster_13729	N	29	46	24	47	6
NW_025322631.1:226590-227003	Cluster_13730	N	5	4	55	0	53
NW_025322631.1:228007-228975	Cluster_13731	N	460	0	771	35	762
NW_025322631.1:229935-230344	Cluster_13732	N	18	2	38	20	133
NW_025322631.1:262917-263322	Cluster_13733	N	56	26	17	128	50
NW_025322631.1:347864-348343	Cluster_13734	N	25	90	228	110	1
NW_025322631.1:353965-354556	Cluster_13735	N	54	184	481	350	2
NW_025322631.1:399648-400168	Cluster_13736	N	18	266	17	9	29
NW_025322631.1:533234-533670	Cluster_13737	N	3	55	523	35	7
NW_025322631.1:533953-534799	Cluster_13738	N	1760	2059	406	144	320
NW_025322631.1:564401-564827	Cluster_13739	N	2	194	0	2	1
NW_025322631.1:586270-586700	Cluster_13740	N	40	0	51	6671	0
NW_025322631.1:598720-599240	Cluster_13741	N	181	64	101	11	480
NW_025322631.1:606503-606927	Cluster_13742	N	85	21	0	57	46
NW_025322631.1:609841-610252	Cluster_13743	N	39	21	11	40	55
NW_025322631.1:643281-643708	Cluster_13744	N	4	1	186	4	8
NW_025322631.1:682670-683095	Cluster_13745	N	0	2	0	148	2
NW_025322631.1:734542-734971	Cluster_13746	N	0	18	1	228	0
NW_025322631.1:744968-745395	Cluster_13747	N	10	9	0	14	175
NW_025322631.1:747286-747713	Cluster_13748	N	56	130	2	49	124
NW_025322631.1:801071-801496	Cluster_13749	N	46	0	3	27	89
NW_025322631.1:801787-802216	Cluster_13750	N	0	0	38	0	150
NW_025322631.1:806330-806759	Cluster_13751	N	211	0	41	2	16
NW_025322631.1:926211-926776	Cluster_13752	N	197	94	107	28	58
NW_025322631.1:951037-951464	Cluster_13753	N	0	3	0	66	118
NW_025322631.1:961472-961900	Cluster_13754	N	8	219	2	0	1
NW_025322631.1:965119-965561	Cluster_13755	N	0	1	3	399	3
NW_025322631.1:967200-967636	Cluster_13756	N	0	1	0	238	0
NW_025322631.1:967863-968267	Cluster_13757	N	0	0	0	178	0
NW_025322631.1:1022761-1023565	Cluster_13758	N	2229	4216	2	3211	53
NW_025322632.1:446-863	Cluster_13759	N	142	357	522	353	346
NW_025322632.1:24291-25180	Cluster_13760	N	42	1475	1693	4	679
NW_025322632.1:55797-56226	Cluster_13761	N	74	2	92	46	68
NW_025322632.1:68884-69295	Cluster_13762	N	7	73	3	0	63
NW_025322632.1:73920-74355	Cluster_13763	N	3	4	28	250	1
NW_025322632.1:85396-85816	Cluster_13764	N	1	1	192	7	0
NW_025322632.1:142286-142717	Cluster_13765	N	4	1	0	1609	1
NW_025322632.1:149553-149993	Cluster_13766	N	195	0	0	0	241
NW_025322632.1:150118-150706	Cluster_13767	N	211	16	159	0	178
NW_025322632.1:181922-182348	Cluster_13768	N	0	23	45	0	131
NW_025322632.1:183820-184248	Cluster_13769	N	129	3	10	34	59
NW_025322632.1:184694-185096	Cluster_13770	N	81	15	27	67	2
NW_025322632.1:246726-247177	Cluster_13771	N	3	645	616	597	3480
NW_025322632.1:251635-252068	Cluster_13772	N	0	0	181	44	266
NW_025322632.1:309851-310416	Cluster_13773	N	82	40	159	43	51
NW_025322632.1:312356-312808	Cluster_13774	N	23	74	7	13	199
NW_025322632.1:338982-339410	Cluster_13775	N	13	0	117	0	0
NW_025322632.1:357867-358276	Cluster_13776	N	0	0	1	0	149
NW_025322632.1:427707-428146	Cluster_13777	N	247	1015	177	1	1
NW_025322632.1:460406-460828	Cluster_13778	N	41	89	35	19	19
NW_025322632.1:469831-470263	Cluster_13779	N	43	517	176	9	179
NW_025322632.1:473245-473673	Cluster_13780	N	112	0	143	1	0
NW_025322632.1:475308-475736	Cluster_13781	N	17	209	19	73	0
NW_025322632.1:477790-478217	Cluster_13782	N	0	163	1	2	0
NW_025322632.1:542355-542762	Cluster_13783	N	47	27	20	21	25
NW_025322632.1:543008-543433	Cluster_13784	N	125	76	64	31	36
NW_025322632.1:568954-569384	Cluster_13785	N	986	171	219	2746	745
NW_025322632.1:607928-608368	Cluster_13786	N	2	5	359	4	0
NW_025322632.1:610617-611021	Cluster_13787	N	37	44	0	0	32
NW_025322632.1:611810-612347	Cluster_13788	N	0	3	58	174	198
NW_025322632.1:615339-615766	Cluster_13789	N	275	11	1	3	9
NW_025322632.1:619894-620413	Cluster_13790	N	621	1	0	1	0
NW_025322632.1:647414-647896	Cluster_13791	N	181	99	100	30	67
NW_025322632.1:648593-649155	Cluster_13792	N	74	54	110	56	44
NW_025322632.1:651145-651570	Cluster_13793	N	68	90	61	18	9
NW_025322632.1:659422-659854	Cluster_13794	N	84	19	120	9	26
NW_025322632.1:661874-662301	Cluster_13795	N	85	23	32	14	31
NW_025322632.1:697879-698300	Cluster_13796	N	1	29	69	77	0
NW_025322632.1:698964-699712	Cluster_13797	N	3	91	875	69	1
NW_025322632.1:702529-703243	Cluster_13798	N	105	175	147	19	53
NW_025322632.1:716300-716817	Cluster_13799	N	47	19	8	12	763
NW_025322632.1:736329-736757	Cluster_13800	N	22	1	2	129	24
NW_025322632.1:770386-770814	Cluster_13801	N	51	100	1	2	0
NW_025322632.1:771022-771495	Cluster_13802	N	173	173	751	63	39
NW_025322632.1:774044-774964	Cluster_13803	N	0	26	1369	0	42
NW_025322632.1:775796-776903	Cluster_13804	N	75	746	145	438	620
NW_025322632.1:786320-787015	Cluster_13805	N	6251	706	8458	1287	2506
NW_025322632.1:787607-788035	Cluster_13806	N	258	1	5	8	96
NW_025322632.1:790363-790951	Cluster_13807	N	270	529	994	47	187
NW_025322632.1:848433-848863	Cluster_13808	N	0	464	4	0	0
NW_025322632.1:873552-874056	Cluster_13809	N	1018	48	728	77	310
NW_025322632.1:885550-885979	Cluster_13810	N	24	278	20	301	26
NW_025322632.1:886352-886779	Cluster_13811	N	18	38	3	14	66
NW_025322632.1:893419-893847	Cluster_13812	N	0	28	3	115	155
NW_025322632.1:941670-943678	Cluster_13813	N	460	158	96	1031	1256
NW_025322632.1:999466-999897	Cluster_13814	N	0	172	112	96	1
NW_025322633.1:1-1207	Cluster_13815	N	654	1031	0	889	828
NW_025322633.1:1236-1682	Cluster_13816	N	119	93	313	16	63
NW_025322633.1:2101-2938	Cluster_13817	N	1195	546	5275	67	1173
NW_025322633.1:9539-9967	Cluster_13818	N	4	2	0	201	3
NW_025322633.1:12507-12951	Cluster_13819	N	1	20	54	2315	4
NW_025322633.1:24715-26485	Cluster_13820	N	2341	4241	1672	3013	4983
NW_025322633.1:27041-27470	Cluster_13821	N	43	49	43	51	76
NW_025322633.1:27853-28293	Cluster_13822	N	21	9	17	8	271
NW_025322633.1:39953-41159	Cluster_13823	N	19	8010	3118	9889	2098
NW_025322633.1:41274-41746	Cluster_13824	N	46	5	0	662	3
NW_025322633.1:45044-45467	Cluster_13825	N	1	106	103	35	6
NW_025322633.1:47331-47764	Cluster_13826	N	0	27	126	0	95
NW_025322633.1:54160-54585	Cluster_13827	N	30	15	53	24	36
NW_025322633.1:60657-61087	Cluster_13828	N	0	1	0	282	1
NW_025322633.1:86819-87244	Cluster_13829	N	96	18	25	22	14
NW_025322633.1:97753-98182	Cluster_13830	N	51	1	117	4	11
NW_025322633.1:187304-187761	Cluster_13831	N	109	546	270	464	2837
NW_025322633.1:187769-188725	Cluster_13832	N	154	1365	1270	1388	974
NW_025322633.1:188838-189694	Cluster_13833	N	734	174	1687	96	90
NW_025322633.1:189846-190997	Cluster_13834	N	697	29	610	126	150
NW_025322633.1:197110-197839	Cluster_13835	N	166	599	291	13	485
NW_025322633.1:198125-198553	Cluster_13836	N	129	9	118	53	62
NW_025322633.1:198722-199149	Cluster_13837	N	103	6	82	28	24
NW_025322633.1:335348-336355	Cluster_13838	N	293	756	68	212	414
NW_025322633.1:339308-340045	Cluster_13839	N	134	58	93	81	133
NW_025322633.1:341447-341976	Cluster_13840	N	486	633	1792	590	442
NW_025322633.1:397738-398365	Cluster_13841	N	233	95	3935	98	24
NW_025322633.1:459772-460498	Cluster_13842	N	76	131	103	22	19
NW_025322633.1:485084-485504	Cluster_13843	N	1	102	0	0	0
NW_025322633.1:559231-559647	Cluster_13844	N	13	0	106	0	196
NW_025322633.1:597214-597643	Cluster_13845	N	1	138	0	0	1
NW_025322633.1:604815-605387	Cluster_13846	N	221	311	55	32	125
NW_025322633.1:615429-615878	Cluster_13847	N	1048	1028	11	1262	1230
NW_025322633.1:622170-622600	Cluster_13848	N	867	20	18	13	2
NW_025322633.1:635126-635556	Cluster_13849	N	111	86	36	3	13
NW_025322633.1:652667-653462	Cluster_13850	N	37	29	22	295	184
NW_025322633.1:654265-654949	Cluster_13851	N	499	147	8	186	6
NW_025322633.1:655076-655516	Cluster_13852	N	121	1	170	1077	0
NW_025322633.1:689888-690314	Cluster_13853	N	28	79	56	64	43
NW_025322633.1:711947-712598	Cluster_13854	N	27	57	21	141	82
NW_025322633.1:743123-744005	Cluster_13855	N	14804	15250	10557	12017	191
NW_025322633.1:744352-744985	Cluster_13856	N	2862	4	97	1080	2
NW_025322633.1:745121-747254	Cluster_13857	N	2830	185	2503	1712	361
NW_025322633.1:814811-815296	Cluster_13858	N	91	252	0	0	0
NW_025322633.1:866604-867029	Cluster_13859	N	5	219	1	6	1
NW_025322633.1:888916-889342	Cluster_13860	N	2	13	8	145	3
NW_025322633.1:943227-943654	Cluster_13861	N	73	24	18	46	155
NW_025322633.1:943761-944180	Cluster_13862	N	7	101	26	79	83
NW_025322633.1:953620-954044	Cluster_13863	N	0	22	0	71	0
NW_025322634.1:32410-33098	Cluster_13864	N	676	6	473	523	1
NW_025322634.1:46179-46607	Cluster_13865	N	132	29	7	0	2
NW_025322634.1:46883-47305	Cluster_13866	N	34	72	0	0	5
NW_025322634.1:47819-49001	Cluster_13867	N	405	1536	27	123	35
NW_025322634.1:49007-50773	Cluster_13868	N	956	1857	82	367	108
NW_025322634.1:50854-51292	Cluster_13869	N	501	589	8	50	4
NW_025322634.1:51553-52024	Cluster_13870	N	62	84	18	109	11
NW_025322634.1:53031-53460	Cluster_13871	N	83	0	13	157	0
NW_025322634.1:73331-74221	Cluster_13872	N	27	78	159	134	146
NW_025322634.1:81974-82400	Cluster_13873	N	1	84	0	72	102
NW_025322634.1:93952-94380	Cluster_13874	N	228	1	1	2	2
NW_025322634.1:168015-168507	Cluster_13875	N	635	727	678	108	1723
NW_025322634.1:170114-171101	Cluster_13876	N	517	18	1084	1	5
NW_025322634.1:173651-174078	Cluster_13877	N	212	10	16	2	0
NW_025322634.1:177022-177848	Cluster_13878	N	0	0	168	380	0
NW_025322634.1:223842-224270	Cluster_13879	N	6	62	60	104	3
NW_025322634.1:224697-225124	Cluster_13880	N	1	325	2	1	0
NW_025322634.1:259174-259824	Cluster_13881	N	6	2044	432	6	1422
NW_025322634.1:279718-280463	Cluster_13882	N	83	0	0	350	0
NW_025322634.1:312773-313327	Cluster_13883	N	445	288	192	1	90
NW_025322634.1:325721-326143	Cluster_13884	N	79	0	20	51	16
NW_025322634.1:338031-338763	Cluster_13885	N	24	516	53	51	12
NW_025322634.1:352305-352720	Cluster_13886	N	0	49	0	40	27
NW_025322634.1:353036-353464	Cluster_13887	N	88	6	0	3	67
NW_025322634.1:354099-354529	Cluster_13888	N	12	200	34	1	42
NW_025322634.1:355037-355462	Cluster_13889	N	86	51	70	1	1
NW_025322634.1:359266-359688	Cluster_13890	N	43	2	77	0	31
NW_025322634.1:359787-360429	Cluster_13891	N	424	51	81	184	287
NW_025322634.1:366562-366995	Cluster_13892	N	0	46	180	77	45
NW_025322634.1:401825-402254	Cluster_13893	N	0	4	1	135	0
NW_025322634.1:409438-409875	Cluster_13894	N	17	46	6	204	13
NW_025322634.1:438732-439157	Cluster_13895	N	117	258	4	36	34
NW_025322634.1:440132-440559	Cluster_13896	N	0	0	0	91	2
NW_025322634.1:448818-449296	Cluster_13897	N	169	162	1	0	1
NW_025322634.1:450098-450836	Cluster_13898	N	706	365	455	639	588
NW_025322634.1:456574-456980	Cluster_13899	N	43	26	28	18	14
NW_025322634.1:460616-461073	Cluster_13900	N	121	103	102	146	93
NW_025322634.1:462545-462974	Cluster_13901	N	1	70	82	116	98
NW_025322634.1:478030-478458	Cluster_13902	N	191	2	3	0	16
NW_025322634.1:479630-480059	Cluster_13903	N	25	17	303	0	0
NW_025322634.1:525056-525548	Cluster_13904	N	42	1448	340	53	1404
NW_025322634.1:525866-526398	Cluster_13905	N	185	9	252	653	19
NW_025322634.1:571669-572161	Cluster_13906	N	7	1	266	26	18
NW_025322634.1:593903-594333	Cluster_13907	N	156	955	1828	0	5
NW_025322634.1:606138-606563	Cluster_13908	N	0	13	27	77	43
NW_025322634.1:612232-613045	Cluster_13909	N	516	156	46	99	11
NW_025322634.1:613050-613466	Cluster_13910	N	0	0	30	137	0
NW_025322634.1:614464-614887	Cluster_13911	N	0	29	106	18	5
NW_025322634.1:658657-659112	Cluster_13912	N	2	10	184	12	66
NW_025322634.1:660140-660701	Cluster_13913	N	470	5	117	14	34
NW_025322634.1:668258-668687	Cluster_13914	N	2	33	52	131	0
NW_025322634.1:688024-688461	Cluster_13915	N	50	1	408	7	1
NW_025322634.1:713527-713979	Cluster_13916	N	0	8	225	316	35
NW_025322634.1:715567-718083	Cluster_13917	N	1358	51	1732	1686	3193
NW_025322634.1:730379-730792	Cluster_13918	N	7	95	3	18	23
NW_025322634.1:757763-758191	Cluster_13919	N	0	0	165	0	0
NW_025322634.1:778453-778883	Cluster_13920	N	1077	3	0	2	1
NW_025322634.1:784625-785052	Cluster_13921	N	15	49	5	48	56
NW_025322634.1:792817-793245	Cluster_13922	N	36	68	68	16	260
NW_025322634.1:794227-795033	Cluster_13923	N	174	397	539	99	203
NW_025322634.1:795179-795603	Cluster_13924	N	75	55	78	14	37
NW_025322634.1:795847-796277	Cluster_13925	N	48	103	109	2	71
NW_025322634.1:798670-799099	Cluster_13926	N	141	132	92	37	197
NW_025322634.1:802682-803111	Cluster_13927	N	21	110	91	23	4
NW_025322634.1:809679-810098	Cluster_13928	N	5	17	48	72	97
NW_025322634.1:813101-813695	Cluster_13929	N	52	180	553	245	898
NW_025322634.1:813706-814335	Cluster_13930	N	31	366	1262	994	1409
NW_025322634.1:816090-817269	Cluster_13931	N	219	1154	744	1308	1221
NW_025322634.1:824183-825632	Cluster_13932	N	2191	3169	1092	1132	596
NW_025322634.1:836134-836562	Cluster_13933	N	5	51	17	5	56
NW_025322634.1:837631-838060	Cluster_13934	N	27	66	132	16	37
NW_025322634.1:838762-839590	Cluster_13935	N	91	217	386	67	80
NW_025322634.1:840148-841444	Cluster_13936	N	147	380	466	134	122
NW_025322634.1:843000-843428	Cluster_13937	N	87	97	35	15	705
NW_025322634.1:843651-845729	Cluster_13938	N	1340	3291	658	2001	84
NW_025322634.1:847219-847647	Cluster_13939	N	26	0	87	0	0
NW_025322634.1:848844-849272	Cluster_13940	N	14	169	96	22	3
NW_025322634.1:850852-851281	Cluster_13941	N	141	16	20	8	0
NW_025322634.1:867693-868102	Cluster_13942	N	0	0	89	0	0
NW_025322634.1:869424-870179	Cluster_13943	N	600	437	153	127	81
NW_025322634.1:876643-877534	Cluster_13944	N	3677	56	4354	9195	205
NW_025322634.1:880585-881012	Cluster_13945	N	0	1	68	202	1
NW_025322634.1:881080-881507	Cluster_13946	N	2	3	104	102	2
NW_025322634.1:887363-887846	Cluster_13947	N	598	7	2397	1351	140
NW_025322634.1:887922-888355	Cluster_13948	N	45	4	71	70	15
NW_025322634.1:889521-890606	Cluster_13949	N	1021	52	2726	1877	98
NW_025322634.1:916976-917401	Cluster_13950	N	69	6	10	39	4
NW_025322634.1:917476-918295	Cluster_13951	N	44	33	1710	63	16
NW_025322634.1:924723-925376	Cluster_13952	N	4	149	89	113	182
NW_025322634.1:928717-929850	Cluster_13953	N	189	184	334	105	185
NW_025322634.1:930067-930496	Cluster_13954	N	83	28	109	26	69
NW_025322634.1:930649-931637	Cluster_13955	N	98	82	242	156	68
NW_025322634.1:934514-934918	Cluster_13956	N	22	38	90	16	30
NW_025322634.1:935297-935727	Cluster_13957	N	73	174	443	59	65
NW_025322634.1:937704-938114	Cluster_13958	N	76	8	24	37	14
NW_025322634.1:941351-941840	Cluster_13959	N	36	87	195	36	54
NW_025322634.1:944794-945219	Cluster_13960	N	21	36	90	30	44
NW_025322634.1:945633-946040	Cluster_13961	N	14	24	101	9	17
NW_025322634.1:954458-954887	Cluster_13962	N	1	5	274	105	367
NW_025322634.1:960676-961317	Cluster_13963	N	26	113	78	66	70
NW_025322634.1:965861-966287	Cluster_13964	N	0	0	153	0	47
NW_025322634.1:968493-968923	Cluster_13965	N	132	66	27	35	30
NW_025322634.1:972170-972625	Cluster_13966	N	2437	21	39	29	14
NW_025322634.1:972915-973332	Cluster_13967	N	45	46	37	18	18
NW_025322634.1:973484-974501	Cluster_13968	N	2066	89	186	112	89
NW_025322634.1:974649-975080	Cluster_13969	N	564	32	182	4	3
NW_025322634.1:975124-975790	Cluster_13970	N	24	111	2	188	199
NW_025322634.1:994398-995028	Cluster_13971	N	224	26	142	278	1048
NW_025322634.1:995592-996020	Cluster_13972	N	19	2	6	329	234
NW_025322634.1:996279-996707	Cluster_13973	N	40	2	1	207	70
NW_025322634.1:998668-999095	Cluster_13974	N	0	4	1	3	181
NW_025322634.1:1005890-1006309	Cluster_13975	N	27	32	27	29	140
NW_025322635.1:16451-16877	Cluster_13976	N	75	4	60	11	13
NW_025322635.1:17443-17869	Cluster_13977	N	104	63	73	13	41
NW_025322635.1:37477-39519	Cluster_13978	N	316	1173	852	678	2810
NW_025322635.1:39817-40999	Cluster_13979	N	245	356	931	544	726
NW_025322635.1:93805-94240	Cluster_13980	N	0	65	157	173	53
NW_025322635.1:113367-113791	Cluster_13981	N	50	51	80	55	56
NW_025322635.1:114928-115410	Cluster_13982	N	110	59	60	53	58
NW_025322635.1:146902-147335	Cluster_13983	N	34	345	15	39	37
NW_025322635.1:156183-156986	Cluster_13984	N	226	68	10637	2173	1428
NW_025322635.1:161421-162633	Cluster_13985	N	535	1221	250	1533	1827
NW_025322635.1:164651-165077	Cluster_13986	N	23	8	74	131	44
NW_025322635.1:169530-169931	Cluster_13987	N	98	15	6	0	0
NW_025322635.1:174250-174683	Cluster_13988	N	58	2	329	294	0
NW_025322635.1:177151-177578	Cluster_13989	N	23	35	23	5	29
NW_025322635.1:179944-180627	Cluster_13990	N	32	1	5	270	46
NW_025322635.1:185125-185889	Cluster_13991	N	3183	1	10748	2	2453
NW_025322635.1:186120-186969	Cluster_13992	N	1568	12	4598	23	3362
NW_025322635.1:209598-210015	Cluster_13993	N	60	58	96	21	14
NW_025322635.1:236609-238060	Cluster_13994	N	1116	747	412	1009	246
NW_025322635.1:253770-254198	Cluster_13995	N	14	55	119	12	32
NW_025322635.1:265390-265818	Cluster_13996	N	21	1	3	6	123
NW_025322635.1:280832-281268	Cluster_13997	N	2	127	1	0	172
NW_025322635.1:281274-282448	Cluster_13998	N	0	2058	12	3	1772
NW_025322635.1:283440-283889	Cluster_13999	N	0	101	0	1	248
NW_025322635.1:311262-311700	Cluster_14000	N	96	86	73	91	78
NW_025322635.1:317119-317726	Cluster_14001	N	8	1520	7	4	85
NW_025322635.1:319327-320041	Cluster_14002	N	13	900	13	6	1996
NW_025322635.1:324308-324738	Cluster_14003	N	52	28	1	21	386
NW_025322635.1:340372-340800	Cluster_14004	N	1	278	4	266	3
NW_025322635.1:355783-356213	Cluster_14005	N	246	10	4	5	0
NW_025322635.1:360002-360431	Cluster_14006	N	8	2	22	156	3
NW_025322635.1:379032-379961	Cluster_14007	N	31	354	1517	6	9
NW_025322635.1:381404-382256	Cluster_14008	N	487	317	276	330	260
NW_025322635.1:382816-383243	Cluster_14009	N	85	34	93	33	39
NW_025322635.1:383624-384055	Cluster_14010	N	80	68	52	60	63
NW_025322635.1:384422-384849	Cluster_14011	N	9	20	85	49	37
NW_025322635.1:390478-391332	Cluster_14012	N	224	177	460	100	129
NW_025322635.1:391375-391930	Cluster_14013	N	157	145	184	27	108
NW_025322635.1:393473-393903	Cluster_14014	N	1	2	1	1494	2
NW_025322635.1:417488-418821	Cluster_14015	N	1	1	1846	25	2109
NW_025322635.1:419018-419460	Cluster_14016	N	0	0	518	4	381
NW_025322635.1:420677-421230	Cluster_14017	N	0	2	827	1	1161
NW_025322635.1:421415-421862	Cluster_14018	N	2	0	5777	5	754
NW_025322635.1:422113-422545	Cluster_14019	N	0	0	1245	2	89
NW_025322635.1:437525-437952	Cluster_14020	N	4	1	5	160	3
NW_025322635.1:442040-443071	Cluster_14021	N	2309	71	5	13	5
NW_025322635.1:454661-455068	Cluster_14022	N	62	27	82	52	33
NW_025322635.1:455446-455870	Cluster_14023	N	97	80	15	36	16
NW_025322635.1:473535-473961	Cluster_14024	N	34	72	0	4	21
NW_025322635.1:482762-483190	Cluster_14025	N	2	4	90	6	34
NW_025322635.1:487226-487651	Cluster_14026	N	29	40	53	30	20
NW_025322635.1:498901-499329	Cluster_14027	N	0	1	9	645	18
NW_025322635.1:507908-508708	Cluster_14028	N	1144	1	6	487	630
NW_025322635.1:508746-509173	Cluster_14029	N	74	0	0	114	242
NW_025322635.1:512746-513625	Cluster_14030	N	84	835	630	10	471
NW_025322635.1:543591-544019	Cluster_14031	N	22	67	17	137	5
NW_025322635.1:544164-544594	Cluster_14032	N	598	22	374	11	0
NW_025322635.1:546324-546753	Cluster_14033	N	45	8	32	15	0
NW_025322635.1:569204-569634	Cluster_14034	N	42	29	142	51	28
NW_025322635.1:574760-575317	Cluster_14035	N	22	28	506	815	14
NW_025322635.1:587074-588635	Cluster_14036	N	2791	407	820	538	8
NW_025322635.1:590600-591005	Cluster_14037	N	3	21	74	16	0
NW_025322635.1:594009-594515	Cluster_14038	N	121	27	25	19	201
NW_025322635.1:606018-606444	Cluster_14039	N	40	57	45	6	0
NW_025322635.1:610692-611123	Cluster_14040	N	63	208	2	27	9
NW_025322635.1:625554-625983	Cluster_14041	N	12	6	775	0	1
NW_025322635.1:633891-635153	Cluster_14042	N	2150	59	104	158	54
NW_025322635.1:635390-636633	Cluster_14043	N	1182	138	128	298	71
NW_025322635.1:637810-638341	Cluster_14044	N	36	6	97	33	32
NW_025322635.1:638352-638778	Cluster_14045	N	82	64	42	56	28
NW_025322635.1:647640-648120	Cluster_14046	N	90	196	259	21	55
NW_025322635.1:653158-653587	Cluster_14047	N	146	48	127	43	18
NW_025322635.1:658505-658934	Cluster_14048	N	56	100	5	51	1
NW_025322635.1:659333-659914	Cluster_14049	N	439	21	656	37	36
