Orthogroup	GCF_013753865.1_Amil_v2.1.protein	Pocillopora_meandrina_HIv1.genes.pep	Porites_evermanni_v1.annot.pep	Total
OG0017110	0	3	0	3
OG0017111	0	3	0	3
OG0017112	0	1	2	3
OG0017113	0	3	0	3
OG0017114	0	1	2	3
OG0017115	0	3	0	3
OG0017116	0	3	0	3
OG0017117	0	3	0	3
OG0017118	0	2	1	3
OG0017119	0	3	0	3
OG0017120	0	3	0	3
OG0017121	0	3	0	3
OG0017122	0	3	0	3
OG0017123	0	1	2	3
OG0017124	0	1	2	3
OG0017125	0	3	0	3
OG0017126	0	2	1	3
OG0017127	0	1	2	3
OG0017128	0	1	2	3
OG0017129	0	1	2	3
OG0017130	0	1	2	3
OG0017131	0	3	0	3
OG0017132	0	1	2	3
OG0017133	0	1	2	3
OG0017134	0	1	2	3
OG0017135	0	3	0	3
OG0017136	0	1	2	3
OG0017137	0	2	1	3
OG0017138	0	3	0	3
OG0017139	0	3	0	3
OG0017140	0	1	2	3
OG0017141	0	1	2	3
OG0017142	0	1	2	3
OG0017143	0	3	0	3
OG0017144	0	1	2	3
OG0017145	0	3	0	3
OG0017146	0	1	2	3
OG0017147	0	3	0	3
OG0017148	0	2	1	3
OG0017149	0	3	0	3
OG0017150	0	2	1	3
OG0017151	0	1	2	3
OG0017152	0	1	2	3
OG0017153	0	3	0	3
OG0017154	0	3	0	3
OG0017155	0	3	0	3
OG0017156	0	1	2	3
OG0017157	0	3	0	3
OG0017158	0	2	1	3
OG0017159	0	2	1	3
OG0017160	0	2	1	3
OG0017161	0	1	2	3
OG0017162	0	3	0	3
OG0017163	0	3	0	3
OG0017164	0	1	2	3
OG0017165	0	3	0	3
OG0017166	0	3	0	3
OG0017167	0	3	0	3
OG0017168	0	3	0	3
OG0017169	0	3	0	3
OG0017170	0	3	0	3
OG0017171	0	3	0	3
OG0017172	0	1	2	3
OG0017173	0	1	2	3
OG0017174	0	2	1	3
OG0017175	0	3	0	3
OG0017176	0	3	0	3
OG0017177	0	3	0	3
OG0017178	0	2	1	3
OG0017179	0	3	0	3
OG0017180	0	2	1	3
OG0017181	0	3	0	3
OG0017182	0	1	2	3
OG0017183	0	1	2	3
OG0017184	0	3	0	3
OG0017185	0	1	2	3
OG0017186	0	2	1	3
OG0017187	0	2	1	3
OG0017188	0	3	0	3
OG0017189	0	3	0	3
OG0017190	0	2	1	3
OG0017191	0	3	0	3
OG0017192	0	2	1	3
OG0017193	0	2	1	3
OG0017194	0	3	0	3
OG0017195	0	3	0	3
OG0017196	0	1	2	3
OG0017197	0	3	0	3
OG0017198	0	1	2	3
OG0017199	0	3	0	3
OG0017200	0	1	2	3
OG0017201	0	3	0	3
OG0017202	0	1	2	3
OG0017203	0	2	1	3
OG0017204	0	1	2	3
OG0017205	0	1	2	3
OG0017206	0	2	1	3
OG0017207	0	3	0	3
OG0017208	0	1	2	3
OG0017209	0	3	0	3
OG0017210	0	1	2	3
OG0017211	0	3	0	3
OG0017212	0	1	2	3
OG0017213	0	1	2	3
OG0017214	0	3	0	3
OG0017215	0	2	1	3
OG0017216	0	3	0	3
OG0017217	0	3	0	3
OG0017218	0	3	0	3
OG0017219	0	1	2	3
OG0017220	0	3	0	3
OG0017221	0	3	0	3
OG0017222	0	1	2	3
OG0017223	0	3	0	3
OG0017224	0	3	0	3
OG0017225	0	1	2	3
OG0017226	0	2	1	3
OG0017227	0	1	2	3
OG0017228	0	3	0	3
OG0017229	0	3	0	3
OG0017230	0	3	0	3
OG0017231	0	2	1	3
OG0017232	0	2	1	3
OG0017233	0	1	2	3
OG0017234	0	2	1	3
OG0017235	0	2	1	3
OG0017236	0	1	2	3
OG0017237	0	1	2	3
OG0017238	0	1	2	3
OG0017239	0	3	0	3
OG0017240	0	2	1	3
OG0017241	0	2	1	3
OG0017242	0	1	2	3
OG0017243	0	3	0	3
OG0017244	0	1	2	3
OG0017245	0	1	2	3
OG0017246	0	1	2	3
OG0017247	0	1	2	3
OG0017248	0	1	2	3
OG0017249	0	3	0	3
OG0017250	0	2	1	3
OG0017251	0	3	0	3
OG0017252	0	3	0	3
OG0017253	0	1	2	3
OG0017254	0	3	0	3
OG0017255	0	2	1	3
OG0017256	0	3	0	3
OG0017257	0	1	2	3
OG0017258	0	3	0	3
OG0017259	0	3	0	3
OG0017260	0	3	0	3
OG0017261	0	1	2	3
OG0017262	0	1	2	3
OG0017263	0	1	2	3
OG0017264	0	3	0	3
OG0017265	0	2	1	3
OG0017266	0	3	0	3
OG0017267	0	3	0	3
OG0017268	0	1	2	3
OG0017269	0	1	2	3
OG0017270	0	3	0	3
OG0017271	0	2	1	3
OG0017272	0	3	0	3
OG0017273	0	3	0	3
OG0017274	0	3	0	3
OG0017275	0	1	2	3
OG0017276	0	3	0	3
OG0017277	0	1	2	3
OG0017278	0	1	2	3
OG0017279	0	2	1	3
OG0017280	0	1	2	3
OG0017281	0	3	0	3
OG0017282	0	3	0	3
OG0017283	0	2	1	3
OG0017284	0	1	2	3
OG0017285	0	1	2	3
OG0017286	0	2	1	3
OG0017287	0	3	0	3
OG0017288	0	1	2	3
OG0017289	0	3	0	3
OG0017290	0	3	0	3
OG0017291	0	2	1	3
OG0017292	0	1	2	3
OG0017293	0	3	0	3
OG0017294	0	1	2	3
OG0017295	0	3	0	3
OG0017296	0	1	2	3
OG0017297	0	1	2	3
OG0017298	0	1	2	3
OG0017299	0	2	1	3
OG0017300	0	3	0	3
OG0017301	0	1	2	3
OG0017302	0	1	2	3
OG0017303	0	3	0	3
OG0017304	0	2	1	3
OG0017305	0	3	0	3
OG0017306	0	2	1	3
OG0017307	0	1	2	3
OG0017308	0	1	2	3
OG0017309	0	3	0	3
OG0017310	0	3	0	3
OG0017311	0	1	2	3
OG0017312	0	2	1	3
OG0017313	0	3	0	3
OG0017314	0	1	2	3
OG0017315	0	2	1	3
OG0017316	0	3	0	3
OG0017317	0	2	1	3
OG0017318	0	1	2	3
OG0017319	0	3	0	3
OG0017320	0	3	0	3
OG0017321	0	3	0	3
OG0017322	0	1	2	3
OG0017323	0	2	1	3
OG0017324	0	1	2	3
OG0017325	0	1	2	3
OG0017326	0	1	2	3
OG0017327	0	2	1	3
OG0017328	0	2	1	3
OG0017329	0	3	0	3
OG0017330	0	1	2	3
OG0017331	0	3	0	3
OG0017332	0	1	2	3
OG0017333	0	3	0	3
OG0017334	0	1	2	3
OG0017335	0	1	2	3
OG0017336	0	3	0	3
OG0017337	0	3	0	3
OG0017338	0	3	0	3
OG0017339	0	1	2	3
OG0017340	0	3	0	3
OG0017341	0	3	0	3
OG0017342	0	3	0	3
OG0017343	0	2	1	3
OG0017344	0	3	0	3
OG0017345	0	3	0	3
OG0017346	0	3	0	3
OG0017347	0	2	1	3
OG0017348	0	1	2	3
OG0017349	0	1	2	3
OG0017350	0	2	1	3
OG0017351	0	1	2	3
OG0017352	0	3	0	3
OG0017353	0	1	2	3
OG0017354	0	1	2	3
OG0017355	0	3	0	3
OG0017356	0	1	2	3
OG0017357	0	2	1	3
OG0017358	0	1	2	3
OG0017359	0	1	2	3
OG0017360	0	3	0	3
OG0017361	0	3	0	3
OG0017362	0	1	2	3
OG0017363	0	1	2	3
OG0017364	0	2	1	3
OG0017365	0	2	1	3
OG0017366	0	1	2	3
OG0017367	0	3	0	3
OG0017368	0	3	0	3
OG0017369	0	1	2	3
OG0017370	0	3	0	3
OG0017371	0	2	1	3
OG0017372	0	1	2	3
OG0017373	0	1	2	3
OG0017374	0	2	1	3
OG0017375	0	1	2	3
OG0017376	0	1	2	3
OG0017377	0	3	0	3
OG0017378	0	1	2	3
OG0017379	0	1	2	3
OG0017380	0	2	1	3
OG0017381	0	3	0	3
OG0017382	0	3	0	3
OG0017383	0	3	0	3
OG0017384	0	1	2	3
OG0017385	0	1	2	3
OG0017386	0	3	0	3
OG0017387	0	2	1	3
OG0017388	0	3	0	3
OG0017389	0	1	2	3
OG0017390	0	1	2	3
OG0017391	0	1	2	3
OG0017392	0	2	1	3
OG0017393	0	1	2	3
OG0017394	0	2	1	3
OG0017395	0	1	2	3
OG0017396	0	1	2	3
OG0017397	0	3	0	3
OG0017398	0	3	0	3
OG0017399	0	3	0	3
OG0017400	0	3	0	3
OG0017401	0	3	0	3
OG0017402	0	1	2	3
OG0017403	0	1	2	3
OG0017404	0	1	2	3
OG0017405	0	2	1	3
OG0017406	0	1	2	3
OG0017407	0	1	2	3
OG0017408	0	2	1	3
OG0017409	0	1	2	3
OG0017410	0	1	2	3
OG0017411	0	1	2	3
OG0017412	0	1	2	3
OG0017413	0	3	0	3
OG0017414	0	2	1	3
OG0017415	0	3	0	3
OG0017416	0	2	1	3
OG0017417	0	3	0	3
OG0017418	0	3	0	3
OG0017419	0	3	0	3
OG0017420	0	1	2	3
OG0017421	0	2	1	3
OG0017422	0	1	2	3
OG0017423	0	1	2	3
OG0017424	0	1	2	3
OG0017425	0	1	2	3
OG0017426	0	1	2	3
OG0017427	0	1	2	3
OG0017428	0	3	0	3
OG0017429	0	3	0	3
OG0017430	0	3	0	3
OG0017431	0	1	2	3
OG0017432	0	2	1	3
OG0017433	0	2	1	3
OG0017434	0	3	0	3
OG0017435	0	1	2	3
OG0017436	0	3	0	3
OG0017437	0	1	2	3
OG0017438	0	3	0	3
OG0017439	0	2	1	3
OG0017440	0	2	1	3
OG0017441	0	1	2	3
OG0017442	0	2	1	3
OG0017443	0	1	2	3
OG0017444	0	3	0	3
OG0017445	0	3	0	3
OG0017446	0	3	0	3
OG0017447	0	1	2	3
OG0017448	0	3	0	3
OG0017449	0	3	0	3
OG0017450	0	1	2	3
OG0017451	0	3	0	3
OG0017452	0	1	2	3
OG0017453	0	1	2	3
OG0017454	0	1	2	3
OG0017455	0	1	2	3
OG0017456	0	2	1	3
OG0017457	0	1	2	3
OG0017458	0	3	0	3
OG0017459	0	1	2	3
OG0017460	0	1	2	3
OG0017461	0	3	0	3
OG0017462	0	3	0	3
OG0017463	0	1	2	3
OG0017464	0	2	1	3
OG0017465	0	1	2	3
OG0017466	0	3	0	3
OG0017467	0	1	2	3
OG0017468	0	2	1	3
OG0017469	0	1	2	3
OG0017470	0	1	2	3
OG0017471	0	2	1	3
OG0017472	0	3	0	3
OG0017473	0	3	0	3
OG0017474	0	1	2	3
OG0017475	0	1	2	3
OG0017476	0	3	0	3
OG0017477	0	1	2	3
OG0017478	0	2	1	3
OG0017479	0	2	1	3
OG0017480	0	3	0	3
OG0017481	0	2	1	3
OG0017482	0	1	2	3
OG0017483	0	3	0	3
OG0017484	0	1	2	3
OG0017485	0	1	2	3
OG0017486	0	3	0	3
OG0017487	0	1	2	3
OG0017488	0	1	2	3
OG0017489	0	1	2	3
OG0017490	0	1	2	3
OG0017491	0	2	1	3
OG0017492	0	1	2	3
OG0017493	0	3	0	3
OG0017494	0	1	2	3
OG0017495	0	1	2	3
OG0017496	0	3	0	3
OG0017497	0	1	2	3
OG0017498	0	1	2	3
OG0017499	0	1	2	3
OG0017500	0	1	2	3
OG0017501	0	1	2	3
OG0017502	0	1	2	3
OG0017503	0	1	2	3
OG0017504	0	1	2	3
OG0017505	0	1	2	3
OG0017506	0	3	0	3
OG0017507	0	1	2	3
OG0017508	0	1	2	3
OG0017509	0	1	2	3
OG0017510	0	1	2	3
OG0017511	0	1	2	3
OG0017512	0	3	0	3
OG0017513	0	1	2	3
OG0017514	0	1	2	3
OG0017515	0	1	2	3
OG0017516	0	1	2	3
OG0017517	0	3	0	3
OG0017518	0	1	2	3
OG0017519	0	1	2	3
OG0017520	0	1	2	3
OG0017521	0	1	2	3
OG0017522	0	1	2	3
OG0017523	0	1	2	3
OG0017524	0	1	2	3
OG0017525	0	1	2	3
OG0017526	0	1	2	3
OG0017527	0	1	2	3
OG0017528	0	1	2	3
OG0017529	0	2	1	3
OG0017530	0	1	2	3
OG0017531	0	1	2	3
OG0017532	0	1	2	3
OG0017533	0	1	2	3
OG0017534	0	1	2	3
OG0017535	0	3	0	3
OG0017536	0	2	1	3
OG0017537	0	2	1	3
OG0017538	0	1	2	3
OG0017539	0	1	2	3
OG0017540	0	1	2	3
OG0017541	0	1	2	3
OG0017542	0	1	2	3
OG0017543	0	1	2	3
OG0017544	0	1	2	3
OG0017545	0	1	2	3
OG0017546	0	1	2	3
OG0017547	0	3	0	3
OG0017548	0	1	2	3
OG0017549	0	2	1	3
OG0017550	0	1	2	3
OG0017551	0	1	2	3
OG0017552	0	1	2	3
OG0017553	0	1	2	3
OG0017554	0	1	2	3
OG0017555	0	1	2	3
OG0017556	0	1	2	3
OG0017557	0	1	2	3
OG0017558	0	1	2	3
OG0017559	0	1	2	3
OG0017560	0	1	2	3
OG0017561	0	1	2	3
OG0017562	0	1	2	3
OG0017563	0	1	2	3
OG0017564	0	1	2	3
OG0017565	0	1	2	3
OG0017566	0	2	1	3
OG0017567	0	1	2	3
OG0017568	0	1	2	3
OG0017569	0	1	2	3
OG0017570	0	1	2	3
OG0017571	0	1	2	3
OG0017572	0	2	1	3
OG0017573	0	1	2	3
OG0017574	0	1	2	3
OG0017575	0	1	2	3
OG0017576	0	1	2	3
OG0017577	0	1	2	3
OG0017578	0	1	2	3
OG0017579	0	1	2	3
OG0017580	0	1	2	3
OG0017581	0	1	2	3
OG0017582	0	1	2	3
OG0017583	0	1	2	3
OG0017584	0	1	2	3
OG0017585	0	1	2	3
OG0017586	0	1	2	3
OG0017587	0	1	2	3
OG0017588	0	1	2	3
OG0017589	0	1	2	3
OG0017590	0	1	2	3
OG0017591	0	1	2	3
OG0017592	0	1	2	3
OG0017593	0	0	3	3
OG0017594	0	0	3	3
OG0017595	0	0	3	3
OG0017596	0	0	3	3
OG0017597	0	0	3	3
OG0017598	0	0	3	3
OG0017599	0	0	3	3
OG0017600	0	0	3	3
OG0017601	0	0	3	3
OG0017602	0	0	3	3
OG0017603	0	0	3	3
OG0017604	0	0	3	3
OG0017605	0	0	3	3
OG0017606	0	0	3	3
OG0017607	0	0	3	3
OG0017608	0	0	3	3
OG0017609	0	0	3	3
OG0017610	0	0	3	3
OG0017611	0	0	3	3
OG0017612	0	0	3	3
OG0017613	0	0	3	3
OG0017614	0	0	3	3
OG0017615	0	0	3	3
OG0017616	0	0	3	3
OG0017617	0	0	3	3
OG0017618	0	0	3	3
OG0017619	0	0	3	3
OG0017620	0	0	3	3
OG0017621	0	0	3	3
OG0017622	0	0	3	3
OG0017623	0	0	3	3
OG0017624	0	0	3	3
OG0017625	0	0	3	3
OG0017626	0	0	3	3
OG0017627	0	0	3	3
OG0017628	0	0	3	3
OG0017629	0	0	3	3
OG0017630	0	0	3	3
OG0017631	0	0	3	3
OG0017632	0	0	3	3
OG0017633	0	0	3	3
OG0017634	0	0	3	3
OG0017635	0	0	3	3
OG0017636	0	0	3	3
OG0017637	0	0	3	3
OG0017638	0	0	3	3
OG0017639	0	0	3	3
OG0017640	0	0	3	3
OG0017641	0	0	3	3
OG0017642	0	0	3	3
OG0017643	0	0	3	3
OG0017644	0	0	3	3
OG0017645	0	0	3	3
OG0017646	0	0	3	3
OG0017647	0	0	3	3
OG0017648	0	0	3	3
OG0017649	0	0	3	3
OG0017650	0	0	3	3
OG0017651	0	0	3	3
OG0017652	0	0	3	3
OG0017653	0	0	3	3
OG0017654	0	0	3	3
OG0017655	0	0	3	3
OG0017656	0	0	3	3
OG0017657	0	0	3	3
OG0017658	0	0	3	3
OG0017659	0	0	3	3
OG0017660	0	0	3	3
OG0017661	0	0	3	3
OG0017662	0	0	3	3
OG0017663	0	0	3	3
OG0017664	0	0	3	3
OG0017665	0	0	3	3
OG0017666	0	0	3	3
OG0017667	0	0	3	3
OG0017668	0	0	3	3
OG0017669	0	0	3	3
OG0017670	0	0	3	3
OG0017671	0	0	3	3
OG0017672	0	0	3	3
OG0017673	0	0	3	3
OG0017674	0	0	3	3
OG0017675	0	0	3	3
OG0017676	0	0	3	3
OG0017677	0	0	3	3
OG0017678	0	0	3	3
OG0017679	0	0	3	3
OG0017680	0	0	3	3
OG0017681	0	0	3	3
OG0017682	0	0	3	3
OG0017683	0	0	3	3
OG0017684	0	0	3	3
OG0017685	0	0	3	3
OG0017686	0	0	3	3
OG0017687	0	0	3	3
OG0017688	0	0	3	3
OG0017689	0	0	3	3
OG0017690	0	0	3	3
OG0017691	0	0	3	3
OG0017692	0	0	3	3
OG0017693	0	0	3	3
OG0017694	0	0	3	3
OG0017695	0	0	3	3
OG0017696	0	0	3	3
OG0017697	0	0	3	3
OG0017698	0	0	3	3
OG0017699	0	0	3	3
OG0017700	0	0	3	3
OG0017701	0	0	3	3
OG0017702	0	0	3	3
OG0017703	0	0	3	3
OG0017704	0	0	3	3
OG0017705	0	0	3	3
OG0017706	0	0	3	3
OG0017707	0	0	3	3
OG0017708	0	0	3	3
OG0017709	0	0	3	3
OG0017710	0	0	3	3
OG0017711	0	0	3	3
OG0017712	0	0	3	3
OG0017713	0	0	3	3
OG0017714	0	0	3	3
OG0017715	0	0	3	3
OG0017716	0	0	3	3
OG0017717	0	0	3	3
OG0017718	0	0	3	3
OG0017719	0	0	3	3
OG0017720	0	0	3	3
OG0017721	0	0	3	3
OG0017722	0	0	3	3
OG0017723	0	0	3	3
OG0017724	0	0	3	3
OG0017725	0	0	3	3
OG0017726	0	0	3	3
OG0017727	0	0	3	3
OG0017728	0	0	3	3
OG0017729	0	0	3	3
OG0017730	0	0	3	3
OG0017731	0	0	3	3
OG0017732	0	0	3	3
OG0017733	0	0	3	3
OG0017734	0	0	3	3
OG0017735	0	0	3	3
OG0017736	0	0	3	3
OG0017737	0	0	3	3
OG0017738	0	0	3	3
OG0017739	0	0	3	3
OG0017740	0	0	3	3
OG0017741	0	0	3	3
OG0017742	0	0	3	3
OG0017743	0	0	3	3
OG0017744	0	0	3	3
OG0017745	0	0	3	3
OG0017746	0	0	3	3
OG0017747	0	0	3	3
OG0017748	0	0	3	3
OG0017749	0	0	3	3
OG0017750	0	0	3	3
OG0017751	0	0	3	3
OG0017752	0	0	3	3
OG0017753	0	0	3	3
OG0017754	0	0	3	3
OG0017755	0	0	3	3
OG0017756	0	0	3	3
OG0017757	0	0	3	3
OG0017758	0	0	3	3
OG0017759	0	0	3	3
OG0017760	0	0	3	3
OG0017761	0	0	3	3
OG0017762	0	0	3	3
OG0017763	0	0	3	3
OG0017764	0	0	3	3
OG0017765	0	0	3	3
OG0017766	0	0	3	3
OG0017767	0	0	3	3
OG0017768	0	0	3	3
OG0017769	0	0	3	3
OG0017770	0	0	3	3
OG0017771	0	0	3	3
OG0017772	0	0	3	3
OG0017773	0	0	3	3
OG0017774	0	0	3	3
OG0017775	0	0	3	3
OG0017776	0	0	3	3
OG0017777	0	0	3	3
OG0017778	0	0	3	3
OG0017779	0	0	3	3
OG0017780	0	0	3	3
OG0017781	0	0	3	3
OG0017782	0	0	3	3
OG0017783	0	0	3	3
OG0017784	0	0	3	3
OG0017785	0	0	3	3
OG0017786	0	0	3	3
OG0017787	0	0	3	3
OG0017788	0	0	3	3
OG0017789	0	0	3	3
OG0017790	0	0	3	3
OG0017791	0	0	3	3
OG0017792	0	0	3	3
OG0017793	0	0	3	3
OG0017794	0	0	3	3
OG0017795	0	0	3	3
OG0017796	0	0	3	3
OG0017797	0	0	3	3
OG0017798	0	0	3	3
OG0017799	0	0	3	3
OG0017800	0	0	3	3
OG0017801	0	0	3	3
OG0017802	0	0	3	3
OG0017803	0	0	3	3
OG0017804	0	0	3	3
OG0017805	0	0	3	3
OG0017806	0	0	3	3
OG0017807	0	0	3	3
OG0017808	0	0	3	3
OG0017809	0	0	3	3
OG0017810	0	0	3	3
OG0017811	0	0	3	3
OG0017812	0	0	3	3
OG0017813	0	0	3	3
OG0017814	0	0	3	3
OG0017815	0	0	3	3
OG0017816	0	0	3	3
OG0017817	0	0	3	3
OG0017818	0	0	3	3
OG0017819	0	0	3	3
OG0017820	0	0	3	3
OG0017821	0	0	3	3
OG0017822	0	0	3	3
OG0017823	0	0	3	3
OG0017824	0	0	3	3
OG0017825	0	0	3	3
OG0017826	0	0	3	3
OG0017827	0	0	3	3
OG0017828	0	0	3	3
OG0017829	0	0	3	3
OG0017830	0	0	3	3
OG0017831	0	0	3	3
OG0017832	0	0	3	3
OG0017833	0	0	3	3
OG0017834	0	0	3	3
OG0017835	0	0	3	3
OG0017836	0	0	3	3
OG0017837	0	0	3	3
OG0017838	0	0	3	3
OG0017839	0	0	3	3
OG0017840	0	0	3	3
OG0017841	0	0	3	3
OG0017842	0	0	3	3
OG0017843	0	0	3	3
OG0017844	0	0	3	3
OG0017845	0	0	3	3
OG0017846	0	0	3	3
OG0017847	0	0	3	3
OG0017848	0	0	3	3
OG0017849	0	0	3	3
OG0017850	0	0	3	3
OG0017851	0	0	3	3
OG0017852	0	0	3	3
OG0017853	0	0	3	3
OG0017854	0	0	3	3
OG0017855	0	0	3	3
OG0017856	0	0	3	3
OG0017857	0	0	3	3
OG0017858	0	0	3	3
OG0017859	0	0	3	3
OG0017860	0	0	3	3
OG0017861	0	0	3	3
OG0017862	0	0	3	3
OG0017863	0	0	3	3
OG0017864	0	0	3	3
OG0017865	0	0	3	3
OG0017866	0	0	3	3
OG0017867	0	0	3	3
OG0017868	0	0	3	3
OG0017869	0	0	3	3
OG0017870	0	0	3	3
OG0017871	0	0	3	3
OG0017872	0	0	3	3
OG0017873	0	0	3	3
OG0017874	0	0	3	3
OG0017875	0	0	3	3
OG0017876	0	0	3	3
OG0017877	0	0	3	3
OG0017878	0	0	3	3
OG0017879	0	0	3	3
OG0017880	0	0	3	3
OG0017881	0	0	3	3
OG0017882	0	0	3	3
OG0017883	0	0	3	3
OG0017884	0	0	3	3
OG0017885	0	0	3	3
OG0017886	0	0	3	3
OG0017887	0	0	3	3
OG0017888	0	0	3	3
OG0017889	0	0	3	3
OG0017890	0	0	3	3
OG0017891	0	0	3	3
OG0017892	0	0	3	3
OG0017893	0	0	3	3
OG0017894	0	0	3	3
OG0017895	0	0	3	3
OG0017896	0	0	3	3
OG0017897	0	0	3	3
OG0017898	0	0	3	3
OG0017899	0	0	3	3
OG0017900	0	0	3	3
OG0017901	0	0	3	3
OG0017902	0	0	3	3
OG0017903	0	0	3	3
OG0017904	0	0	3	3
OG0017905	0	0	3	3
OG0017906	0	0	3	3
OG0017907	0	0	3	3
OG0017908	0	0	3	3
OG0017909	0	0	3	3
OG0017910	0	0	3	3
OG0017911	0	0	3	3
OG0017912	0	0	3	3
OG0017913	0	0	3	3
OG0017914	0	0	3	3
OG0017915	0	0	3	3
OG0017916	0	0	3	3
OG0017917	0	0	3	3
OG0017918	0	0	3	3
OG0017919	0	0	3	3
OG0017920	0	0	3	3
OG0017921	0	0	3	3
OG0017922	0	0	3	3
OG0017923	0	0	3	3
OG0017924	0	0	3	3
OG0017925	0	0	3	3
OG0017926	0	0	3	3
OG0017927	0	0	3	3
OG0017928	0	0	3	3
OG0017929	0	0	3	3
OG0017930	0	0	3	3
OG0017931	0	0	3	3
OG0017932	0	0	3	3
OG0017933	0	0	3	3
OG0017934	0	0	3	3
OG0017935	0	0	3	3
OG0017936	0	0	3	3
OG0017937	0	0	3	3
OG0017938	0	0	3	3
OG0017939	0	0	3	3
OG0017940	0	0	3	3
OG0017941	0	0	3	3
OG0017942	0	0	3	3
OG0017943	0	0	3	3
OG0017944	0	0	3	3
OG0017945	0	0	3	3
OG0017946	0	0	3	3
OG0017947	0	0	3	3
OG0017948	0	0	3	3
OG0017949	0	0	3	3
OG0017950	0	0	3	3
OG0017951	0	0	3	3
OG0017952	0	0	3	3
OG0017953	0	0	3	3
OG0017954	0	0	3	3
OG0017955	0	0	3	3
OG0017956	0	0	3	3
OG0017957	0	0	3	3
OG0017958	0	0	3	3
OG0017959	0	0	3	3
OG0017960	0	0	3	3
OG0017961	0	0	3	3
OG0017962	0	0	3	3
OG0017963	0	0	3	3
OG0017964	0	0	3	3
OG0017965	0	0	3	3
OG0017966	0	0	3	3
OG0017967	0	0	3	3
OG0017968	0	0	3	3
OG0017969	0	0	3	3
OG0017970	0	0	3	3
OG0017971	0	0	3	3
OG0017972	0	0	3	3
OG0017973	0	0	3	3
OG0017974	0	0	3	3
OG0017975	0	0	3	3
OG0017976	0	0	3	3
OG0017977	0	0	3	3
OG0017978	0	0	3	3
OG0017979	0	0	3	3
OG0017980	0	0	3	3
OG0017981	0	0	3	3
OG0017982	0	0	3	3
OG0017983	0	0	3	3
OG0017984	0	0	3	3
OG0017985	0	0	3	3
OG0017986	0	0	3	3
OG0017987	0	0	3	3
OG0017988	0	0	3	3
OG0017989	0	0	3	3
OG0017990	0	0	3	3
OG0017991	0	0	3	3
OG0017992	0	0	3	3
OG0017993	0	0	3	3
OG0017994	0	0	3	3
OG0017995	0	0	3	3
OG0017996	0	0	3	3
OG0017997	0	0	3	3
OG0017998	0	0	3	3
OG0017999	0	0	3	3
OG0018000	1	1	0	2
OG0018001	1	0	1	2
OG0018002	2	0	0	2
OG0018003	1	0	1	2
OG0018004	2	0	0	2
OG0018005	1	1	0	2
OG0018006	1	0	1	2
OG0018007	1	0	1	2
OG0018008	2	0	0	2
OG0018009	2	0	0	2
OG0018010	2	0	0	2
OG0018011	2	0	0	2
OG0018012	2	0	0	2
OG0018013	1	1	0	2
OG0018014	1	1	0	2
OG0018015	1	1	0	2
OG0018016	1	0	1	2
OG0018017	1	0	1	2
OG0018018	2	0	0	2
OG0018019	1	1	0	2
OG0018020	2	0	0	2
OG0018021	2	0	0	2
OG0018022	2	0	0	2
OG0018023	2	0	0	2
OG0018024	1	0	1	2
OG0018025	1	0	1	2
OG0018026	1	0	1	2
OG0018027	1	1	0	2
OG0018028	2	0	0	2
OG0018029	1	1	0	2
OG0018030	2	0	0	2
OG0018031	2	0	0	2
OG0018032	1	0	1	2
OG0018033	1	0	1	2
OG0018034	2	0	0	2
OG0018035	2	0	0	2
OG0018036	1	0	1	2
OG0018037	2	0	0	2
OG0018038	2	0	0	2
OG0018039	1	0	1	2
OG0018040	1	0	1	2
OG0018041	1	1	0	2
OG0018042	2	0	0	2
OG0018043	1	1	0	2
OG0018044	1	1	0	2
OG0018045	2	0	0	2
OG0018046	2	0	0	2
OG0018047	1	0	1	2
OG0018048	1	0	1	2
OG0018049	1	0	1	2
OG0018050	1	0	1	2
OG0018051	2	0	0	2
OG0018052	2	0	0	2
OG0018053	1	1	0	2
OG0018054	2	0	0	2
OG0018055	1	1	0	2
OG0018056	1	1	0	2
OG0018057	1	0	1	2
OG0018058	1	0	1	2
OG0018059	2	0	0	2
OG0018060	1	0	1	2
OG0018061	2	0	0	2
OG0018062	2	0	0	2
OG0018063	2	0	0	2
OG0018064	2	0	0	2
OG0018065	1	1	0	2
OG0018066	1	1	0	2
OG0018067	2	0	0	2
OG0018068	1	0	1	2
OG0018069	1	1	0	2
OG0018070	1	0	1	2
OG0018071	2	0	0	2
OG0018072	1	1	0	2
OG0018073	2	0	0	2
OG0018074	2	0	0	2
OG0018075	1	0	1	2
OG0018076	1	1	0	2
OG0018077	1	1	0	2
OG0018078	1	1	0	2
OG0018079	1	0	1	2
OG0018080	2	0	0	2
OG0018081	2	0	0	2
OG0018082	1	0	1	2
OG0018083	2	0	0	2
OG0018084	1	0	1	2
OG0018085	2	0	0	2
OG0018086	2	0	0	2
OG0018087	2	0	0	2
OG0018088	1	0	1	2
OG0018089	1	1	0	2
OG0018090	1	1	0	2
OG0018091	2	0	0	2
OG0018092	2	0	0	2
OG0018093	2	0	0	2
OG0018094	1	1	0	2
OG0018095	2	0	0	2
OG0018096	1	0	1	2
OG0018097	2	0	0	2
OG0018098	2	0	0	2
OG0018099	2	0	0	2
OG0018100	1	1	0	2
OG0018101	2	0	0	2
OG0018102	1	0	1	2
OG0018103	2	0	0	2
